model,against,split_first_period,n_cells,mean_diff,crps_model,crps_against
ensemble,reference,200801,45,-0.6036443444444446,4.776475266666666,5.380119611111111
ensemble,reference,200804,45,2.0069045333333335,21.82711188888889,19.820207355555553
ensemble,reference,200807,45,-3.95525434444444,17.60875948888889,21.56401383333333
ensemble,reference,200810,45,-1.4605950277777775,16.035990488888892,17.496585516666666
ensemble,reference,200901,48,0.13324461979166655,5.920211999999999,5.786967380208334
ensemble,reference,200904,48,-8.151240473958337,17.982033666666666,26.133274140625
ensemble,reference,200907,47,-14.682427664893615,41.737421319148936,56.41984898404255
ensemble,reference,200910,48,-2.201112260416667,22.135493395833333,24.33660565625
ensemble,reference_r1,200801,45,-1.363235777777778,4.776475266666666,6.139711044444444
ensemble,reference_r1,200804,45,2.6737146,21.82711188888889,19.15339728888889
ensemble,reference_r1,200807,45,-4.010704555555547,17.60875948888889,21.619464044444438
ensemble,reference_r1,200810,45,-0.3304088222222227,16.035990488888892,16.366399311111113
ensemble,reference_r1,200901,48,0.04129520833333327,5.920211999999999,5.878916791666666
ensemble,reference_r1,200904,48,-7.230021187500001,17.982033666666666,25.212054854166666
ensemble,reference_r1,200907,47,-14.651153468085095,41.737421319148936,56.388574787234035
ensemble,reference_r1,200910,48,-2.3680256666666675,22.135493395833333,24.5035190625
ensemble,reference_r2,200801,45,-0.49866911111111145,4.776475266666666,5.275144377777778
ensemble,reference_r2,200804,45,1.2968580888888885,21.82711188888889,20.5302538
ensemble,reference_r2,200807,45,-4.029687222222222,17.60875948888889,21.63844671111111
ensemble,reference_r2,200810,45,-1.8717774,16.035990488888892,17.907767888888888
ensemble,reference_r2,200901,48,0.3265541249999999,5.920211999999999,5.593657875000001
ensemble,reference_r2,200904,48,-9.311806354166668,17.982033666666666,27.293840020833333
ensemble,reference_r2,200907,47,-15.290568319148933,41.737421319148936,57.027989638297875
ensemble,reference_r2,200910,48,-1.8352370208333326,22.135493395833333,23.970730416666665
ensemble,reference_r3,200801,45,-0.1493714000000005,4.776475266666666,4.925846666666667
ensemble,reference_r3,200804,45,1.309540977777778,21.82711188888889,20.51757091111111
ensemble,reference_r3,200807,45,-4.022308066666664,17.60875948888889,21.631067555555553
ensemble,reference_r3,200810,45,-1.901727266666665,16.035990488888892,17.937717755555553
ensemble,reference_r3,200901,48,0.1307484583333332,5.920211999999999,5.789463541666667
ensemble,reference_r3,200904,48,-9.457545270833336,17.982033666666666,27.439578937500002
ensemble,reference_r3,200907,47,-14.45692325531915,41.737421319148936,56.19434457446809
ensemble,reference_r3,200910,48,-2.5502098958333335,22.135493395833333,24.685703291666666
ensemble,reference_r4,200801,45,-0.4033010888888891,4.776475266666666,5.179776355555555
ensemble,reference_r4,200804,45,2.7475044666666664,21.82711188888889,19.079607422222224
ensemble,reference_r4,200807,45,-3.75831753333333,17.60875948888889,21.36707702222222
ensemble,reference_r4,200810,45,-1.7384666222222218,16.035990488888892,17.77445711111111
ensemble,reference_r4,200901,48,0.03438068749999967,5.920211999999999,5.8858313125
ensemble,reference_r4,200904,48,-6.605589083333336,17.982033666666666,24.587622750000005
ensemble,reference_r4,200907,47,-14.331065617021281,41.737421319148936,56.06848693617022
ensemble,reference_r4,200910,48,-2.050976458333333,22.135493395833333,24.186469854166663
climatology,reference,200801,45,-0.020564055555555807,5.359555555555555,5.380119611111111
climatology,reference,200804,45,6.413895800000001,26.23410315555556,19.820207355555553
climatology,reference,200807,45,12.129763944444447,33.693777777777775,21.56401383333333
climatology,reference,200810,45,4.208635883333334,21.7052214,17.496585516666666
climatology,reference,200901,48,0.04361047395833321,5.830577854166666,5.786967380208334
climatology,reference,200904,48,-5.167369932291667,20.965904208333335,26.133274140625
climatology,reference,200907,47,-5.301474920212764,51.11837406382978,56.41984898404255
climatology,reference,200910,48,5.361910572916667,29.698516229166668,24.33660565625
climatology,reference_r1,200801,45,-0.7801554888888892,5.359555555555555,6.139711044444444
climatology,reference_r1,200804,45,7.0807058666666665,26.23410315555556,19.15339728888889
climatology,reference_r1,200807,45,12.07431373333334,33.693777777777775,21.619464044444438
climatology,reference_r1,200810,45,5.338822088888889,21.7052214,16.366399311111113
climatology,reference_r1,200901,48,-0.0483389375000001,5.830577854166666,5.878916791666666
climatology,reference_r1,200904,48,-4.2461506458333345,20.965904208333335,25.212054854166666
climatology,reference_r1,200907,47,-5.270200723404242,51.11837406382978,56.388574787234035
climatology,reference_r1,200910,48,5.194997166666666,29.698516229166668,24.5035190625
climatology,reference_r2,200801,45,0.08441117777777737,5.359555555555555,5.275144377777778
climatology,reference_r2,200804,45,5.703849355555555,26.23410315555556,20.5302538
climatology,reference_r2,200807,45,12.055331066666666,33.693777777777775,21.63844671111111
climatology,reference_r2,200810,45,3.797453511111111,21.7052214,17.907767888888888
climatology,reference_r2,200901,48,0.2369199791666665,5.830577854166666,5.593657875000001
climatology,reference_r2,200904,48,-6.327935812500001,20.965904208333335,27.293840020833333
climatology,reference_r2,200907,47,-5.909615574468082,51.11837406382978,57.027989638297875
climatology,reference_r2,200910,48,5.727785812500001,29.698516229166668,23.970730416666665
climatology,reference_r3,200801,45,0.4337088888888883,5.359555555555555,4.925846666666667
climatology,reference_r3,200804,45,5.716532244444444,26.23410315555556,20.51757091111111
climatology,reference_r3,200807,45,12.062710222222222,33.693777777777775,21.631067555555553
climatology,reference_r3,200810,45,3.7675036444444463,21.7052214,17.937717755555553
climatology,reference_r3,200901,48,0.0411143124999999,5.830577854166666,5.789463541666667
climatology,reference_r3,200904,48,-6.473674729166667,20.965904208333335,27.439578937500002
climatology,reference_r3,200907,47,-5.075970510638299,51.11837406382978,56.19434457446809
climatology,reference_r3,200910,48,5.012812937500001,29.698516229166668,24.685703291666666
climatology,reference_r4,200801,45,0.1797791999999996,5.359555555555555,5.179776355555555
climatology,reference_r4,200804,45,7.1544957333333326,26.23410315555556,19.079607422222224
climatology,reference_r4,200807,45,12.326700755555557,33.693777777777775,21.36707702222222
climatology,reference_r4,200810,45,3.93076428888889,21.7052214,17.77445711111111
climatology,reference_r4,200901,48,-0.055253458333333644,5.830577854166666,5.8858313125
climatology,reference_r4,200904,48,-3.621718541666667,20.965904208333335,24.587622750000005
climatology,reference_r4,200907,47,-4.950112872340427,51.11837406382978,56.06848693617022
climatology,reference_r4,200910,48,5.512046375000001,29.698516229166668,24.186469854166663
persistence,reference,200801,45,1.2316995666666666,6.611819177777777,5.380119611111111
persistence,reference,200804,45,0.46341531111111056,20.283622666666666,19.820207355555553
persistence,reference,200807,45,11.347965988888891,32.91197982222222,21.56401383333333
persistence,reference,200810,45,1.1270008611111102,18.623586377777777,17.496585516666666
persistence,reference,200901,48,10.589712848958333,16.376680229166666,5.786967380208334
persistence,reference,200904,48,-7.5193973281250015,18.6138768125,26.133274140625
persistence,reference,200907,47,-10.997903260638294,45.421945723404264,56.41984898404255
persistence,reference,200910,48,12.637481197916669,36.974086854166664,24.33660565625
persistence,reference_r1,200801,45,0.4721081333333333,6.611819177777777,6.139711044444444
persistence,reference_r1,200804,45,1.1302253777777767,20.283622666666666,19.15339728888889
persistence,reference_r1,200807,45,11.292515777777783,32.91197982222222,21.619464044444438
persistence,reference_r1,200810,45,2.2571870666666656,18.623586377777777,16.366399311111113
