province,split,month,h,actual,stage1_mean,stage1_se,stage2_correction,final_mean,final_se,crps_stage1,crps,fit_failed,error
LA-AT,0,2008-01,1,4.0,4.103908898730386,19.410750502675594,-3.7911743334843866,0.3127345652459992,19.410750502675594,4.536416804831934,4.814789908214962,False,
LA-AT,0,2008-02,2,2.0,4.80212191253651,19.7734184426588,-2.7386931098533815,2.0634288026831284,19.7734184426588,4.779101201697389,4.621029744225444,False,
LA-AT,0,2008-03,3,0.0,4.920911443366263,19.80435544110605,-2.355242063212296,2.565669380153967,19.80435544110605,5.113482554900363,4.760595447444224,False,
LA-BK,0,2008-01,1,1.0,0.48063019598686724,1.8765424473141747,-0.37073328036919045,0.10989691561767678,1.8765424473141747,0.49552151829517654,0.603885152658046,False,
LA-BK,0,2008-02,2,0.0,0.6566622021558151,2.0044092923989947,-0.41122090763999597,0.2454412945158191,2.0044092923989947,0.5534847307657131,0.48039541761269383,False,
LA-BK,0,2008-03,3,0.0,0.7211343627786801,2.023108843930076,-0.45030457932355866,0.2708297834551215,2.023108843930076,0.5742653069529458,0.4872326555376312,False,
LA-BL,0,2008-01,1,10.0,4.52523927927731,32.065831760355195,-7.953430710497701,0.0,32.065831760355195,7.865625282702532,8.727772915259882,False,
LA-BL,0,2008-02,2,7.0,10.184473297785225,38.4783743655274,-10.691587917960144,0.0,38.4783743655274,9.097282997911094,9.498836423419718,False,
LA-BL,0,2008-03,3,1.0,17.08526817597907,41.01550710425417,-14.571938962374299,2.513329213604772,41.01550710425417,12.069977797098717,9.60739104240127,False,
LA-CH,0,2008-01,1,73.0,46.73807088172603,63.99224745934991,-11.806179877844077,34.93189100388196,63.99224745934991,19.194999632559057,23.73189508231032,False,
LA-CH,0,2008-02,2,90.0,63.30020081407488,78.41293171869822,-27.918178432388192,35.38202238168668,78.41293171869822,21.916990943486898,32.91687320774102,False,
LA-CH,0,2008-03,3,92.0,72.93081324990386,84.96319096100622,-3.428793956391766,69.50201929351209,84.96319096100622,21.55577216710967,22.218336705607527,False,
LA-HO,0,2008-01,1,0.0,0.22977145642942476,0.9715574422454025,-0.23316216144349414,0.0,0.9715574422454025,0.24862633841065293,0.22704809436757134,False,
LA-HO,0,2008-02,2,0.0,0.2819942462421852,0.9731845766686849,-0.254766739668637,0.02722750657354822,0.9731845766686849,0.2598004887599149,0.2277322276119248,False,
LA-HO,0,2008-03,3,0.0,0.27845345331962607,0.9732329777448774,-0.23434896553112639,0.04410448778849968,0.9732329777448774,0.25900786766536554,0.2282368901872264,False,
LA-KH,0,2008-01,1,0.0,11.415042490769233,65.73653641897177,-0.23820754612061176,11.176834944648622,65.73653641897177,16.15110206429242,16.118602483323922,False,
LA-KH,0,2008-02,2,0.0,9.297809215219308,112.23066276083395,4.096106323223966,13.393915538443274,112.23066276083395,26.53486458946777,26.864682319643393,False,
