location,time_period,horizon_distance,model,against,crps_model,crps_against,split_first_period,diff,weight
LA-AT,200801,1,persistence,reference,3.417114,2.8567205,200801,0.5603935,4.0
LA-AT,200802,2,persistence,reference,1.554761,1.2271735,200801,0.32758750000000014,2.0
LA-AT,200803,3,persistence,reference,0.0719689999999997,0.07830275,200801,-0.006333750000000304,0.0
LA-AT,200804,1,persistence,reference,0.0471139999999998,0.50567575,200804,-0.45856175000000016,0.0
LA-AT,200805,2,persistence,reference,3.342761,1.56358275,200804,1.77917825,4.0
LA-AT,200806,3,persistence,reference,8.929969,4.13374575,200804,4.79622325,10.0
LA-AT,200807,1,persistence,reference,3.450605,3.5250217500000014,200807,-0.07441675000000147,6.0
LA-AT,200808,2,persistence,reference,0.8260830000000001,6.766005999999999,200807,-5.9399229999999985,11.0
LA-AT,200809,3,persistence,reference,12.807472,17.3033775,200807,-4.495905499999999,24.0
LA-AT,200810,1,persistence,reference,21.839211,30.770417750000004,200810,-8.931206750000005,47.0
LA-AT,200811,2,persistence,reference,17.716617,33.719483249999996,200810,-16.002866249999997,43.0
LA-AT,200812,3,persistence,reference,0.8262919999999996,17.15468825,200810,-16.32839625,23.0
LA-AT,200901,1,persistence,reference,4.403041999999999,8.29974025,200901,-3.89669825,18.0
LA-AT,200902,2,persistence,reference,21.580328,38.76478525,200901,-17.18445725,46.0
LA-AT,200903,3,persistence,reference,51.660003,58.79363725,200901,-7.13363425,77.0
LA-AT,200904,1,persistence,reference,20.870388,50.53175225,200904,-29.66136425,99.0
LA-AT,200905,2,persistence,reference,74.407714,48.4498705,200904,25.957843499999996,0.0
LA-AT,200906,3,persistence,reference,50.686121,39.38997125,200904,11.296149749999998,24.0
LA-AT,200907,1,persistence,reference,38.397211,48.98766975,200907,-10.590458750000003,64.0
LA-AT,200908,2,persistence,reference,2.492617,14.9626135,200907,-12.4699965,21.0
LA-AT,200909,3,persistence,reference,6.1402920000000005,10.2212285,200907,-4.0809365,17.0
LA-AT,200910,1,persistence,reference,12.098028,6.4422120000000005,200910,5.655815999999999,4.0
LA-AT,200911,2,persistence,reference,0.8285939999999998,6.16758375,200910,-5.3389897500000005,16.0
LA-AT,200912,3,persistence,reference,9.930269,5.693875249999999,200910,4.23639375,6.0
LA-BK,200801,1,persistence,reference,0.702799,0.95601925,200801,-0.25322025000000004,1.0
LA-BK,200802,2,persistence,reference,0.0441579999999999,4.6500000000000046e-05,200801,0.0441114999999999,0.0
LA-BK,200803,3,persistence,reference,0.04958,2.8000000000000247e-05,200801,0.049552,0.0
LA-BK,200804,1,persistence,reference,0.0387989999999999,0.0264175,200804,0.012381499999999903,0.0
LA-BK,200805,2,persistence,reference,11.132158,10.713214999999998,200804,0.4189430000000023,12.0
LA-BK,200806,3,persistence,reference,51.985580000000006,50.8679235,200804,1.1176565000000025,53.0
LA-BK,200807,1,persistence,reference,50.223598,1.96930125,200807,48.25429675,2.0
LA-BK,200808,2,persistence,reference,43.128316,5.856817999999999,200807,37.271498,9.0
LA-BK,200809,3,persistence,reference,19.03516,21.43587975,200807,-2.4007197500000004,33.0
LA-BK,200810,1,persistence,reference,14.223598,21.940763500000003,200810,-7.717165500000002,48.0
LA-BK,200811,2,persistence,reference,21.128316,47.66615875,200810,-26.53784275,55.0
LA-BK,200812,3,persistence,reference,27.03516,2.97199575,200810,24.06316425,5.0
LA-BK,200901,1,persistence,reference,3.438492,0.45439075,200901,2.98410125,1.0
LA-BK,200902,2,persistence,reference,4.3407670000000005,0.30116375,200901,4.039603250000001,0.0
LA-BK,200903,3,persistence,reference,3.355307,0.6673817500000001,200901,2.6879252499999997,1.0
LA-BK,200904,1,persistence,reference,1.589023,1.287469,200904,0.3015540000000001,3.0
LA-BK,200905,2,persistence,reference,72.11584199999999,43.308491,200904,28.80735099999999,74.0
LA-BK,200906,3,persistence,reference,214.019436,146.54898674999998,200904,67.47044925000003,216.0
LA-BK,200907,1,persistence,reference,3.439598,188.15685825,200907,-184.71726025,212.0
LA-BK,200908,2,persistence,reference,105.128316,90.8190615,200907,14.309254499999994,110.0
LA-BK,200909,3,persistence,reference,163.03516,38.901625249999995,200907,124.13353475,52.0
LA-BK,200910,1,persistence,reference,20.223598,20.581325999999997,200910,-0.35772799999999805,31.0
LA-BK,200911,2,persistence,reference,46.128316,12.810468749999998,200910,33.31784725,5.0
LA-BK,200912,3,persistence,reference,47.03516,4.833049750000001,200910,42.20211025,4.0
LA-BL,200801,1,persistence,reference,5.383502,5.3708495,200801,0.012652499999999733,10.0
LA-BL,200802,2,persistence,reference,4.609445999999998,5.84484275,200801,-1.2353967500000014,7.0
LA-BL,200803,3,persistence,reference,4.952254,0.42230275,200801,4.52995125,1.0
LA-BL,200804,1,persistence,reference,2.695502000000001,1.6217134999999998,200804,1.0737885000000014,3.0
LA-BL,200805,2,persistence,reference,7.897445999999999,6.6790910000000006,200804,1.218354999999998,15.0
LA-BL,200806,3,persistence,reference,9.692254000000002,7.575282,200804,2.1169720000000023,19.0
LA-BL,200807,1,persistence,reference,8.23891,20.087886249999997,200807,-11.848976249999996,31.0
LA-BL,200808,2,persistence,reference,9.221346999999998,20.6089715,200807,-11.387624500000001,32.0
LA-BL,200809,3,persistence,reference,9.298677,18.523956,200807,-9.225278999999999,30.0
LA-BL,200810,1,persistence,reference,16.470322000000003,9.729708250000002,200810,6.740613750000001,5.0
LA-BL,200811,2,persistence,reference,12.262498,4.276498999999999,200810,7.985999000000001,12.0
LA-BL,200812,3,persistence,reference,17.99097,0.9770205,200810,17.013949500000003,1.0
LA-BL,200901,1,persistence,reference,2.511502,0.7456575000000001,200901,1.7658445,2.0
LA-BL,200902,2,persistence,reference,3.6934460000000016,1.68273325,200901,2.0107127500000015,3.0
LA-BL,200903,3,persistence,reference,4.9942540000000015,1.1302832499999995,200901,3.863970750000002,0.0
LA-BL,200904,1,persistence,reference,2.5010209999999997,0.8048480000000001,200904,1.6961729999999995,2.0
LA-BL,200905,2,persistence,reference,3.323820999999999,3.829161000000001,200904,-0.5053400000000021,0.0
LA-BL,200906,3,persistence,reference,5.582812999999998,5.61813075,200904,-0.0353177500000017,7.0
LA-BL,200907,1,persistence,reference,17.514046,21.985704500000004,200907,-4.471658500000004,35.0
LA-BL,200908,2,persistence,reference,4.609358000000002,6.174969249999998,200907,-1.5656112499999963,9.0
LA-BL,200909,3,persistence,reference,6.933896999999998,4.862042999999998,200907,2.071854,0.0
LA-BL,200910,1,persistence,reference,2.3170210000000004,5.49467175,200910,-3.1776507499999997,1.0
LA-BL,200911,2,persistence,reference,3.4678210000000007,2.1073274999999994,200910,1.3604935000000014,2.0
LA-BL,200912,3,persistence,reference,4.764813,0.712077,200910,4.052736,1.0
LA-CH,200801,1,persistence,reference,9.094472000000003,29.3396385,200801,-20.245166499999996,73.0
LA-CH,200802,2,persistence,reference,19.277769,43.54995375,200801,-24.27218475,90.0
LA-CH,200803,3,persistence,reference,22.452036999999997,50.399487500000006,200801,-27.94745050000001,92.0
LA-CH,200804,1,persistence,reference,16.585575000000002,27.6368465,200804,-11.051271499999999,69.0
LA-CH,200805,2,persistence,reference,17.207692,52.862192500000006,200804,-35.654500500000005,113.0
LA-CH,200806,3,persistence,reference,145.733314,122.0008095,200804,23.732504500000005,295.0
LA-CH,200807,1,persistence,reference,103.949944,96.85658924999996,200807,7.093354750000046,162.0
LA-CH,200808,2,persistence,reference,112.642802,88.99043875000001,200807,23.652363249999993,143.0
LA-CH,200809,3,persistence,reference,73.553239,120.46265225,200807,-46.90941325,185.0
LA-CH,200810,1,persistence,reference,31.000921000000005,47.67266175,200810,-16.671740749999998,140.0
LA-CH,200811,2,persistence,reference,58.287541,44.33711,200810,13.950430999999995,102.0
LA-CH,200812,3,persistence,reference,74.65110700000001,32.772664750000004,200810,41.878442250000006,73.0
LA-CH,200901,1,persistence,reference,28.518953000000003,10.049703,200901,18.469250000000002,31.0
LA-CH,200902,2,persistence,reference,18.940767,25.96861525,200901,-7.027848249999998,48.0
LA-CH,200903,3,persistence,reference,16.500345000000003,21.53617675,200901,-5.035831749999996,60.0
LA-CH,200904,1,persistence,reference,28.357396,36.957363,200904,-8.599967,102.0
LA-CH,200905,2,persistence,reference,10.360133000000005,75.32216250000002,200904,-64.96202950000001,66.0
