province,split,month,actual,stage1_mean,stage1_se,stage2_correction,stage2_abstained,final_mean,final_se,crps,fit_failed,error
LA-AT,0,2008-01,4.0,4.103908898730386,19.410750502675594,-3.040647385111257,False,1.0632615136191288,19.410750502675594,4.713112471418198,False,
LA-AT,0,2008-02,2.0,4.80212191253651,19.7734184426588,-3.040647385111257,False,1.761474527425253,19.7734184426588,4.622096442861146,False,
LA-AT,0,2008-03,0.0,4.920911443366263,19.80435544110605,-3.040647385111257,False,1.880264058255006,19.80435544110605,4.699342498636348,False,
LA-AT,1,2008-04,0.0,3.669853073058782,19.13792957457747,-2.742870203102039,False,0.9269828699567428,19.13792957457747,4.4903471113544144,False,
LA-AT,1,2008-05,4.0,4.339198631912654,19.494041883477173,-2.742870203102039,False,1.5963284288106152,19.494041883477173,4.673748465470388,False,
LA-AT,1,2008-06,10.0,4.448858213599773,19.522349784421518,-2.742870203102039,False,1.7059880104977339,19.522349784421518,5.9472538846975675,False,
LA-AT,2,2008-07,6.0,5.459756750625248,18.89178816023257,-2.1133959716259585,False,3.3463607789992893,18.89178816023257,4.563375337380602,False,
LA-AT,2,2008-08,11.0,4.6622703190376455,19.245011557062316,8.336391391246336,False,12.998661710283981,19.245011557062316,4.580195843913623,False,
LA-AT,2,2008-09,24.0,4.362871799395936,19.273087013699882,0.3526419489426678,False,4.715513748338604,19.273087013699882,11.618688477271835,False,
LA-AT,3,2008-10,47.0,8.877272286016431,18.741736923977555,12.187601443751351,False,21.064873729767783,18.741736923977555,16.78541125978799,False,
LA-AT,3,2008-11,43.0,6.234502839654927,19.106670415347576,-2.4568525252855458,False,3.777650314369381,19.106670415347576,28.72389081975333,False,
LA-AT,3,2008-12,23.0,5.778333396601519,19.139585784418088,-2.4568525252855458,False,3.321480871315973,19.139585784418088,11.902039693719953,False,
LA-AT,4,2009-01,18.0,12.648449129838081,19.026742868089503,-0.19707993119519246,False,12.451369198642888,19.026742868089503,5.087449237941813,False,
LA-AT,4,2009-02,46.0,10.535457652145205,19.604445059779206,-0.19707993119519246,False,10.338377720950012,19.604445059779206,25.134435501468346,False,
