model,weighting,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,n_locations,n_splits,observed_total
ensemble,unweighted,371,19.434137274932613,23.522911051212937,0.816711590296496,0.6738544474393531,16,8,12291.0
persistence,unweighted,371,20.698014636118597,25.60377358490566,0.7196765498652291,0.5498652291105122,16,8,12291.0
reference,unweighted,371,22.098446493261456,28.901954177897576,0.8039083557951483,0.6024258760107817,16,8,12291.0
climatology,unweighted,371,24.336908636118597,30.61994609164421,0.6495956873315364,0.5417789757412399,16,8,12291.0
