province,split,month,actual,forecast_mean,forecast_se,crps,fit_failed,error
LA-AT,7,2009-12,6.0,2.4545454545454546,6.860956731588334,2.3184489776270705,False,
LA-BK,0,2008-01,1.0,0.1,0.31622776601683794,0.7219996111189675,False,
LA-BK,0,2008-02,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-BK,0,2008-03,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-BK,1,2008-04,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-BK,1,2008-05,12.0,0.2,0.4216370213557839,11.562116784512964,False,
LA-BK,1,2008-06,53.0,0.5,0.7071067811865476,52.101057719598565,False,
LA-BK,2,2008-07,2.0,1.4,2.1705094128132942,0.5729874297672488,False,
LA-BK,2,2008-08,9.0,1.2,2.3944379994757297,6.449798565770351,False,
LA-BK,2,2008-09,33.0,2.0,4.96655480858378,28.19792151120655,False,
LA-BK,3,2008-10,48.0,2.0,2.1081851067789197,44.810583922564824,False,
LA-BK,3,2008-11,55.0,0.0,1e-06,54.999999435810416,False,
LA-BK,3,2008-12,5.0,0.0,1e-06,4.999999435810416,False,
LA-BK,4,2009-01,1.0,0.18181818181818182,0.40451991747794525,0.596420236561194,False,
LA-BK,4,2009-02,0.0,0.09090909090909091,0.30151134457776363,0.08131464917827984,False,
LA-BK,4,2009-03,1.0,0.09090909090909091,0.30151134457776363,0.7391997949034474,False,
LA-BK,5,2009-04,3.0,0.09090909090909091,0.30151134457776363,2.7389813491586565,False,
LA-BK,5,2009-05,74.0,1.2727272727272727,3.58024884863913,70.7073336203617,False,
LA-BK,5,2009-06,216.0,5.2727272727272725,15.843553320457561,201.7885049774871,False,
LA-BK,6,2009-07,212.0,1.4545454545454546,2.0670576365276494,209.37924215833277,False,
LA-BK,6,2009-08,110.0,1.9090909090909092,3.2696955654783966,106.2461809114939,False,
LA-BK,6,2009-09,52.0,4.818181818181818,10.467264989654,41.27631031119041,False,
LA-BK,7,2009-10,31.0,6.181818181818182,14.012980994907414,17.342348817303137,False,
LA-BK,7,2009-11,5.0,5.0,16.583123951777,3.8753927747291814,False,
LA-BK,7,2009-12,4.0,0.45454545454545453,1.507556722888818,2.7043823855646676,False,
LA-BL,0,2008-01,10.0,2.9,2.8067379246694513,5.526727276679782,False,
LA-BL,0,2008-02,7.0,3.8,4.022160834399561,1.9052589021929742,False,
LA-BL,0,2008-03,1.0,7.7,11.441153787970862,4.1957685275610554,False,
LA-BL,1,2008-04,3.0,7.5,6.132789830991366,2.694411857190767,False,
LA-BL,1,2008-05,15.0,39.4,43.93227110501396,15.538321329897665,False,
LA-BL,1,2008-06,19.0,40.3,28.51140122828059,12.731613294183536,False,
LA-BL,2,2008-07,31.0,75.2,37.685246155196836,27.40756012870032,False,
LA-BL,2,2008-08,32.0,75.5,61.961009245062066,26.18662557818249,False,
LA-BL,2,2008-09,30.0,86.1,89.51033459886071,34.503310669121014,False,
LA-BL,3,2008-10,5.0,39.7,37.36323207527838,20.738020759442186,False,
LA-BL,3,2008-11,12.0,22.1,16.82887729799915,6.281001798131573,False,
LA-BL,3,2008-12,1.0,7.5,11.098047876390995,4.070351252900415,False,
LA-BL,4,2009-01,2.0,3.5454545454545454,3.4165373220158552,1.0726598777042433,False,
LA-BL,4,2009-02,3.0,4.090909090909091,3.935849221058791,1.0396499880232275,False,
LA-BL,4,2009-03,0.0,7.090909090909091,11.040421599328038,4.337007128367855,False,
LA-BL,5,2009-04,2.0,7.090909090909091,5.974186897889042,3.029246005495247,False,
LA-BL,5,2009-05,0.0,37.18181818181818,42.32214120721725,22.14453986767823,False,
LA-BL,5,2009-06,7.0,38.36363636363637,27.800261607663792,19.286510404511738,False,
LA-BL,6,2009-07,35.0,71.18181818181819,38.154470725769954,21.664225662644114,False,
LA-BL,6,2009-08,9.0,71.54545454545455,60.22684390927958,37.88735433724825,False,
LA-BL,6,2009-09,0.0,81.0,86.58521813797087,48.438596779966005,False,
LA-BL,7,2009-10,1.0,36.54545454545455,36.95771539574284,21.313945230103318,False,
LA-BL,7,2009-11,2.0,21.181818181818183,16.253111590204394,11.91099413502283,False,
LA-BL,7,2009-12,1.0,6.909090909090909,10.70938416020777,3.7714362516777036,False,
LA-CH,0,2008-01,73.0,15.8,19.4353629586209,46.252906970988285,False,
LA-CH,0,2008-02,90.0,24.4,36.1853254480014,46.18470376555439,False,
LA-CH,0,2008-03,92.0,37.2,60.034804720076984,32.70735956629555,False,
LA-CH,1,2008-04,69.0,27.1,33.51434187196746,26.380834436347474,False,
LA-CH,1,2008-05,113.0,84.2,107.23680960068391,28.127971900342953,False,
LA-CH,1,2008-06,295.0,115.7,98.99612787040377,126.19529406095288,False,
LA-CH,2,2008-07,162.0,156.5,122.55814946383614,28.73967500596517,False,
LA-CH,2,2008-08,143.0,173.9,156.87039944560038,39.0802122856897,False,
LA-CH,2,2008-09,185.0,125.8,111.58633926745294,38.32109825013138,False,
LA-CH,3,2008-10,140.0,95.7,93.94093889247648,30.136621427402172,False,
LA-CH,3,2008-11,102.0,47.7,49.32443613463818,33.229212494982605,False,
LA-CH,3,2008-12,73.0,58.4,87.88148585200159,21.50289255010893,False,
LA-CH,4,2009-01,31.0,21.0,25.24678197315452,7.459877514779394,False,
LA-CH,4,2009-02,48.0,30.363636363636363,39.618866029387384,12.34004842538236,False,
LA-CH,4,2009-03,60.0,42.18181818181818,59.30230717572156,15.978549959900405,False,
LA-CH,5,2009-04,102.0,30.90909090909091,34.212437929661036,52.258928947806005,False,
LA-CH,5,2009-05,66.0,86.81818181818181,102.10369061088652,25.548656694555408,False,
LA-CH,5,2009-06,124.0,132.0,108.36420073068412,25.559678161795386,False,
LA-CH,6,2009-07,122.0,157.0,116.28069487236478,31.345567105075308,False,
LA-CH,6,2009-08,110.0,171.0909090909091,149.11167261180765,44.694370751585794,False,
LA-CH,6,2009-09,105.0,131.1818181818182,107.35438340544664,27.62298624836242,False,
LA-CH,7,2009-10,59.0,99.72727272727273,90.11558234743968,28.280200925967723,False,
LA-CH,7,2009-11,35.0,52.63636363636363,49.5747369680823,14.062338313484807,False,
LA-CH,7,2009-12,32.0,59.72727272727273,83.48783253755113,23.15096813607894,False,
LA-HO,0,2008-01,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-HO,0,2008-02,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-HO,0,2008-03,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-HO,1,2008-04,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-HO,1,2008-05,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-HO,1,2008-06,0.0,0.6,1.8973665961010275,0.5184744879969911,False,
LA-HO,2,2008-07,0.0,1.0,2.0,0.6628070625097118,False,
LA-HO,2,2008-08,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-HO,2,2008-09,1.0,0.5,1.0801234497346435,0.3431424101880472,False,
LA-HO,3,2008-10,0.0,0.2,0.6324555320336759,0.1728248293323304,False,
LA-HO,3,2008-11,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-HO,3,2008-12,1.0,0.3,0.6749485577105528,0.42394148578607516,False,
LA-HO,4,2009-01,0.0,0.09090909090909091,0.30151134457776363,0.08131464917827984,False,
LA-HO,4,2009-02,0.0,0.09090909090909091,0.30151134457776363,0.08131464917827984,False,
LA-HO,4,2009-03,0.0,0.09090909090909091,0.30151134457776363,0.08131464917827984,False,
LA-HO,5,2009-04,0.0,0.09090909090909091,0.30151134457776363,0.08131464917827984,False,
LA-HO,5,2009-05,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-HO,5,2009-06,0.0,0.5454545454545454,1.8090680674665818,0.4878878950696792,False,
LA-HO,6,2009-07,0.0,0.9090909090909091,1.9211738835693897,0.6174528078340497,False,
LA-HO,6,2009-08,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-HO,6,2009-09,1.0,0.5454545454545454,1.0357254813546264,0.32037364672293633,False,
LA-HO,7,2009-10,1.0,0.18181818181818182,0.6030226891555273,0.5265654700973682,False,
LA-HO,7,2009-11,1.0,0.0,1e-06,0.9999994358104164,False,
LA-HO,7,2009-12,1.0,0.36363636363636365,0.674199862463242,0.38085888974289944,False,
LA-KH,0,2008-01,0.0,7.3,17.036235890986404,5.210440346469338,False,
LA-KH,0,2008-02,0.0,0.7,1.3374935098492586,0.4554738203038307,False,
LA-KH,0,2008-03,0.0,0.4,1.2649110640673518,0.3456496586646608,False,
LA-KH,1,2008-04,0.0,0.7,1.636391694484477,0.5000866917083556,False,
LA-KH,1,2008-05,0.0,8.6,21.250882334623192,6.3360303066537345,False,
LA-KH,1,2008-06,1.0,32.0,51.60749299601109,19.273677575925657,False,
LA-KH,2,2008-07,3.0,115.5,178.41789272504158,69.09311263317292,False,
LA-KH,2,2008-08,0.0,119.0,189.95496542309414,73.19657573370131,False,
LA-KH,2,2008-09,4.0,60.5,106.09770130508117,36.52198965441047,False,
LA-KH,3,2008-10,1.0,17.7,25.82440705998881,10.199310078147562,False,
LA-KH,3,2008-11,3.0,3.7,6.129165250396392,1.4642142053081666,False,
LA-KH,3,2008-12,4.0,8.3,16.997058569058353,4.403810804798049,False,
LA-KH,4,2009-01,0.0,6.636363636363637,16.31117854278303,4.874395791668985,False,
LA-KH,4,2009-02,0.0,0.6363636363636364,1.2862913567871994,0.42369708537890616,False,
LA-KH,4,2009-03,6.0,0.36363636363636365,1.2060453783110545,4.955926103241282,False,
LA-KH,5,2009-04,0.0,0.6363636363636364,1.5666989036012806,0.46785316355993567,False,
LA-KH,5,2009-05,6.0,7.818181818181818,20.32642704371913,4.815022591664033,False,
LA-KH,5,2009-06,80.0,29.181818181818183,49.84339110016128,30.69778245484202,False,
LA-KH,6,2009-07,155.0,105.27272727272727,172.62739696183274,46.017614483758734,False,
LA-KH,6,2009-08,303.0,108.18181818181819,183.74428871767316,118.4134376059442,False,
LA-KH,6,2009-09,277.0,55.36363636363637,102.08454606577112,165.12421069164483,False,
LA-KH,7,2009-10,85.0,16.181818181818183,25.011270186930457,54.75184353077199,False,
LA-KH,7,2009-11,61.0,3.6363636363636362,5.818465902155435,54.08091850941247,False,
LA-KH,7,2009-12,67.0,7.909090909090909,16.17686338852217,49.96511076338771,False,
LA-LM,0,2008-01,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-LM,0,2008-02,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-LM,0,2008-03,0.0,0.5,1.5811388300841898,0.43206207333082597,False,
LA-LM,1,2008-04,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-LM,1,2008-05,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-LM,1,2008-06,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-LM,2,2008-07,0.0,0.3,0.6749485577105528,0.2100696540230679,False,
LA-LM,2,2008-08,0.0,0.3,0.9486832980505138,0.25923724399849557,False,
LA-LM,2,2008-09,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-LM,3,2008-10,0.0,0.5,1.0801234497346435,0.3431424101880472,False,
LA-LM,3,2008-11,0.0,0.2,0.6324555320336759,0.1728248293323304,False,
LA-LM,3,2008-12,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-LM,4,2009-01,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-LM,4,2009-02,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-LM,4,2009-03,0.0,0.45454545454545453,1.507556722888818,0.40657324589139915,False,
LA-LM,5,2009-04,1.0,0.09090909090909091,0.30151134457776363,0.7391997949034474,False,
LA-LM,5,2009-05,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-LM,5,2009-06,2.0,0.0,1e-06,1.9999994358104163,False,
LA-LM,6,2009-07,1.0,0.2727272727272727,0.6466697906828632,0.4469375395231135,False,
LA-LM,6,2009-08,0.0,0.2727272727272727,0.9045340337332909,0.2439439475348396,False,
LA-LM,6,2009-09,4.0,0.0,1e-06,3.9999994358104165,False,
LA-LM,7,2009-10,5.0,0.45454545454545453,1.0357254813546264,3.961111482994444,False,
LA-LM,7,2009-11,6.0,0.18181818181818182,0.6030226891555273,5.477962698317313,False,
LA-LM,7,2009-12,4.0,0.0,1e-06,3.9999994358104165,False,
LA-LP,0,2008-01,0.0,0.6,0.8432740427115678,0.36054326497825673,False,
LA-LP,0,2008-02,16.0,1.2,1.9888578520235063,13.677907116731202,False,
LA-LP,0,2008-03,22.0,0.7,1.0593499054713802,20.702325818000748,False,
LA-LP,1,2008-04,33.0,1.1,1.3703203194062976,31.126879549667134,False,
LA-LP,1,2008-05,116.0,5.4,8.262364471909157,105.93846002947379,False,
LA-LP,1,2008-06,160.0,16.7,23.800326795142027,129.87210354366906,False,
LA-LP,2,2008-07,16.0,36.6,25.704301412625693,12.262111504161522,False,
LA-LP,2,2008-08,13.0,45.1,47.018790570012186,19.406435097163815,False,
LA-LP,2,2008-09,14.0,50.2,77.27555312717672,24.703121463601512,False,
LA-LP,3,2008-10,33.0,26.1,30.252456282277496,7.6949774677355585,False,
LA-LP,3,2008-11,116.0,9.0,7.453559924999299,102.79477912996639,False,
LA-LP,3,2008-12,161.0,26.8,74.3278024848187,94.35789189028296,False,
LA-LP,4,2009-01,0.0,0.5454545454545454,0.8201995322647244,0.33128302272611115,False,
LA-LP,4,2009-02,0.0,2.5454545454545454,4.844866073765845,1.6538088030937221,False,
LA-LP,4,2009-03,0.0,2.6363636363636362,6.500349640945897,1.9399105312153162,False,
LA-LP,5,2009-04,0.0,4.0,9.705668446840743,2.9166777372409607,False,
LA-LP,5,2009-05,0.0,15.454545454545455,34.255988195828294,10.740761602706105,False,
LA-LP,5,2009-06,9.0,29.727272727272727,48.750571092226004,14.856467734925733,False,
LA-LP,6,2009-07,30.0,34.72727272727273,25.16382685161742,6.23390824639846,False,
LA-LP,6,2009-08,32.0,42.18181818181818,45.6438784106219,11.56911070346757,False,
LA-LP,6,2009-09,313.0,46.90909090909091,74.1180875973666,224.28029192259626,False,
LA-LP,7,2009-10,165.0,26.727272727272727,28.775305069072367,122.03800847635641,False,
LA-LP,7,2009-11,87.0,18.727272727272727,33.027536720412286,50.106573895384926,False,
LA-LP,7,2009-12,0.0,39.0,81.29821646260145,26.32284804904027,False,
LA-OU,0,2008-01,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-OU,0,2008-02,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-OU,0,2008-03,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-OU,1,2008-04,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-OU,1,2008-05,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-OU,1,2008-06,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-OU,2,2008-07,0.0,0.2,0.4216370213557839,0.13568746239090537,False,
LA-OU,2,2008-08,0.0,0.6,1.2649110640673518,0.40706238717271614,False,
LA-OU,2,2008-09,0.0,0.2,0.4216370213557839,0.13568746239090537,False,
LA-OU,3,2008-10,0.0,0.6,1.5776212754932308,0.4586358333488121,False,
LA-OU,3,2008-11,0.0,0.1,0.31622776601683794,0.0864124146661652,False,
LA-OU,3,2008-12,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-OU,4,2009-01,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-OU,4,2009-02,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-OU,4,2009-03,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-OU,5,2009-04,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-OU,5,2009-05,0.0,0.09090909090909091,0.30151134457776363,0.08131464917827984,False,
LA-OU,5,2009-06,0.0,0.09090909090909091,0.30151134457776363,0.08131464917827984,False,
LA-OU,6,2009-07,0.0,0.18181818181818182,0.40451991747794525,0.126598348188462,False,
LA-OU,6,2009-08,1.0,0.5454545454545454,1.2135597524338357,0.35074067522090185,False,
LA-OU,6,2009-09,15.0,0.18181818181818182,0.40451991747794525,14.589955894403163,False,
LA-OU,7,2009-10,6.0,0.5454545454545454,1.507556722888818,4.604107175462203,False,
LA-OU,7,2009-11,13.0,0.09090909090909091,0.30151134457776363,12.738981349158657,False,
LA-OU,7,2009-12,18.0,0.0,1e-06,17.999999435810416,False,
LA-PH,0,2008-01,,0.0,1e-06,,False,
LA-PH,0,2008-02,,0.0,1e-06,,False,
LA-PH,0,2008-03,,0.0,1e-06,,False,
LA-PH,1,2008-04,,0.0,1e-06,,False,
LA-PH,1,2008-05,,0.0,1e-06,,False,
LA-PH,1,2008-06,,0.0,1e-06,,False,
LA-PH,2,2008-07,,0.0,1e-06,,False,
LA-PH,2,2008-08,,0.0,1e-06,,False,
LA-PH,2,2008-09,,0.4,1.2649110640673518,,False,
LA-PH,3,2008-10,,0.0,1e-06,,False,
LA-PH,3,2008-11,,0.0,1e-06,,False,
LA-PH,3,2008-12,,0.0,1e-06,,False,
LA-PH,4,2009-01,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-PH,4,2009-02,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-PH,4,2009-03,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-PH,5,2009-04,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-PH,5,2009-05,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-PH,5,2009-06,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-PH,6,2009-07,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-PH,6,2009-08,,0.0,1e-06,,False,
LA-PH,6,2009-09,0.0,0.4,1.2649110640673518,0.3456496586646608,False,
LA-PH,7,2009-10,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-PH,7,2009-11,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-PH,7,2009-12,0.0,0.0,1e-06,2.3369497725510912e-07,False,
LA-SL,0,2008-01,0.0,0.5,0.97182531580755,0.32753245525673136,False,
LA-SL,0,2008-02,1.0,0.0,1e-06,0.9999994358104164,False,
LA-SL,0,2008-03,5.0,0.2,0.6324555320336759,4.443175176769448,False,
LA-SL,1,2008-04,2.0,0.0,1e-06,1.9999994358104163,False,
LA-SL,1,2008-05,105.0,12.7,35.51541136527133,72.36692963756927,False,
LA-SL,1,2008-06,226.0,10.1,29.86060206284454,199.0529593576804,False,
LA-SL,2,2008-07,78.0,1.7,2.1628170930011112,75.07976112500972,False,
LA-SL,2,2008-08,63.0,5.9,12.948187346325954,49.794795411542395,False,
LA-SL,2,2008-09,85.0,4.9,10.754327294422257,74.03252056242377,False,
LA-SL,3,2008-10,91.0,0.8,1.8737959096740262,89.14282386606752,False,
LA-SL,3,2008-11,21.0,1.0,2.494438257849294,18.59266391811842,False,
LA-SL,3,2008-12,8.0,1.3,2.406010991015812,5.3464087686363255,False,
LA-SL,4,2009-01,1.0,0.45454545454545453,0.9341987329938276,0.34188134586052465,False,
LA-SL,4,2009-02,24.0,0.09090909090909091,0.30151134457776363,23.738981349158657,False,
LA-SL,4,2009-03,25.0,0.6363636363636364,1.5666989036012806,23.47972116166883,False,
LA-SL,5,2009-04,19.0,0.18181818181818182,0.6030226891555273,18.477962698317313,False,
LA-SL,5,2009-05,122.0,21.09090909090909,43.70001040149658,76.5655660529376,False,
LA-SL,5,2009-06,42.0,29.727272727272727,70.99308545075486,17.43502692210946,False,
LA-SL,6,2009-07,164.0,8.636363636363637,23.096634937898322,142.3327555167262,False,
LA-SL,6,2009-08,127.0,11.090909090909092,21.149253156811685,103.97690273242023,False,
LA-SL,6,2009-09,91.0,12.181818181818182,26.217620722781774,64.0460699165017,False,
LA-SL,7,2009-10,94.0,9.0,27.254357449773053,69.6369837418941,False,
LA-SL,7,2009-11,44.0,2.8181818181818183,6.477934575436554,37.52703497165305,False,
LA-SL,7,2009-12,17.0,1.9090909090909092,3.0480992587035436,13.371203663062428,False,
LA-SV,0,2008-01,1.0,8.0,14.696938456699069,4.740100019146302,False,
LA-SV,0,2008-02,1.0,2.6,4.993328882953068,1.369715021551256,False,
LA-SV,0,2008-03,1.0,6.0,11.935009193312105,3.612796516448518,False,
LA-SV,1,2008-04,0.0,18.8,31.11555523814058,11.670130391241573,False,
LA-SV,1,2008-05,1.0,96.5,187.7937698647109,62.85420236895197,False,
LA-SV,1,2008-06,10.0,243.1,386.1014403265316,144.72757007537035,False,
LA-SV,2,2008-07,11.0,495.8,818.1029275097358,302.55806218311284,False,
LA-SV,2,2008-08,4.0,369.5,512.5412178547205,219.56761325155298,False,
LA-SV,2,2008-09,2.0,237.5,245.81305001068506,141.15349710622257,False,
LA-SV,3,2008-10,10.0,124.7,128.36843675746604,68.36780375864014,False,
LA-SV,3,2008-11,2.0,34.1,40.845100345356265,19.121826937391617,False,
LA-SV,3,2008-12,0.0,26.3,40.26316209914743,16.02914813548099,False,
LA-SV,4,2009-01,0.0,7.363636363636363,14.101579537574699,4.795544437363817,False,
LA-SV,4,2009-02,0.0,2.4545454545454546,4.76158873410202,1.6066495748197565,False,
LA-SV,4,2009-03,0.0,5.545454545454546,11.422465901578663,3.7228139601598396,False,
LA-SV,5,2009-04,0.0,17.09090909090909,30.058125508602647,10.800111395166981,False,
LA-SV,5,2009-05,0.0,87.81818181818181,180.46873312672096,58.89417226210278,False,
LA-SV,5,2009-06,1.0,221.9090909090909,372.969825735395,137.8862154184709,False,
LA-SV,6,2009-07,13.0,451.72727272727275,789.7655463375306,279.3691014462406,False,
LA-SV,6,2009-08,34.0,336.27272727272725,498.5711766456402,187.464491424892,False,
LA-SV,6,2009-09,48.0,216.0909090909091,243.76933955912278,101.45921067173009,False,
LA-SV,7,2009-10,16.0,114.27272727272727,126.5962802842887,58.57773920395668,False,
LA-SV,7,2009-11,33.0,31.181818181818183,39.93949970096817,9.36667515278371,False,
LA-SV,7,2009-12,4.0,23.90909090909091,39.0114202393467,13.08445290300534,False,
LA-VT,0,2008-01,29.0,57.7,58.840745519863475,19.22729345607664,False,
LA-VT,0,2008-02,12.0,27.6,11.97404600700105,9.9281599340538,False,
LA-VT,0,2008-03,26.0,32.6,15.763530343450634,4.770444746283262,False,
LA-VT,1,2008-04,4.0,49.5,16.913176979963154,35.99478637863061,False,
LA-VT,1,2008-05,17.0,112.1,65.73084849934956,62.359947109888495,False,
LA-VT,1,2008-06,60.0,206.1,128.01427871747572,90.05723539247984,False,
LA-VT,2,2008-07,132.0,531.9,454.8382984949462,238.17782422753368,False,
LA-VT,2,2008-08,144.0,495.6,371.305564491326,210.49457347276058,False,
LA-VT,2,2008-09,158.0,406.4,302.3277103482981,147.78438068672818,False,
LA-VT,3,2008-10,95.0,311.4,166.47669172856868,137.6380878346857,False,
LA-VT,3,2008-11,129.0,171.2,108.42898341515725,31.810074571774848,False,
LA-VT,3,2008-12,91.0,104.0,82.95514182710771,20.19728416833918,False,
LA-VT,4,2009-01,38.0,55.09090909090909,56.48797136639719,15.24829072740374,False,
LA-VT,4,2009-02,20.0,26.181818181818183,12.294862193763555,4.087762263602585,False,
LA-VT,4,2009-03,19.0,32.0,15.086417732516887,7.737338774977122,False,
LA-VT,5,2009-04,33.0,45.36363636363637,21.1105316241573,7.742309993114647,False,
LA-VT,5,2009-05,54.0,103.45454545454545,68.63434072876876,29.671054040514868,False,
LA-VT,5,2009-06,104.0,192.8181818181818,129.18731995193505,53.63530232028198,False,
LA-VT,6,2009-07,302.0,495.54545454545456,448.027089278397,137.5482937572362,False,
LA-VT,6,2009-08,356.0,463.6363636363636,367.8579271205862,98.44224705675292,False,
LA-VT,6,2009-09,470.0,383.8181818181818,296.4307062980548,79.20036419865086,False,
LA-VT,7,2009-10,527.0,291.72727272727275,170.88071331141552,152.04889360472845,False,
LA-VT,7,2009-11,521.0,167.36363636363637,103.64870739886024,295.17599530924315,False,
LA-VT,7,2009-12,366.0,102.81818181818181,78.79570823568778,218.7433139874787,False,
LA-XA,0,2008-01,0.0,1.1,2.8067379246694513,0.8257387239479137,False,
LA-XA,0,2008-02,0.0,5.5,12.331080875395942,3.8444696582052154,False,
LA-XA,0,2008-03,0.0,2.8,4.825856285561029,1.7583051950128903,False,
LA-XA,1,2008-04,0.0,11.8,19.89304736166215,7.36219139232885,False,
LA-XA,1,2008-05,2.0,41.6,109.24813753815465,31.1953174476267,False,
LA-XA,1,2008-06,6.0,44.3,62.4269350699057,23.679756545945235,False,
LA-XA,2,2008-07,19.0,54.5,48.0977014927833,21.243336201038083,False,
LA-XA,2,2008-08,7.0,30.7,36.03717216677493,14.424999022746636,False,
LA-XA,2,2008-09,1.0,17.5,27.11805466638212,10.223373379412369,False,
LA-XA,3,2008-10,3.0,8.5,18.992688651747603,5.069495133566567,False,
LA-XA,3,2008-11,2.0,9.3,26.31032750334616,6.951481108946459,False,
LA-XA,3,2008-12,1.0,15.2,45.623580647633425,12.411087754865743,False,
LA-XA,4,2009-01,0.0,1.0,2.6832815729997477,0.7740492439025598,False,
LA-XA,4,2009-02,0.0,5.0,11.815244390193543,3.592914086866183,False,
LA-XA,4,2009-03,0.0,2.5454545454545454,4.655397649259113,1.6297568370010074,False,
LA-XA,5,2009-04,0.0,10.727272727272727,19.204639590947334,6.818226409901893,False,
LA-XA,5,2009-05,1.0,38.0,104.32736937160833,29.561576715035503,False,
LA-XA,5,2009-06,14.0,40.81818181818182,60.33874075884942,18.77933948700673,False,
LA-XA,6,2009-07,11.0,51.27272727272727,46.86809343058646,23.967779606248495,False,
LA-XA,6,2009-08,37.0,28.545454545454547,34.92667644183636,8.97468238181778,False,
LA-XA,6,2009-09,11.0,16.0,26.2030532572065,6.502996961343088,False,
LA-XA,7,2009-10,5.0,8.0,18.094197965093674,4.426502561763947,False,
