province,split,month,h,actual,stage1_mean,stage1_se,stage2_correction,final_mean,final_se,crps_stage1,crps,fit_failed,error
LA-AT,0,2008-01,1,4.0,4.103908898730386,19.410750502675594,-2.4830363825272266,1.6208725162031592,19.410750502675594,4.536416804831934,4.652382542311884,False,
LA-AT,0,2008-02,2,2.0,4.80212191253651,19.7734184426588,-2.0904818091933604,2.7116401033431496,19.7734184426588,4.779101201697389,4.631165076133878,False,
LA-AT,0,2008-03,3,0.0,4.920911443366263,19.80435544110605,-1.5338514267357433,3.38706001663052,19.80435544110605,5.113482554900363,4.8587141813858565,False,
LA-BK,0,2008-01,1,1.0,0.48063019598686724,1.8765424473141747,-0.2639542630238932,0.21667593296297405,1.8765424473141747,0.49552151829517654,0.5671240264160179,False,
LA-BK,0,2008-02,2,0.0,0.6566622021558151,2.0044092923989947,-0.3189171892379607,0.33774501291785436,2.0044092923989947,0.5534847307657131,0.49107077407245175,False,
LA-BK,0,2008-03,3,0.0,0.7211343627786801,2.023108843930076,-0.2976594362379101,0.42347492654077007,2.023108843930076,0.5742653069529458,0.5080245876423847,False,
LA-BL,0,2008-01,1,10.0,4.52523927927731,32.065831760355195,-5.9907460858054185,0.0,32.065831760355195,7.865625282702532,8.727772915259882,False,
LA-BL,0,2008-02,2,7.0,10.184473297785225,38.4783743655274,-8.4245685639352,1.7599047338500249,38.4783743655274,9.097282997911094,9.276453328492133,False,
LA-BL,0,2008-03,3,1.0,17.08526817597907,41.01550710425417,-9.648224480353363,7.437043695625707,41.01550710425417,12.069977797098717,9.987320493833675,False,
LA-CH,0,2008-01,1,73.0,46.73807088172603,63.99224745934991,-12.166790681737028,34.571280199989005,63.99224745934991,19.194999632559057,23.894156217074162,False,
LA-CH,0,2008-02,2,90.0,63.30020081407488,78.41293171869822,-12.393907365832826,50.90629344824205,78.41293171869822,21.916990943486898,25.94320121958458,False,
LA-CH,0,2008-03,3,92.0,72.93081324990386,84.96319096100622,-8.769518671213936,64.16129457868993,84.96319096100622,21.55577216710967,23.46222139998971,False,
LA-HO,0,2008-01,1,0.0,0.22977145642942476,0.9715574422454025,-0.15532368357351428,0.07444777285591048,0.9715574422454025,0.24862633841065293,0.22932283859083738,False,
LA-HO,0,2008-02,2,0.0,0.2819942462421852,0.9731845766686849,-0.15983641413194313,0.12215783211024209,0.9731845766686849,0.2598004887599149,0.23353759570084248,False,
LA-HO,0,2008-03,3,0.0,0.27845345331962607,0.9732329777448774,-0.1222857874313297,0.15616766588829636,0.9732329777448774,0.25900786766536554,0.2374153963504429,False,
LA-KH,0,2008-01,1,0.0,11.415042490769233,65.73653641897177,-2.8696177570190913,8.545424733750142,65.73653641897177,16.15110206429242,15.804845557621785,False,
LA-KH,0,2008-02,2,0.0,9.297809215219308,112.23066276083395,-0.7293297240786688,8.56847949114064,112.23066276083395,26.53486458946777,26.48859478684919,False,
LA-KH,0,2008-03,3,0.0,9.69050830037127,141.56548222396952,3.6771629521238207,13.367671252495091,141.56548222396952,33.34767296505556,33.58634335451221,False,
LA-LM,0,2008-01,1,0.0,0.18600980006598797,0.7133236539002743,-0.09616305669906278,0.08984674336692519,0.7133236539002743,0.18594187452140437,0.17120888777738538,False,
LA-LM,0,2008-02,2,0.0,0.1865466001665297,0.7133455148264882,-0.08033054818604221,0.1062160519804875,0.7133455148264882,0.18605698656595407,0.1730030671416499,False,
LA-LM,0,2008-03,3,0.0,0.18654814930183247,0.7133455695394665,-0.060163123550435745,0.12638502575139673,0.7133455695394665,0.18605731747304505,0.17561506474159372,False,
LA-LP,0,2008-01,1,0.0,13.964317614138109,38.80613269509383,-9.348697271334228,4.615620342803881,38.80613269509383,11.052141551412696,9.287553449510584,False,
LA-LP,0,2008-02,2,16.0,16.537906969492333,40.45489214609463,-8.931051574486766,7.606855395005567,40.45489214609463,9.45695839682557,10.146309789344393,False,
LA-LP,0,2008-03,3,22.0,17.272788234862777,40.61413467786925,-8.992949426869924,8.279838807992853,40.61413467786925,9.710576077878502,11.322994479747127,False,
LA-OU,0,2008-01,1,0.0,0.002038092365757095,0.5712735250673434,-0.020976678556473945,0.0,0.5712735250673434,0.1335066542166356,0.13350375344705884,False,
LA-OU,0,2008-02,2,0.0,0.0007828058355482215,0.6007935752838246,-0.0035466213820534126,0.0,0.6007935752838246,0.1404028478157884,0.1404024409109691,False,
