model,weighting,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,n_locations,n_splits,observed_total
ensemble,unweighted,371,18.689997032345012,23.30188679245283,0.8652291105121294,0.7547169811320755,16,8,12291.0
reference,unweighted,371,22.098446493261456,28.901954177897576,0.8039083557951483,0.6024258760107817,16,8,12291.0
climatology,unweighted,371,24.336908636118597,30.61994609164421,0.6495956873315364,0.5417789757412399,16,8,12291.0
persistence,unweighted,371,24.879338288409706,29.07277628032345,0.6657681940700808,0.490566037735849,16,8,12291.0
