province,split,month,h,actual,stage1_mean,stage1_se,stage2_zhat,stage2_correction,stage2_abstained,final_mean_unclipped,final_mean,final_se,crps,fit_failed,error
LA-XN,2,2008-07,1,,1.926451479338862,4.163229206999236,0.4548604903236335,1.8936884784253443,False,3.8201399577642063,3.8201399577642063,4.163229206999236,,False,
LA-XN,2,2008-08,2,,1.9264514793389067,4.167975364381334,0.2691418241710761,1.121776492669698,False,3.048227972008605,3.048227972008605,4.167975364381334,,False,
LA-XN,2,2008-09,3,,1.926451479338906,4.172716123362329,0.17276929273689712,0.7209172134251567,False,2.6473686927640627,2.6473686927640627,4.172716123362329,,False,
LA-AT,3,2008-10,1,47.0,8.877272286016431,18.741736923977555,0.10357204119685666,1.941119948790853,False,10.818392234807284,10.818392234807284,18.741736923977555,25.99032586042844,False,
LA-AT,3,2008-11,2,43.0,6.234502839654927,19.106670415347576,-0.0868448035451515,-1.6593150386228186,False,4.575187801032108,4.575187801032108,19.106670415347576,27.959989324331968,False,
LA-AT,3,2008-12,3,23.0,5.778333396601519,19.139585784418088,0.01227755446722841,0.23498730694838366,False,6.013320703549902,6.013320703549902,19.139585784418088,10.121503396250171,False,
LA-BK,3,2008-10,1,48.0,17.18327853284533,5.6990445684545,-0.34425850862539426,-1.9619445837257998,False,15.22133394911953,15.22133394911953,5.6990445684545,29.563324477479586,False,
LA-BK,3,2008-11,2,55.0,17.72378756108573,5.872435374404949,-0.6712289355677836,-3.941748545552433,False,13.782039015533297,13.782039015533297,5.872435374404949,37.90479411617186,False,
LA-BK,3,2008-12,3,5.0,17.705328093538963,6.076809908613871,-0.6458988892781057,-3.9250047703278863,False,13.780323323211077,13.780323323211077,6.076809908613871,5.7552373980887,False,
LA-BL,3,2008-10,1,5.0,20.89846427492196,30.876141053305368,0.059284776245825115,1.8304851136797438,False,22.728949388601702,22.728949388601702,30.876141053305368,11.168778542698059,False,
LA-BL,3,2008-11,2,12.0,17.80157224459062,37.06706689583982,-0.16339593818452353,-6.056608171194242,False,11.744964073396378,11.744964073396378,37.06706689583982,8.663087395138765,False,
LA-BL,3,2008-12,3,1.0,16.78113402563925,39.52025087470302,-0.07154310785642132,-2.827401570841707,False,13.953732454797544,13.953732454797544,39.52025087470302,10.914550819721006,False,
LA-CH,3,2008-10,1,140.0,147.43051349364714,64.72660119487331,-0.16667075853941996,-10.78803171882806,False,136.6424817748191,136.6424817748191,64.72660119487331,15.195746692383212,False,
LA-CH,3,2008-11,2,102.0,135.50247986093444,78.41303807901858,-0.42796396183558694,-33.55795443586153,False,101.94452542507291,101.94452542507291,78.41303807901858,18.324748807422857,False,
LA-CH,3,2008-12,3,73.0,126.51634066289479,84.34605923646077,-0.3543553177318281,-29.888474620163652,False,96.62786604273114,96.62786604273114,84.34605923646077,22.334666569555292,False,
LA-HO,3,2008-10,1,0.0,0.21694739972018973,0.9378018349525139,0.05576205463445213,0.052293757156911536,False,0.26924115687710126,0.26924115687710126,0.9378018349525139,0.2497871875722435,False,
LA-HO,3,2008-11,2,0.0,0.26893040142895247,0.939339186054482,-0.22142288516627825,-0.20799119272592684,False,0.06093920870302563,0.06093920870302563,0.939339186054482,0.2210954767435691,False,
LA-HO,3,2008-12,3,1.0,0.2608322982849577,0.9393809369908932,-0.12905778059080414,-0.1212344188573547,False,0.139597879427603,0.139597879427603,0.9393809369908932,0.5136556432972886,False,
LA-KH,3,2008-10,1,1.0,6.7235283121988765,63.12964323857849,0.1909953139310751,12.05746602870907,False,18.780994340907945,18.780994340907945,63.12964323857849,16.73794543808535,False,
LA-KH,3,2008-11,2,3.0,6.150217413326915,107.74625179305312,-0.04497156303956676,-4.8455173547883215,False,1.304700058538594,1.304700058538594,107.74625179305312,25.19039909697764,False,
LA-KH,3,2008-12,3,4.0,6.208363480162287,135.95337778174112,0.050807060953726925,6.907391551821985,False,13.115755031984271,13.115755031984271,135.95337778174112,32.01537044291496,False,
LA-LM,3,2008-10,1,0.0,0.1555029917534985,0.6865187865845824,-0.04339990442284942,-0.029794849722261436,False,0.12570814203123706,0.12570814203123706,0.6865187865845824,0.1695934171085652,False,
LA-LM,3,2008-11,2,0.0,0.1629944900238987,0.6875950683248884,-0.2960654257331522,-0.20357312663562396,False,-0.040578636611725255,0.0,0.6875950683248884,0.16068751385291,False,
LA-LM,3,2008-12,3,0.0,0.16335539977684013,0.6876110538680212,-0.20640828091622984,-0.14192861556789538,False,0.021426784208944755,0.021426784208944755,0.6876110538680212,0.1609575955256391,False,
LA-LP,3,2008-10,1,33.0,18.34223264598026,39.935882296884046,0.18360671677742305,7.332496230140492,False,25.674728876120753,25.674728876120753,39.935882296884046,9.867353519221194,False,
LA-LP,3,2008-11,2,116.0,19.753297634560468,42.07060690318699,-0.0884185383762292,-3.7198215709806925,False,16.033476063579776,16.033476063579776,42.07060690318699,76.4766161352332,False,
LA-LP,3,2008-12,3,161.0,19.95664028835607,42.320357911089005,-0.011056128201523035,-0.4678993025993396,False,19.48874098575673,19.48874098575673,42.320357911089005,117.6436668531941,False,
LA-OU,3,2008-10,1,0.0,0.00038718965338157646,0.548464543329156,0.11040231513753977,0.06055175535439231,False,0.06093894500777389,0.06093894500777389,0.548464543329156,0.1308718001728298,False,
LA-OU,3,2008-11,2,0.0,0.00014871942227590276,0.5768023220073647,-0.12533618502077298,-0.07229420255152653,False,-0.07214548312925063,0.0,0.5768023220073647,0.13479580552220521,False,
LA-OU,3,2008-12,3,0.0,0.00029559331373185617,0.7055866634391611,-0.024242609928221102,-0.01710526225231061,False,-0.016809668938578753,0.0,0.7055866634391611,0.16489205926392309,False,
LA-PH,3,2008-10,1,,0.0372638108785978,0.38845306003111446,0.038272915302951405,0.014867231065743142,False,0.05213104194434094,0.05213104194434094,0.38845306003111446,,False,
LA-PH,3,2008-11,2,,0.0372638108785978,0.38845306004348007,-0.2025324529076936,-0.0786743510901056,False,-0.04141054021150779,0.0,0.38845306004348007,,False,
LA-PH,3,2008-12,3,,0.0372638108785978,0.3884530600558457,-0.10605801564010496,-0.04119856071884951,False,-0.00393474984025171,0.0,0.3884530600558457,,False,
LA-SL,3,2008-10,1,91.0,66.49754350062896,22.833019674493134,-0.3080624207746006,-7.033995314518438,False,59.46354818611053,59.46354818611053,22.833019674493134,20.399425194910936,False,
LA-SL,3,2008-11,2,21.0,56.674447919453456,26.692457745257272,-0.5394008831185896,-14.397935280397409,False,42.27651263905605,42.27651263905605,26.692457745257272,12.667042108867621,False,
LA-SL,3,2008-12,3,8.0,51.408968572894935,28.192719653384387,-0.4556401123271415,-12.845733949675672,False,38.56323462321926,38.56323462321926,28.192719653384387,18.64966449096941,False,
LA-SV,3,2008-10,1,10.0,-91.33206760686907,209.9464903725708,0.30132986467105494,63.26314753212969,False,-28.06892007473938,0.0,209.9464903725708,49.25342530832837,False,
LA-SV,3,2008-11,2,2.0,-120.43852765790048,320.8450657454486,0.06534614876098971,20.96598939543161,False,-99.47253826246887,0.0,320.8450657454486,74.98485396964621,False,
LA-SV,3,2008-12,3,0.0,-124.8062589723537,403.28599210069126,0.1666422383291581,67.20448041045437,False,-57.60177856189934,0.0,403.28599210069126,94.24591075127516,False,
LA-VT,3,2008-10,1,95.0,134.65172861087245,149.2973075785225,0.06724592898730739,10.039636143421513,False,144.69136475429397,144.69136475429397,149.2973075785225,41.42790382024204,False,
LA-VT,3,2008-11,2,129.0,96.94525957965112,216.69120649424838,-0.10823664868161181,-23.453929989712563,False,73.49132958993856,73.49132958993856,216.69120649424838,56.28153646782909,False,
LA-VT,3,2008-12,3,91.0,82.55978706105346,268.0809850581541,0.009476166317523732,2.540380000976663,False,85.10016706203012,85.10016706203012,268.0809850581541,62.700976866517465,False,
LA-XA,3,2008-10,1,3.0,10.46372084700269,42.721090139411565,0.10964538689232887,4.684170456797837,False,15.147891303800527,15.147891303800527,42.721090139411565,11.352557691779168,False,
LA-XA,3,2008-11,2,2.0,14.27084899047853,45.06601171650959,-0.1858811569365382,-8.376922396380388,False,5.893926594098142,5.893926594098142,45.06601171650959,10.665843078660368,False,
LA-XA,3,2008-12,3,1.0,15.558617340347048,45.34687489328094,-0.11718219631762633,-5.313846396135288,False,10.24477094421176,10.24477094421176,45.34687489328094,11.346634718082337,False,
LA-XE,3,2008-10,1,0.0,0.854753238257536,1.904719771578398,0.005290533626359102,0.010076984000326542,False,0.8648302222578625,0.8648302222578625,1.904719771578398,0.5991403534098217,False,
LA-XE,3,2008-11,2,0.0,0.828176561313692,2.033687486840419,-0.24433707367427893,-0.4969052493025866,False,0.3312713120111054,0.3312713120111054,2.033687486840419,0.4967425718767132,False,
LA-XE,3,2008-12,3,1.0,0.8351228569869107,2.0516676120134263,-0.16447599576227062,-0.3374500734591082,False,0.4976727835278025,0.4976727835278025,2.0516676120134263,0.5282862995606958,False,
LA-XI,3,2008-10,1,0.0,0.044084224082659065,0.24381130077448968,0.003599069772298083,0.0008774938827621419,False,0.044961717965421207,0.044961717965421207,0.24381130077448968,0.06027595508726782,False,
LA-XI,3,2008-11,2,0.0,0.04272447541448644,0.24386353945755243,-0.2384927053519355,-0.05815967526193015,False,-0.015435199847443709,0.0,0.24386353945755243,0.05698968430688312,False,
LA-XI,3,2008-12,3,0.0,0.0427664159607719,0.2438655545776311,-0.1464310811105921,-0.035709496802436624,False,0.007056919158335277,0.007056919158335277,0.2438655545776311,0.05707161807735644,False,
LA-XN,3,2008-10,1,,1.9264514610390262,4.177451488354175,0.07892461442657914,0.3297037480040924,False,2.2561552090431185,2.2561552090431185,4.177451488354175,,False,
LA-XN,3,2008-11,2,,1.9264514610390262,4.182181505448893,-0.1776204067027835,-0.7428407799026918,False,1.1836106811363343,1.1836106811363343,4.182181505448893,,False,
LA-XN,3,2008-12,3,,1.9021723887451987,4.186906178968551,-0.0940024391402073,-0.39357939327424907,False,1.5085929954709496,1.5085929954709496,4.186906178968551,,False,
LA-AT,4,2009-01,1,18.0,12.648449129838081,19.026742868089503,-0.32240224924288086,-6.134264696437998,False,6.514184433400083,6.514184433400083,19.026742868089503,7.131526836699004,False,
LA-AT,4,2009-02,2,46.0,10.535457652145205,19.604445059779206,-0.23001507411177421,-4.50931788334532,False,6.026139768799885,6.026139768799885,19.604445059779206,29.212911501666788,False,
LA-AT,4,2009-03,3,77.0,10.13146299118978,19.677724429629947,-0.19907162423689498,-3.9172765634924613,False,6.214186427697319,6.214186427697319,19.677724429629947,59.68540292525519,False,
LA-BK,4,2009-01,1,1.0,21.407852721242254,7.287070923363495,-1.147811956964044,-8.364187137081636,False,13.043665584160617,13.043665584160617,7.287070923363495,8.231169561481792,False,
LA-BK,4,2009-02,2,0.0,23.77539216138364,7.82159324381208,-1.2020638758355693,-9.402054689866052,False,14.373337471517587,14.373337471517587,7.82159324381208,10.163486605386112,False,
LA-BK,4,2009-03,3,1.0,24.115146294336398,8.125718702803878,-1.2464426371837038,-10.12824224893581,False,13.986904045400587,13.986904045400587,8.125718702803878,8.781737683005142,False,
LA-BL,4,2009-01,1,2.0,10.59105596541319,30.534727826883152,-0.12638855311700528,-3.8592400698613205,False,6.73181589555187,6.73181589555187,30.534727826883152,7.427759382240245,False,
LA-BL,4,2009-02,2,3.0,13.961717439551695,36.665008773442636,-0.11944270421326451,-4.379367797903057,False,9.582349641648637,9.582349641648637,36.665008773442636,9.038599479318066,False,
LA-BL,4,2009-03,3,0.0,14.850701298079876,39.096371019187295,-0.10934708695431745,-4.27507428143333,False,10.575627016646546,10.575627016646546,39.096371019187295,10.270980517540325,False,
LA-CH,4,2009-01,1,31.0,86.87179376516272,63.99477195572338,-0.4002327471805857,-25.612803385034272,False,61.25899038012845,61.25899038012845,63.99477195572338,20.55911845386977,False,
LA-CH,4,2009-02,2,48.0,97.9698328732368,77.50512035136803,-0.41939850417313557,-32.5055315411226,False,65.46430133211419,65.46430133211419,77.50512035136803,19.675884805299116,False,
LA-CH,4,2009-03,3,60.0,103.42632885564089,83.33596061668176,-0.449829529126558,-37.48697592351134,False,65.93935293212955,65.93935293212955,83.33596061668176,19.64399529180875,False,
LA-HO,4,2009-01,1,0.0,0.21535734951224805,0.9286823359753524,-0.2765704767946027,-0.2568461164514287,False,-0.04148876693918063,0.0,0.9286823359753524,0.2170283973829816,False,
LA-HO,4,2009-02,2,0.0,0.27068940275482306,0.9304305316611896,-0.24386769605267705,-0.2269019500932817,False,0.043787452661541354,0.043787452661541354,0.9304305316611896,0.2182588917999266,False,
LA-HO,4,2009-03,3,0.0,0.2668046237184518,0.9304769111720581,-0.21035036639006466,-0.19572615918253808,False,0.07107846453591374,0.07107846453591374,0.9304769111720581,0.21961283803917875,False,
LA-KH,4,2009-01,1,0.0,3.0998479891341164,62.32597399282405,-0.16899962784932543,-10.533066410134,False,-7.433218420999883,0.0,62.32597399282405,14.56526707465554,False,
LA-KH,4,2009-02,2,0.0,3.263772190678115,106.37287166713016,-0.09716692903943759,-10.335925273001237,False,-7.072153082323123,0.0,106.37287166713016,24.858805824810624,False,
LA-KH,4,2009-03,3,6.0,3.2339204061711966,134.2205992948485,-0.05373754875212794,-7.212685998146751,False,-3.978765591975554,0.0,134.2205992948485,31.473664453234893,False,
LA-LM,4,2009-01,1,0.0,0.15111339843223948,0.6781136013554335,-0.4036939566295198,-0.2737503627754679,False,-0.1226369643432284,0.0,0.6781136013554335,0.15847174264513816,False,
LA-LM,4,2009-02,2,0.0,0.15875902808612283,0.6792642604078516,-0.34474138471634513,-0.2341705017213268,False,-0.07541147363520398,0.0,0.6792642604078516,0.1587406458862214,False,
LA-LM,4,2009-03,3,0.0,0.15914586110960588,0.6792815322633962,-0.31088703702942316,-0.21117982287417375,False,-0.05203396176456787,0.0,0.6792815322633962,0.15874468223211005,False,
LA-LP,4,2009-01,1,0.0,79.13951689992676,41.56354713794579,-0.409943721172323,-17.03871517885075,False,62.10080172107601,62.10080172107601,41.56354713794579,41.120128097711486,False,
LA-LP,4,2009-02,2,0.0,49.12341154199642,44.63079494071072,-0.20619762182702495,-9.202763777024167,False,39.92064776497225,39.92064776497225,44.63079494071072,23.796376275220844,False,
LA-LP,4,2009-03,3,0.0,38.11822452199973,45.17351943813309,-0.11219556218087275,-5.068268409049925,False,33.0499561129498,33.0499561129498,45.17351943813309,19.794969636606766,False,
LA-OU,4,2009-01,1,0.0,7.776691748592192e-08,0.5414487416400119,-0.24987645921168022,-0.13529529440562602,False,-0.13529521663870853,0.0,0.5414487416400119,0.12653385136237003,False,
LA-OU,4,2009-02,2,0.0,2.9871193635988536e-08,0.5694209852769313,-0.1737371359260384,-0.09892957111819692,False,-0.09892954124700329,0.0,0.5694209852769313,0.13307082420287428,False,
LA-OU,4,2009-03,3,0.0,5.936960295025522e-08,0.6965537763669596,-0.12778202297985203,-0.08900705065842554,False,-0.08900699128882258,0.0,0.6965537763669596,0.162781118925037,False,
LA-PH,4,2009-01,1,0.0,0.037035851437368615,0.3884386865220543,-0.30676138195204067,-0.1191579882811409,False,-0.08212213684377229,0.0,0.3884386865220543,0.09077617001177594,False,
LA-PH,4,2009-02,2,0.0,0.03703723756358801,0.3884388169855023,-0.235661788795987,-0.0915401864486005,False,-0.05450294888501249,0.0,0.3884388169855023,0.09077620050042846,False,
LA-PH,4,2009-03,3,0.0,0.037037229134999364,0.38843881620604087,-0.1947444079330847,-0.07564628728027374,False,-0.03860905814527438,0.0,0.38843881620604087,0.09077620031827223,False,
LA-SL,4,2009-01,1,1.0,18.4969523426646,23.14543034390563,-0.32032294672654715,-7.414012451013892,False,11.082939891650707,11.082939891650707,23.14543034390563,7.134118255429262,False,
LA-SL,4,2009-02,2,24.0,24.21726506837914,26.992751499559734,-0.36124654143996854,-9.751038123164479,False,14.466226945214663,14.466226945214663,26.992751499559734,7.6376379166133965,False,
LA-SL,4,2009-03,3,25.0,27.329549339535628,28.396665925416148,-0.4008937707930383,-11.384046480790262,False,15.945502858745366,15.945502858745366,28.396665925416148,7.778282908869467,False,
LA-SV,4,2009-01,1,0.0,0.4977305752942491,207.46727067540706,-0.03280169720907333,-6.805278593487562,False,-6.307548018193312,0.0,207.46727067540706,48.48405910166882,False,
LA-SV,4,2009-02,2,0.0,0.5079059766198158,317.27911444898604,0.0431728657498545,13.697848613338795,False,14.20575458995861,14.20575458995861,317.27911444898604,74.4002378800455,False,
LA-SV,4,2009-03,3,0.0,0.5084451142483696,398.8999623012318,0.0889900853601869,35.49814169536196,False,36.006586809610326,36.006586809610326,398.8999623012318,94.5166497977517,False,
LA-VT,4,2009-01,1,38.0,66.41542565091103,147.61070373872084,-0.1291275983810995,-19.060615669125006,False,47.354809981786026,47.354809981786026,147.61070373872084,34.73231781077128,False,
LA-VT,4,2009-02,2,20.0,60.5065330325019,214.07859640445633,-0.05574344728818613,-11.933478954200684,False,48.57305407830121,48.57305407830121,214.07859640445633,51.54826173512976,False,
LA-VT,4,2009-03,3,19.0,65.27820871086064,264.7697018725521,-0.04541605168394976,-12.024794464587796,False,53.25341424627284,53.25341424627284,264.7697018725521,63.640754572015304,False,
LA-XA,4,2009-01,1,0.0,10.883203313576795,42.195848981892844,-0.204773883419823,-8.640607860218582,False,2.242595453358213,2.242595453358213,42.195848981892844,9.908495868990444,False,
LA-XA,4,2009-02,2,0.0,14.147752523686234,44.53253414680373,-0.182253380695672,-8.116204899200433,False,6.0315476244858015,6.0315476244858015,44.53253414680373,10.732436624142776,False,
LA-XA,4,2009-03,3,0.0,15.222469332434105,44.81406547581328,-0.16706395560625487,-7.486815045187068,False,7.735654287247037,7.735654287247037,44.81406547581328,11.00421194973745,False,
LA-XE,4,2009-01,1,0.0,0.9211974666010098,1.8828822168887105,-0.35496879285851773,-0.6683644276237554,False,0.2528330389772544,0.2528330389772544,1.8828822168887105,0.4535440396037271,False,
LA-XE,4,2009-02,2,2.0,0.8791757924724549,2.0075718338786115,-0.29164036461551585,-0.585488981624198,False,0.2936868108482569,0.2936868108482569,2.0075718338786115,1.015262920962081,False,
LA-XE,4,2009-03,3,2.0,0.863945172922939,2.0252673746735073,-0.2636176288359024,-0.5338961830701431,False,0.33004898985279596,0.33004898985279596,2.0252673746735073,0.9934972034618057,False,
LA-XI,4,2009-01,1,0.0,0.042617637918612755,0.24081302236824423,-0.328099221900505,-0.07901056526252984,False,-0.03639292734391708,0.0,0.24081302236824423,0.05627679378508092,False,
LA-XI,4,2009-02,2,0.0,0.04256267231807965,0.24081065560583664,-0.26151788848017526,-0.06297629417756508,False,-0.020413621859485427,0.0,0.24081065560583664,0.056276240684593914,False,
LA-XI,4,2009-03,3,0.0,0.04256274320932068,0.24081065891750564,-0.22524165377237895,-0.05424059106059524,False,-0.011677847851274563,0.0,0.24081065891750564,0.05627624145851432,False,
LA-XN,4,2009-01,1,,1.925199575498786,4.19148219706414,-0.2595337339649914,-1.0878310254518422,False,0.8373685500469439,0.8373685500469439,4.19148219706414,,False,
LA-XN,4,2009-02,2,,1.9248525818037858,4.196190661109639,-0.20495420268034312,-0.8600269112424279,False,1.064825670561358,1.064825670561358,4.196190661109639,,False,
LA-XN,4,2009-03,3,,1.9248578106091707,4.200891764208985,-0.18059351925955863,-0.7586538277269966,False,1.1662039828821742,1.1662039828821742,4.200891764208985,,False,
LA-AT,5,2009-04,1,99.0,33.46614649163837,19.731924679249307,-0.28227872786653346,-5.569902596816751,False,27.89624389482162,27.89624389482162,19.731924679249307,59.97273145290238,False,
LA-AT,5,2009-05,2,0.0,22.92997263777933,20.591060802903005,0.06495677099041601,1.337528821023902,False,24.26750145880323,24.26750145880323,20.591060802903005,15.06418271073109,False,
LA-AT,5,2009-06,3,24.0,20.222480696266313,20.75254876517731,0.2913677097541218,6.046622605270441,False,26.269103301536752,26.269103301536752,20.75254876517731,4.948647850636973,False,
LA-BK,5,2009-04,1,3.0,5.135309790582992,7.34850164761349,-0.25863598386466763,-1.900586953561646,False,3.234722837021346,3.234722837021346,7.34850164761349,1.7202987093315043,False,
LA-BK,5,2009-05,2,74.0,7.0546724872380135,8.303628213881032,-0.128359529787326,-1.065849813062543,False,5.988822674175471,5.988822674175471,8.303628213881032,63.32635678189959,False,
LA-BK,5,2009-06,3,216.0,7.913690123583673,8.600343121495827,0.011951630945708043,0.10278812699457683,False,8.016478250578249,8.016478250578249,8.600343121495827,203.13129774533724,False,
LA-BL,5,2009-04,1,2.0,7.41016712838446,30.171905080990104,0.006588544462325164,0.19878893813915785,False,7.608956066523618,7.608956066523618,30.171905080990104,7.465807824131197,False,
LA-BL,5,2009-05,2,0.0,15.807325360283087,36.260069603897826,0.11590054870895525,4.2025619633166675,False,20.009887323599756,20.009887323599756,36.260069603897826,12.77056706029354,False,
LA-BL,5,2009-06,3,7.0,20.051823867708222,38.68550817817715,0.249150648985522,9.638519468927557,False,29.690343336635777,29.690343336635777,38.68550817817715,14.2028580178282,False,
LA-CH,5,2009-04,1,102.0,70.91043037851901,63.388616929819214,-0.22919027893167815,-14.528054795238562,False,56.38237558328045,56.38237558328045,63.388616929819214,27.373110510857458,False,
LA-CH,5,2009-05,2,66.0,89.35834576878105,76.94402228784098,-0.10477855213329694,-8.062083250632108,False,81.29626251814894,81.29626251814894,76.94402228784098,19.190577803061405,False,
LA-CH,5,2009-06,3,124.0,130.78275431348706,82.83652802525562,-0.11642477501562189,-9.644224138415643,False,121.13853017507142,121.13853017507142,82.83652802525562,19.39791022039093,False,
LA-HO,5,2009-04,1,0.0,0.2794183221998053,0.9179373055755863,-0.31472469333336356,-0.2888975369965304,False,-0.009479214796725144,0.0,0.9179373055755863,0.2145173377481028,False,
LA-HO,5,2009-05,2,0.0,0.2597150706835069,0.9196956662816866,-0.05817990736112419,-0.05350780866469591,False,0.206207262018811,0.206207262018811,0.9196956662816866,0.23329616948802312,False,
LA-HO,5,2009-06,3,0.0,0.2611044502963331,0.9197411478754594,0.15296118112459298,0.1406846923079192,False,0.4017891426042523,0.4017891426042523,0.9197411478754594,0.2838692136701347,False,
LA-KH,5,2009-04,1,0.0,7.971621148109566,61.55100550511786,-0.1102685629149331,-6.787140923018482,False,1.1844802250910842,1.1844802250910842,61.55100550511786,14.3932540398681,False,
LA-KH,5,2009-05,2,6.0,7.612167972843011,105.05056654572614,0.14850258080943227,15.600280247533338,False,23.21244822037635,23.21244822037635,105.05056654572614,25.672394497825557,False,
LA-KH,5,2009-06,3,80.0,7.683925396138115,132.54920815726123,0.3692269101610355,48.940734572197485,False,56.6246599683356,56.6246599683356,132.54920815726123,32.61639176432363,False,
LA-LM,5,2009-04,1,1.0,0.14702649126392314,0.6700033742032504,-0.331034351453929,-0.2217941324513171,False,-0.07476764118739396,0.0,0.6700033742032504,0.6619359856506922,False,
LA-LM,5,2009-05,2,0.0,0.15476519557829083,0.6712148945117932,-0.08724325979069097,-0.05855897541727361,False,0.09620622016101721,0.09620622016101721,0.6712148945117932,0.16235131730100247,False,
LA-LM,5,2009-06,3,2.0,0.15517252043485502,0.6712331963217532,0.12773821956910147,0.0857421334138179,False,0.24091465384867292,0.24091465384867292,0.6712331963217532,1.3822222221922256,False,
LA-LP,5,2009-04,1,0.0,16.172941839875904,41.57925288770908,-0.026399970478653167,-1.0976910487599743,False,15.075250791115929,15.075250791115929,41.57925288770908,11.873818225080502,False,
LA-LP,5,2009-05,2,0.0,22.66099606211003,43.98082046173353,0.14271824119427248,6.27686534257968,False,28.93786140468971,28.93786140468971,43.98082046173353,17.611389022870746,False,
LA-LP,5,2009-06,3,9.0,25.04584967828642,44.29857060793081,0.3154281128680971,13.973014529613769,False,39.01886420790019,39.01886420790019,44.29857060793081,18.170876251429608,False,
LA-OU,5,2009-04,1,0.0,1.5678292722176384e-11,0.5346939049421854,-0.1717823529483515,-0.0918509770981108,False,-0.0918509770824325,0.0,0.5346939049421854,0.1249552799539095,False,
LA-OU,5,2009-05,2,0.0,6.022537408921985e-12,0.5623146507521489,0.09164919221430619,0.05153568351170415,False,0.05153568351772669,0.05153568351772669,0.5623146507521489,0.13329307737247767,False,
LA-OU,5,2009-06,3,0.0,1.1969205985760598e-11,0.6878558182791426,0.320924397430741,0.22074971400046312,False,0.22074971401243232,0.22074971401243232,0.6878558182791426,0.18877100978630526,False,
LA-PH,5,2009-04,1,0.0,0.03626246023326497,0.38307160509256,-0.2357734944955708,-0.09031813097470016,False,-0.05405567074143519,0.0,0.38307160509256,0.08952191003918396,False,
LA-PH,5,2009-05,2,0.0,0.03605091679014343,0.3830584103475442,0.022001625458781746,0.008427907673302993,False,0.04447882446344643,0.04447882446344643,0.3830584103475442,0.09157691522030882,False,
LA-PH,5,2009-06,3,0.0,0.036052150866100606,0.3830585249155628,0.24531644027432434,0.09397055374901944,False,0.13002270461512005,0.13002270461512005,0.3830585249155628,0.10695865035646804,False,
LA-SL,5,2009-04,1,19.0,26.842542275155317,22.92385331542191,-0.2746497039493547,-6.296029526459059,False,20.54651274869626,20.54651274869626,22.92385331542191,5.39879622386061,False,
LA-SL,5,2009-05,2,122.0,27.420438789099144,26.761771561128008,-0.07141408091490803,-1.9111673196926802,False,25.509271469406464,25.509271469406464,26.761771561128008,81.39406243017987,False,
LA-SL,5,2009-06,3,42.0,27.470065216601924,28.159433136591325,0.10401772163462049,2.9290800773906644,False,30.39914529399259,30.39914529399259,28.159433136591325,8.460831606218228,False,
LA-SV,5,2009-04,1,0.0,-0.3064215356613521,204.87915025094836,-0.07509785803555365,-15.385985339990585,False,-15.692406875651937,0.0,204.87915025094836,47.879228357941464,False,
LA-SV,5,2009-05,2,0.0,-0.0007752776307878295,313.3210514403191,0.18833368711701493,59.00890886913519,False,59.008133591504404,59.008133591504404,313.3210514403191,77.64197303788552,False,
LA-SV,5,2009-06,3,1.0,2.750390050629197,393.9235832083245,0.49186632957895665,193.75774700726927,False,196.50813705789847,196.50813705789847,393.9235832083245,129.99291569783728,False,
LA-VT,5,2009-04,1,33.0,11.14809837221609,145.79583486797426,0.15013936807066422,21.889694514412568,False,33.03779288662866,33.03779288662866,145.79583486797426,34.07175822163555,False,
LA-VT,5,2009-05,2,54.0,15.562225578206796,211.4742487477437,0.38975547114320924,82.42324545533307,False,97.98547103353987,97.98547103353987,211.4742487477437,53.057185179690954,False,
LA-VT,5,2009-06,3,104.0,30.26691790774965,261.5558586899332,0.5469608054226379,143.06080313205553,False,173.32772103980517,173.32772103980517,261.5558586899332,68.41260633692397,False,
LA-XA,5,2009-04,1,0.0,10.250093669697243,41.698441976535456,-0.1168071404200844,-4.870675767251919,False,5.379417902445324,5.379417902445324,41.698441976535456,10.021193482431672,False,
LA-XA,5,2009-05,2,1.0,13.715490149806458,44.032569673442396,0.08588891330754096,3.7819095593905514,False,17.49739970919701,17.49739970919701,44.032569673442396,12.727597497644842,False,
LA-XA,5,2009-06,3,14.0,14.979993313015424,44.3159761334111,0.2778055820210276,12.31122554257224,False,27.291218855587665,27.291218855587665,44.3159761334111,11.934907681526953,False,
LA-XE,5,2009-04,1,1.0,1.2800047727397923,1.865688038879508,-0.3290181794765274,-0.6138452820232684,False,0.6661594907165239,0.6661594907165239,1.865688038879508,0.4597699152485068,False,
LA-XE,5,2009-05,2,2.0,1.0197980391672876,1.9890389459985858,-0.04199723803862352,-0.08353414208319544,False,0.9362638970840922,0.9362638970840922,1.9890389459985858,0.6865223312749441,False,
LA-XE,5,2009-06,3,9.0,0.6145887563609168,2.006468692292676,0.2716590748565652,0.5450754286768905,False,1.1596641850378073,1.1596641850378073,2.006468692292676,6.708350110425322,False,
LA-XI,5,2009-04,1,0.0,0.04155514346081874,0.2378771549110491,-0.25021457483857373,-0.05952033117987769,False,-0.017965187719058952,0.0,0.2378771549110491,0.05559069630644769,False,
LA-XI,5,2009-05,2,39.0,0.041500146472233726,0.23787482412259914,0.0018941112445884853,0.0004505613791751233,False,0.04195070785140885,0.04195070785140885,0.23787482412259914,38.82384279419038,False,
