model,location,time_period,horizon_distance,crps,abs_error,in_10_90,in_25_75,observed,split_first_period,n_samples
climatology,VN-01,201001,1,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-01,201002,2,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-01,201003,3,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-01,201004,1,0.0,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-01,201005,2,0.0,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-01,201006,3,0.0,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-01,201007,1,0.0,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-01,201008,2,0.013778000000000012,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-01,201009,3,0.0,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-01,201010,1,0.0,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-01,201011,2,0.006889000000000006,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-01,201012,3,0.006889000000000006,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-02,201001,1,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-02,201002,2,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-02,201003,3,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-02,201004,1,0.0,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-02,201005,2,0.0,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-02,201006,3,0.006889000000000006,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-02,201007,1,0.0,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-02,201008,2,0.006889000000000006,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-02,201009,3,0.04166700000000001,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-02,201010,1,0.02066699999999999,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-02,201011,2,0.006889000000000006,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-02,201012,3,0.0,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-03,201001,1,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-03,201002,2,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-03,201003,3,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-03,201004,1,0.013778000000000012,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-03,201005,2,0.0,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-03,201006,3,0.0,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-03,201007,1,0.0,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-03,201008,2,0.09644600000000003,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-03,201009,3,0.0,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-03,201010,1,0.0,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-03,201011,2,0.006889000000000006,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-03,201012,3,0.0,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-04,201001,1,0.027556000000000025,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-04,201002,2,0.04133399999999998,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-04,201003,3,0.0,0.0,1.0,1.0,0.0,201001,1000
climatology,VN-04,201004,1,0.0,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-04,201005,2,0.179114,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-04,201006,3,0.0,0.0,1.0,1.0,0.0,201004,1000
climatology,VN-04,201007,1,0.0,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-04,201008,2,0.0,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-04,201009,3,0.0,0.0,1.0,1.0,0.0,201007,1000
climatology,VN-04,201010,1,0.0,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-04,201011,2,0.0,0.0,1.0,1.0,0.0,201010,1000
climatology,VN-04,201012,3,0.0,0.0,1.0,1.0,0.0,201010,1000
