model,weighting,location,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,observed_total
reference_r2,cases,LA-HO,24,0.7979456666666666,1.0,0.6666666666666666,0.3333333333333333,6.0
reference_r2,cases,LA-KH,24,155.41388350189393,190.3910984848485,0.21875,0.14678030303030304,1056.0
reference_r2,cases,LA-LM,24,3.0015756521739125,4.086956521739131,0.43478260869565216,0.043478260869565216,23.0
reference_r2,cases,LA-LP,24,137.72581121257485,155.75374251497007,0.2986526946107784,0.0,1336.0
reference_r2,cases,LA-OU,24,10.49158296226415,13.471698113207546,0.41509433962264153,0.1320754716981132,53.0
reference_r2,cases,LA-PH,11,,,,,0.0
reference_r2,cases,LA-SL,24,77.60932730652921,105.40068728522337,0.47285223367697593,0.10652920962199312,1455.0
reference_r2,cases,LA-SV,24,23.87976654166666,17.174479166666668,1.0,0.7708333333333334,192.0
reference_r2,cases,LA-VT,24,175.47260364310765,279.70690585379015,0.8540598867008362,0.15079579174534663,3707.0
reference_r2,cases,LA-XA,24,10.898824359999999,16.408,1.0,0.44,125.0
reference_r2,cases,LA-XE,24,14.636181460784313,17.59313725490196,0.2647058823529412,0.18627450980392157,102.0
reference_r2,cases,LA-XI,24,31.811126249999997,32.285714285714285,0.023809523809523808,0.023809523809523808,84.0
reference_r3,cases,LA-AT,24,35.68604431448763,47.716431095406364,0.20848056537102475,0.053003533568904596,566.0
reference_r3,cases,LA-BK,24,104.83971346709816,123.7680690399137,0.15318230852211434,0.10248112189859762,927.0
reference_r3,cases,LA-BL,24,13.93371899122807,20.236842105263158,0.8157894736842105,0.2412280701754386,228.0
reference_r3,cases,LA-CH,24,67.003354541341,73.70012340600576,0.9053887289181407,0.4385026737967914,2431.0
reference_r3,cases,LA-HO,24,0.7673593333333334,1.0,0.5,0.3333333333333333,6.0
reference_r3,cases,LA-KH,24,170.3416022149621,192.84895833333334,0.21875,0.1553030303030303,1056.0
reference_r3,cases,LA-LM,24,3.031472565217391,4.086956521739131,0.43478260869565216,0.043478260869565216,23.0
reference_r3,cases,LA-LP,24,130.36161214520956,150.70958083832335,0.2522455089820359,0.0,1336.0
reference_r3,cases,LA-OU,24,10.987236169811322,13.773584905660377,0.1320754716981132,0.1320754716981132,53.0
reference_r3,cases,LA-PH,11,,,,,0.0
reference_r3,cases,LA-SL,24,81.16007368316151,104.78556701030928,0.47285223367697593,0.10652920962199312,1455.0
reference_r3,cases,LA-SV,24,18.857212432291664,24.098958333333332,1.0,0.765625,192.0
reference_r3,cases,LA-VT,24,185.95205760857837,293.9194766657675,0.713514971675209,0.14567035338548692,3707.0
reference_r3,cases,LA-XA,24,11.598656056,16.824,0.704,0.264,125.0
reference_r3,cases,LA-XE,24,15.941191490196081,17.352941176470587,0.20588235294117646,0.18627450980392157,102.0
reference_r3,cases,LA-XI,24,31.91421935714285,32.285714285714285,0.011904761904761904,0.0,84.0
reference_r4,cases,LA-AT,24,34.934560132508835,46.98409893992933,0.3833922261484099,0.10600706713780919,566.0
reference_r4,cases,LA-BK,24,101.15290478425027,122.82416396979504,0.14778856526429343,0.0970873786407767,927.0
reference_r4,cases,LA-BL,24,13.468860105263158,19.978070175438596,0.9692982456140351,0.34649122807017546,228.0
reference_r4,cases,LA-CH,24,64.41314704812832,83.15610859728507,0.9621554915672563,0.3965446318387495,2431.0
reference_r4,cases,LA-HO,24,0.7442905000000001,1.0,0.6666666666666666,0.5,6.0
reference_r4,cases,LA-KH,24,152.19415085795453,190.9034090909091,0.21875,0.15246212121212122,1056.0
reference_r4,cases,LA-LM,24,3.0689814347826094,4.086956521739131,0.43478260869565216,0.21739130434782608,23.0
reference_r4,cases,LA-LP,24,123.95763274999999,151.37799401197606,0.32335329341317365,0.0,1336.0
reference_r4,cases,LA-OU,24,10.421680188679243,13.471698113207546,0.41509433962264153,0.018867924528301886,53.0
reference_r4,cases,LA-PH,11,,,,,0.0
reference_r4,cases,LA-SL,24,77.49320978419244,102.8127147766323,0.5353951890034364,0.10652920962199312,1455.0
reference_r4,cases,LA-SV,24,22.70618959374998,19.609375,1.0,0.7135416666666666,192.0
reference_r4,cases,LA-VT,24,179.25299754626383,279.6954410574589,0.8540598867008362,0.19557593741570004,3707.0
reference_r4,cases,LA-XA,24,11.002356720000002,16.184,1.0,0.44,125.0
reference_r4,cases,LA-XE,24,14.764201480392156,17.58823529411765,0.2647058823529412,0.18627450980392157,102.0
reference_r4,cases,LA-XI,24,31.810433440476192,32.285714285714285,0.13095238095238096,0.011904761904761904,84.0
