model,weighting,location,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,observed_total
reference_r3,cases,LA-XI,24,32.6588395952381,33.285714285714285,0.11904761904761904,0.11904761904761904,84.0
reference_r4,cases,LA-AT,24,51.95974944699646,69.00441696113074,0.5035335689045937,0.12367491166077739,566.0
reference_r4,cases,LA-BK,24,71.99001173139159,101.8705501618123,0.5566343042071198,0.3106796116504854,927.0
reference_r4,cases,LA-BL,24,12.045784916666667,11.712719298245615,0.9254385964912281,0.7324561403508771,228.0
reference_r4,cases,LA-CH,24,69.61951550555327,65.96338955162484,0.9621554915672563,0.7667626491155903,2431.0
reference_r4,cases,LA-HO,24,0.7723128333333333,1.0,0.6666666666666666,0.0,6.0
reference_r4,cases,LA-KH,24,143.7901121335227,179.14583333333334,0.1553030303030303,0.14583333333333334,1056.0
reference_r4,cases,LA-LM,24,2.8056331304347824,3.869565217391304,0.43478260869565216,0.043478260869565216,23.0
reference_r4,cases,LA-LP,24,127.01996969011977,152.06437125748502,0.28817365269461076,0.02470059880239521,1336.0
reference_r4,cases,LA-OU,24,12.631912792452828,13.88679245283019,0.1320754716981132,0.018867924528301886,53.0
reference_r4,cases,LA-PH,11,,,,,0.0
reference_r4,cases,LA-SL,24,65.82296818281787,62.02852233676976,0.7353951890034365,0.6707903780068728,1455.0
reference_r4,cases,LA-SV,24,22.212362088541667,24.90625,0.3333333333333333,0.296875,192.0
reference_r4,cases,LA-VT,24,167.38378133126517,212.06298893984354,0.5468033450229296,0.49285136228756404,3707.0
reference_r4,cases,LA-XA,24,11.252567432,15.776,0.504,0.144,125.0
reference_r4,cases,LA-XE,24,10.146737294117647,14.46078431372549,0.6274509803921569,0.23529411764705882,102.0
reference_r4,cases,LA-XI,24,32.31358971428572,32.857142857142854,0.13095238095238096,0.11904761904761904,84.0
