model,weighting,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,n_locations,n_splits,observed_total
reference,unweighted,371,22.098446493261456,28.901954177897576,0.8039083557951483,0.6024258760107817,16,8,12291.0
hier_nb,unweighted,371,23.697926164420487,27.568733153638817,0.7008086253369272,0.5822102425876011,16,8,12291.0
climatology,unweighted,371,24.336908636118597,30.61994609164421,0.6495956873315364,0.5417789757412399,16,8,12291.0
persistence,unweighted,371,24.879338288409706,29.07277628032345,0.6657681940700808,0.490566037735849,16,8,12291.0
