model,weighting,location,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,observed_total
reference,unweighted,LA-BK,24,29.251341562500002,35.572916666666664,0.6041666666666666,0.46875,927.0
reference,unweighted,LA-BL,24,6.282039510416667,8.5,0.9583333333333334,0.625,228.0
reference,unweighted,LA-CH,24,53.6436075625,68.18229166666667,0.8854166666666666,0.4895833333333333,2431.0
reference,unweighted,LA-HO,24,0.2820533645833333,0.25,0.9166666666666666,0.8541666666666666,6.0
reference,unweighted,LA-KH,24,31.34056952083333,37.984375,0.7604166666666666,0.6666666666666666,1056.0
reference,unweighted,LA-LM,24,0.8511601875,0.9270833333333334,0.8333333333333334,0.78125,23.0
reference,unweighted,LA-LP,24,44.9899710625,57.03125,0.5416666666666666,0.041666666666666664,1336.0
reference,unweighted,LA-OU,24,1.8844220937500002,2.1041666666666665,0.9166666666666666,0.875,53.0
reference,unweighted,LA-PH,11,0.0698307045454545,0.0,1.0,1.0,0.0
reference,unweighted,LA-SL,24,37.773385,50.671875,0.78125,0.4375,1455.0
reference,unweighted,LA-SV,24,11.217180843749999,7.135416666666667,1.0,0.78125,192.0
reference,unweighted,LA-VT,24,91.90401078125,134.5625,0.8333333333333334,0.375,3707.0
reference,unweighted,LA-XA,24,3.3197925312499996,4.166666666666667,1.0,0.875,125.0
reference,unweighted,LA-XE,24,3.509093322916667,4.088541666666667,0.7291666666666666,0.6354166666666666,102.0
reference,unweighted,LA-XI,24,3.4891318645833334,3.5677083333333335,0.875,0.8333333333333334,84.0
reference_r1,unweighted,LA-AT,24,19.62985504166667,25.895833333333332,0.625,0.3333333333333333,566.0
reference_r1,unweighted,LA-BK,24,28.91238158333333,35.583333333333336,0.625,0.4583333333333333,927.0
reference_r1,unweighted,LA-BL,24,6.361843208333334,8.416666666666666,0.9583333333333334,0.625,228.0
reference_r1,unweighted,LA-CH,24,55.951738041666665,71.02083333333333,0.875,0.5,2431.0
reference_r1,unweighted,LA-HO,24,0.2780596666666666,0.25,0.9166666666666666,0.8333333333333334,6.0
reference_r1,unweighted,LA-KH,24,30.785553083333337,38.1875,0.7916666666666666,0.7083333333333334,1056.0
reference_r1,unweighted,LA-LM,24,0.8481667083333333,0.9166666666666666,0.8333333333333334,0.7916666666666666,23.0
reference_r1,unweighted,LA-LP,24,43.8274195,55.770833333333336,0.5,0.041666666666666664,1336.0
reference_r1,unweighted,LA-OU,24,1.8761164166666664,2.0833333333333335,0.9166666666666666,0.875,53.0
reference_r1,unweighted,LA-PH,11,0.07144563636363636,0.0,1.0,1.0,0.0
reference_r1,unweighted,LA-SL,24,37.60486858333333,50.0625,0.7916666666666666,0.4583333333333333,1455.0
reference_r1,unweighted,LA-SV,24,11.427700583333339,7.166666666666667,1.0,0.7916666666666666,192.0
reference_r1,unweighted,LA-VT,24,92.81048608333333,137.16666666666666,0.8333333333333334,0.375,3707.0
reference_r1,unweighted,LA-XA,24,3.273631416666667,4.166666666666667,1.0,0.875,125.0
reference_r1,unweighted,LA-XE,24,3.456275791666666,4.041666666666667,0.75,0.6666666666666666,102.0
reference_r1,unweighted,LA-XI,24,3.4927944583333335,3.5833333333333335,0.875,0.8333333333333334,84.0
reference_r2,unweighted,LA-AT,24,18.344673875,24.604166666666668,0.625,0.3333333333333333,566.0
reference_r2,unweighted,LA-BK,24,29.566213083333334,36.5,0.5833333333333334,0.4583333333333333,927.0
reference_r2,unweighted,LA-BL,24,6.225907583333334,8.3125,0.9583333333333334,0.625,228.0
reference_r2,unweighted,LA-CH,24,52.05480129166667,66.89583333333333,0.9166666666666666,0.5,2431.0
reference_r2,unweighted,LA-HO,24,0.26494204166666663,0.25,0.9166666666666666,0.875,6.0
reference_r2,unweighted,LA-KH,24,31.64639479166667,37.625,0.75,0.7083333333333334,1056.0
reference_r2,unweighted,LA-LM,24,0.8289201666666668,0.9166666666666666,0.8333333333333334,0.75,23.0
reference_r2,unweighted,LA-LP,24,45.04001779166666,57.333333333333336,0.5833333333333334,0.041666666666666664,1336.0
reference_r2,unweighted,LA-OU,24,1.88639225,2.125,0.9166666666666666,0.875,53.0
reference_r2,unweighted,LA-PH,11,0.06953654545454546,0.0,1.0,1.0,0.0
reference_r2,unweighted,LA-SL,24,37.37395250000001,49.979166666666664,0.8333333333333334,0.4583333333333333,1455.0
reference_r2,unweighted,LA-SV,24,11.482040833333329,7.0,1.0,0.7916666666666666,192.0
reference_r2,unweighted,LA-VT,24,90.65824679166667,133.45833333333334,0.8333333333333334,0.4166666666666667,3707.0
reference_r2,unweighted,LA-XA,24,3.3923692083333328,4.083333333333333,1.0,0.875,125.0
reference_r2,unweighted,LA-XE,24,3.6467028333333347,4.25,0.75,0.625,102.0
reference_r2,unweighted,LA-XI,24,3.4853197083333334,3.5416666666666665,0.875,0.8333333333333334,84.0
reference_r3,unweighted,LA-AT,24,18.981770708333332,24.895833333333332,0.6666666666666666,0.3333333333333333,566.0
reference_r3,unweighted,LA-BK,24,29.627380625,35.479166666666664,0.625,0.4583333333333333,927.0
reference_r3,unweighted,LA-BL,24,6.348079124999999,8.729166666666666,0.9583333333333334,0.625,228.0
reference_r3,unweighted,LA-CH,24,54.00713879166668,66.83333333333333,0.875,0.4583333333333333,2431.0
reference_r3,unweighted,LA-HO,24,0.2950790833333333,0.25,0.9166666666666666,0.8333333333333334,6.0
reference_r3,unweighted,LA-KH,24,31.839761166666666,37.645833333333336,0.75,0.625,1056.0
reference_r3,unweighted,LA-LM,24,0.8778864583333332,0.9166666666666666,0.8333333333333334,0.7916666666666666,23.0
reference_r3,unweighted,LA-LP,24,45.48002258333333,57.3125,0.5416666666666666,0.041666666666666664,1336.0
reference_r3,unweighted,LA-OU,24,1.8403035833333332,2.0833333333333335,0.9166666666666666,0.875,53.0
reference_r3,unweighted,LA-PH,11,0.059292181818181675,0.0,1.0,1.0,0.0
reference_r3,unweighted,LA-SL,24,38.22621395833332,50.9375,0.75,0.4166666666666667,1455.0
reference_r3,unweighted,LA-SV,24,11.259864166666661,7.395833333333333,1.0,0.75,192.0
reference_r3,unweighted,LA-VT,24,92.30312824999999,133.52083333333334,0.8333333333333334,0.375,3707.0
reference_r3,unweighted,LA-XA,24,3.278734958333333,4.125,1.0,0.875,125.0
reference_r3,unweighted,LA-XE,24,3.5889666666666664,4.208333333333333,0.7083333333333334,0.625,102.0
reference_r3,unweighted,LA-XI,24,3.4793188333333336,3.5833333333333335,0.875,0.8333333333333334,84.0
reference_r4,unweighted,LA-AT,24,18.70070875,25.041666666666668,0.625,0.3333333333333333,566.0
reference_r4,unweighted,LA-BK,24,28.89939095833333,34.729166666666664,0.5833333333333334,0.5,927.0
reference_r4,unweighted,LA-BL,24,6.192328125,8.541666666666666,0.9583333333333334,0.625,228.0
reference_r4,unweighted,LA-CH,24,52.560752125,67.97916666666667,0.875,0.5,2431.0
reference_r4,unweighted,LA-HO,24,0.29013266666666654,0.25,0.9166666666666666,0.875,6.0
reference_r4,unweighted,LA-KH,24,31.09056904166667,38.479166666666664,0.75,0.625,1056.0
reference_r4,unweighted,LA-LM,24,0.8496674166666667,0.9583333333333334,0.8333333333333334,0.7916666666666666,23.0
reference_r4,unweighted,LA-LP,24,45.612424374999996,57.708333333333336,0.5416666666666666,0.041666666666666664,1336.0
reference_r4,unweighted,LA-OU,24,1.934876125,2.125,0.9166666666666666,0.875,53.0
reference_r4,unweighted,LA-PH,11,0.07904845454545449,0.0,1.0,1.0,0.0
reference_r4,unweighted,LA-SL,24,37.888504958333336,51.708333333333336,0.75,0.4166666666666667,1455.0
reference_r4,unweighted,LA-SV,24,10.699117791666664,6.979166666666667,1.0,0.7916666666666666,192.0
reference_r4,unweighted,LA-VT,24,91.844182,134.10416666666666,0.8333333333333334,0.3333333333333333,3707.0
reference_r4,unweighted,LA-XA,24,3.334434541666667,4.291666666666667,1.0,0.875,125.0
reference_r4,unweighted,LA-XE,24,3.344428,3.8541666666666665,0.7083333333333334,0.625,102.0
reference_r4,unweighted,LA-XI,24,3.4990944583333334,3.5625,0.875,0.8333333333333334,84.0
