province,split,month,actual,stage1_mean,stage1_se,stage2_correction,stage2_se,stage2_abstained,final_mean,final_se,crps,fit_failed,error
LA-HO,7,2009-11,1.0,0.2595261979099971,0.9015427067358667,0.01675614717934001,0.8989515701852018,False,0.2762823450893371,1.2731430310876592,0.45737007851844524,False,
LA-HO,7,2009-12,1.0,0.2532717432496422,0.9015842746396922,-0.025654224795975268,0.8995433841842324,False,0.22761751845366693,1.2735903989537614,0.47898043857357797,False,
LA-KH,0,2008-01,0.0,11.415042490769233,65.73653641897177,-4.175426894480743,64.77048111278634,False,7.23961559628849,92.28492533423113,21.792981527084798,False,
LA-KH,0,2008-02,0.0,9.297809215219308,112.23066276083395,-0.3847322974541689,64.77038527526966,False,8.913076917765139,129.57979963112658,30.526635955063906,False,
LA-KH,0,2008-03,0.0,9.69050830037127,141.56548222396952,3.7400332994036036,64.77072785090617,False,13.430541599774873,155.67926304951854,36.84341411345904,False,
LA-KH,1,2008-04,0.0,-2.0160646936810735,64.83970614058596,6.813048440162886,63.88257660502508,False,4.796983746481812,91.02291517027149,21.37242937935927,False,
LA-KH,1,2008-05,0.0,-1.6485657315570967,110.65924839557128,8.176807231340767,63.89253027357053,False,6.52824149978367,127.7799854446379,29.994569448632387,False,
LA-KH,1,2008-06,1.0,-1.6439896140204615,139.62586125540102,7.248621824150182,63.89544191087274,False,5.60463221012972,153.55132245701503,35.93925533602339,False,
LA-KH,2,2008-07,3.0,2.0063215186499526,63.96591249675495,3.8417852083739668,63.08211565451779,False,5.84810672702392,89.83869587762541,21.030870253532438,False,
LA-KH,2,2008-08,0.0,2.4139731049065545,109.1664189646601,-0.14802363487942163,63.1445135039248,False,2.2659494700271328,126.11318969566601,29.48826095291851,False,
LA-KH,2,2008-09,4.0,1.575972750596077,137.74304462729486,-2.7618804646593604,63.400939439807516,False,-1.1859077140632834,151.63385329485988,35.506819031813855,False,
LA-KH,3,2008-10,1.0,6.7235283121988765,63.12964323857849,-7.144996227995736,62.37662387729747,False,-0.4214679157968595,88.74792990126606,20.749028195334496,False,
LA-KH,3,2008-11,3.0,6.150217413326915,107.74625179305312,-7.569942221180706,62.292198407161216,False,-1.4197248078537905,124.457112122406,29.147610755974526,False,
LA-KH,3,2008-12,4.0,6.208363480162287,135.95337778174112,-7.282229213526959,62.27758036567922,False,-1.0738657333646717,149.5386837793768,35.01511337520827,False,
LA-KH,4,2009-01,0.0,3.0998479891341164,62.32597399282405,-3.925936652650011,61.48963213084882,False,-0.8260886635158946,87.55285200232655,20.463771252361987,False,
LA-KH,4,2009-02,0.0,3.263772190678115,106.37287166713016,-0.4362923831524961,61.489521979955995,False,2.827479807525619,122.86638734835184,28.739214736554228,False,
LA-KH,4,2009-03,6.0,3.2339204061711966,134.2205992948485,3.3663390323099827,61.489790264687336,False,6.60025943848118,147.63523827956362,34.50258728961118,False,
LA-KH,5,2009-04,0.0,7.971621148109566,61.55100550511786,6.341163371113851,60.72068440851394,False,14.312784519223417,86.46113458502263,21.14861002108135,False,
LA-KH,5,2009-05,6.0,7.612167972843011,105.05056654572614,7.583369050657074,60.728611224653434,False,15.195537023500085,121.34078355133998,28.63460678800565,False,
LA-KH,5,2009-06,80.0,7.683925396138115,132.54920815726123,6.764774605508191,60.73157501904931,False,14.448700001646305,145.7999203957649,45.6360990920499,False,
LA-KH,6,2009-07,155.0,106.04867520527274,61.13284616632988,5.404127978712767,60.23265158585621,False,111.45280318398551,85.82072708535684,28.686813008378813,False,
LA-KH,6,2009-08,303.0,101.28752499695217,104.40190476342069,1.2115538826261907,60.23920167185001,False,102.49907887957836,120.53430688518593,137.31364285343844,False,
LA-KH,6,2009-09,277.0,102.17679279782679,131.74285742763203,-3.325618319466089,60.245719529017975,False,98.8511744783607,144.86451326935276,111.70468071610509,False,
LA-KH,7,2009-10,85.0,240.0655766307666,62.0753117917263,-6.486548834021278,61.06755462896081,False,233.57902779674532,87.07807165068108,102.58704635166217,False,
LA-KH,7,2009-11,61.0,246.3618878566721,105.93269878018505,-8.803573433705402,61.07755418473635,False,237.5583144229667,122.27920631097842,115.70481102632559,False,
LA-KH,7,2009-12,67.0,245.29515741985725,133.83460130165258,-8.247038661461056,61.070626517401635,False,237.04811875839619,147.1098974535713,105.10534038438726,False,
LA-LM,0,2008-01,0.0,0.18600980006598797,0.7133236539002743,0.030007689459218116,0.7122808030957067,False,0.21601748952520608,1.0080548485436214,0.2539743225392821,False,
LA-LM,0,2008-02,0.0,0.1865466001665297,0.7133455148264882,0.02973501059440799,0.7122806864592864,False,0.21628161076093771,1.008070235561977,0.254022482182869,False,
LA-LM,0,2008-03,0.0,0.18654814930183247,0.7133455695394665,0.02967176152104814,0.7122805827434762,False,0.2162199108228806,1.0080702009954325,0.2540119944997942,False,
LA-LM,1,2008-04,0.0,0.16600586883794743,0.7042880118519302,0.019259108802333072,0.7038471814879106,False,0.1852649776402805,0.995701992830596,0.2464030637101517,False,
LA-LM,1,2008-05,0.0,0.17257669615790514,0.7050884167233377,0.01962906120905508,0.7038501020350737,False,0.19220575736696022,0.9962703656800229,0.2475709860536303,False,
LA-LM,1,2008-06,0.0,0.1728367819727678,0.7050995204432439,0.02007393841708884,0.7038526116753023,False,0.19291072038985665,0.9962799971350607,0.24768113650690327,False,
LA-LM,2,2008-07,0.0,0.16029748433325536,0.6952413370810272,0.015448284017586779,0.6951812456194196,False,0.17574576835084213,0.9831772378605916,0.24226311424855182,False,
LA-LM,2,2008-08,0.0,0.16752414285522654,0.6962199177710006,0.015766222547287472,0.6951840381022071,False,0.183290365402514,0.9838714452270426,0.24350887053306744,False,
LA-LM,2,2008-09,0.0,0.1678499408152532,0.6962341839813994,0.015859951389539124,0.6951856119337481,False,0.18370989220479234,0.9838826525475205,0.24357340567242775,False,
LA-LM,3,2008-10,0.0,0.1555029917534985,0.6865187865845824,0.011006430658402802,0.6867834332008653,False,0.1665094224119013,0.9710713302599017,0.23829700285561153,False,
LA-LM,3,2008-11,0.0,0.1629944900238987,0.6875950683248884,0.010744525107292142,0.6867849938780539,False,0.17373901513119086,0.9718336307212189,0.2394709265625637,False,
LA-LM,3,2008-12,0.0,0.16335539977684013,0.6876110538680212,0.010376539623374505,0.6867847561293031,False,0.17373193940021464,0.971844772920592,0.2394723855929496,False,
LA-LM,4,2009-01,0.0,0.15111339843223948,0.6781136013554335,0.005817831178873224,0.6786418854790264,False,0.1569312296111127,0.9593710778785046,0.23441842396082857,False,
LA-LM,4,2009-02,0.0,0.15875902808612283,0.6792642604078516,0.005611499033186331,0.6786418307701223,False,0.16437052711930916,0.9601847061573355,0.23558844490300787,False,
LA-LM,4,2009-03,0.0,0.15914586110960588,0.6792815322633962,0.005568113602479052,0.6786417824318843,False,0.16471397471208493,0.9601968907137912,0.23563788102038347,False,
LA-LM,5,2009-04,1.0,0.14702649126392314,0.6700033742032504,0.001828588985185512,0.6707440153155136,False,0.14885508024910865,0.9480517156386137,0.507466731706994,False,
LA-LM,5,2009-05,0.0,0.15476519557829083,0.6712148945117932,0.0021627012134272346,0.6707463800979901,False,0.15692789679171806,0.9489099751973499,0.23208541905606456,False,
LA-LM,5,2009-06,2.0,0.15517252043485502,0.6712331963217532,0.0025658647289011406,0.6707484127705974,False,0.15773838516375616,0.9489243579330193,1.3257144986359726,False,
LA-LM,6,2009-07,1.0,0.18873069449967006,0.6863239114869772,0.025916691991511236,0.6863697713918472,False,0.21464738649118129,0.9706410121972391,0.46736095225452073,False,
LA-LM,6,2009-08,0.0,0.18364109367865628,0.6863418096811466,0.025946523306363437,0.6863717930601635,False,0.2095876169850197,0.9706550973569422,0.24482152332421292,False,
LA-LM,6,2009-09,4.0,0.18362679208560295,0.6863418525191621,0.02574999712717722,0.6863729334115785,False,0.20937678921278016,0.9706559340154731,3.243010270810274,False,
LA-LM,7,2009-10,5.0,0.2294832769217221,0.7613429251990482,0.06063788040117065,0.7583780888067884,False,0.29012115732289273,1.074607079509939,4.103599351923647,False,
LA-LM,7,2009-11,6.0,0.21997253754917645,0.7613601225328684,0.05957703410410412,0.7583794820224812,False,0.2795495716532806,1.0746202468481372,5.114160898137776,False,
LA-LM,7,2009-12,4.0,0.21994854769047648,0.7613601599310895,0.05845746134258613,0.758379201675963,False,0.2784060090330626,1.074620075498762,3.1154499690777255,False,
LA-LP,0,2008-01,0.0,13.964317614138109,38.80613269509383,-5.976860530168501,37.53763655517752,False,7.987457083969607,53.9906481985337,13.087906008528902,False,
LA-LP,0,2008-02,16.0,16.537906969492333,40.45489214609463,-7.8995293902616215,37.53883850452008,False,8.638377579230712,55.18842899395296,13.288428916467014,False,
LA-LP,0,2008-03,22.0,17.272788234862777,40.61413467786925,-6.825897180947489,37.540366339762386,False,10.446891053915287,55.30630199674958,13.88411271132005,False,
