province,split,month,h,actual,stage1_mean,stage1_se,stage2_correction,final_mean,final_se,crps_stage1,crps,fit_failed,error
LA-AT,0,2008-01,1,4.0,4.624313914694116,21.15255606911071,-2.461303643845499,2.1630102708486167,21.15255606911071,4.950596691253017,5.006850607904762,False,
LA-AT,0,2008-02,2,2.0,5.36814299053501,21.12227226132085,-1.5653014707562949,3.802841519778715,21.12227226132085,5.149980696681466,4.997519842850344,False,
LA-AT,0,2008-03,3,0.0,5.000574570689849,21.122265719702387,-1.0797411640695673,3.9208334066202815,21.122265719702387,5.406264488321959,5.225689567049296,False,
LA-BK,0,2008-01,1,1.0,-0.529521384776436,2.0474020827110913,0.3479570404200522,0.0,2.0474020827110913,0.9142398565678185,0.66953734130984,False,
LA-BK,0,2008-02,2,0.0,-0.49717482537719027,2.0998344086092,0.3640510000891013,0.0,2.0998344086092,0.537464233896026,0.4907207543594225,False,
LA-BK,0,2008-03,3,0.0,-0.49717486721917253,2.155596931036567,0.3502128262047508,0.0,2.155596931036567,0.5492972646857432,0.5037521757697736,False,
LA-BL,0,2008-01,1,10.0,-5.310210190802749,34.76630514179606,5.9085514983266885,0.5983413075239392,34.76630514179606,10.771832564479185,9.132860760229063,False,
LA-BL,0,2008-02,2,7.0,-4.4262963179661465,43.44799852784733,7.532635550252276,3.106339232286129,43.44799852784733,11.345529584696324,10.292691475740225,False,
LA-BL,0,2008-03,3,1.0,-0.5265102374488269,50.60354539430029,8.22139352369382,7.694883286244993,50.60354539430029,11.84416381784808,12.178638047540181,False,
LA-CH,0,2008-01,1,73.0,7.49038577534634,75.40991854284198,-0.5375893259300232,6.952796449416317,75.40991854284198,38.99946712559943,39.331128681509504,False,
LA-CH,0,2008-02,2,90.0,19.242650787735005,104.42725133921267,-7.738756895376044,11.503893892358962,104.42725133921267,42.831290975939545,46.89460684708742,False,
LA-CH,0,2008-03,3,92.0,34.18097663572517,126.89188944749104,-21.808639861025153,12.37233677470002,126.89188944749104,39.986217950414364,48.95916445360083,False,
LA-HO,0,2008-01,1,0.0,0.211839735745725,1.0226515330418453,-0.11421452775631243,0.09762520798941259,1.0226515330418453,0.25643261017118385,0.2427036796839134,False,
LA-HO,0,2008-02,2,0.0,0.21080919683412966,1.0200917605818882,-0.07610002864100852,0.13470916819312112,1.0200917605818882,0.25570873618097556,0.2454768673715473,False,
LA-HO,0,2008-03,3,0.0,0.21080919726091726,1.020092050856687,-0.04378980568472762,0.16701939157618964,1.020092050856687,0.2557087991934317,0.24927557374095666,False,
LA-KH,0,2008-01,1,0.0,-7.210481255446243,68.63505541134619,11.664563082975189,4.454081827528945,68.63505541134619,16.34158877464367,16.15494084238895,False,
LA-KH,0,2008-02,2,0.0,-8.771032134606878,113.95200678467194,19.75600640795125,10.984974273344372,113.95200678467194,26.899211691455296,27.052145344062236,False,
LA-KH,0,2008-03,3,0.0,-9.067404107726272,145.53977507316932,23.645374151218686,14.577970043492414,145.53977507316932,34.23721062399479,34.593963468355376,False,
LA-LM,0,2008-01,1,0.0,-0.021950095046322674,0.7771208798263556,0.13207209452231594,0.11012199947599327,0.7771208798263556,0.18185656985960824,0.18782428426209696,False,
LA-LM,0,2008-02,2,0.0,-0.012483466152706017,0.7755739016236994,0.13446224777130125,0.12197878161859524,0.7755739016236994,0.18132788348542037,0.1888854067489321,False,
LA-LM,0,2008-03,3,0.0,0.48751649700125926,0.7762642223618904,-0.17689117141054012,0.31062532559071915,0.7762642223618904,0.2996932158629395,0.23034554479922112,False,
LA-LP,0,2008-01,1,0.0,-5.005756519920402,41.64962233041361,7.078374806336778,2.0726182864163762,41.64962233041361,9.973034073707845,9.774446004055312,False,
LA-LP,0,2008-02,2,16.0,-4.083678200409705,41.61004294915997,7.213986820715714,3.1303086203060095,41.61004294915997,13.517910087168222,11.299510372546278,False,
LA-LP,0,2008-03,3,22.0,-4.583745591132152,41.6953081968672,6.774101184158378,2.1903555930262266,41.6953081968672,16.28560602179362,13.429627837913538,False,
LA-OU,0,2008-01,1,0.0,-0.10221040464055861,0.669313996295841,0.11375025903775153,0.01153985439719292,0.669313996295841,0.1626301245988292,0.15649469164083932,False,
LA-OU,0,2008-02,2,0.0,-0.10765326994290457,0.6873609667531494,0.11916865746305935,0.011515387520154782,0.6873609667531494,0.16734544270385984,0.16070976674931917,False,
LA-OU,0,2008-03,3,0.0,-0.10765326925911532,0.7058297165941264,0.11467385962034199,0.007020590361226667,0.7058297165941264,0.17148654198343147,0.16497671781428264,False,
LA-PH,0,2008-01,1,,0.031007749615556413,0.4190361952102275,0.0041879690986617426,0.03519571871421816,0.4190361952102275,,,False,
LA-PH,0,2008-02,2,,0.03410852454601914,0.4179872921456776,0.015225075445691403,0.049333599991710546,0.4179872921456776,,,False,
LA-PH,0,2008-03,3,,0.03410852433713345,0.4179872920918581,0.01096156707502163,0.04507009141215508,0.4179872920918581,,,False,
LA-SL,0,2008-01,1,0.0,9.17943934704428,15.828407446354937,-3.822220008360628,5.357219338683652,15.828407446354937,5.765198679400965,4.415547793304052,False,
LA-SL,0,2008-02,2,1.0,9.11713452183283,15.85199091786794,-3.89877704964776,5.218357472185069,15.85199091786794,5.327407446741955,4.149736357075371,False,
LA-SL,0,2008-03,3,5.0,9.31688778579179,15.92227397531705,-3.208695032250335,6.108192753541456,15.92227397531705,4.185040458127688,3.7517136121188592,False,
LA-SV,0,2008-01,1,1.0,-22.927190670690827,227.44593467119316,38.654553959896774,15.727363289205947,227.44593467119316,54.1562360956198,53.533275909774744,False,
LA-SV,0,2008-02,2,1.0,-28.954152492025315,352.72633015230207,61.15261885567213,32.198466363646816,352.72633015230207,83.44457581635777,83.53053124814514,False,
LA-SV,0,2008-03,3,1.0,-25.567959939910207,443.1879195000705,72.00330061394503,46.43534067403482,443.1879195000705,104.2059879084877,105.42743881430152,False,
LA-VT,0,2008-01,1,29.0,45.04235935647833,147.38343667669082,-21.958104844562534,23.084254511915795,147.38343667669082,35.13870499995883,34.53748459800334,False,
LA-VT,0,2008-02,2,12.0,19.278072212978326,201.67927351326338,4.09274621124379,23.370818424222115,201.67927351326338,47.23620262042513,47.38712528581522,False,
LA-VT,0,2008-03,3,26.0,24.269845197446777,243.80428250048652,12.394483045976582,36.664328243423356,243.80428250048652,56.98073445731031,57.16190203321122,False,
LA-XA,0,2008-01,1,0.0,-2.561384769527839,47.34630688003788,8.0465292850453,5.485144515517462,47.34630688003788,11.11986133969173,11.317823868785078,False,
LA-XA,0,2008-02,2,0.0,1.357885484596944,48.36717155526294,1.8536602643998943,3.211545748996838,48.36717155526294,11.318372532597893,11.388206001877744,False,
LA-XA,0,2008-03,3,0.0,-1.340287254901801,49.47945118168158,8.038765591053233,6.698478336151432,49.47945118168158,11.577582081199175,11.924321824430857,False,
LA-XE,0,2008-01,1,0.0,-0.6543252917231932,2.382159394773667,0.40484921834048576,0.0,2.382159394773667,0.6279524959369667,0.5566986855796766,False,
LA-XE,0,2008-02,2,0.0,-0.4753403148145694,2.5247896382074075,0.43772603641293617,0.0,2.5247896382074075,0.6256277067296446,0.5900306570748153,False,
LA-XE,0,2008-03,3,0.0,-1.1062535955270512,2.669866129863441,0.43376447120760653,0.0,2.669866129863441,0.8042270315042576,0.6239343044926231,False,
LA-XI,0,2008-01,1,0.0,0.004657052665954781,0.24803326343083137,0.006456923156580786,0.011113975822535567,0.24803326343083137,0.05799901052270367,0.05816276770561587,False,
LA-XI,0,2008-02,2,0.0,0.00494892539599897,0.24787461384619616,0.009499735201906077,0.014448660597905047,0.24787461384619616,0.05796646941150615,0.05826295243530404,False,
LA-XI,0,2008-03,3,0.0,0.004948925389704541,0.2478746138899053,0.006796776403925998,0.011745701793630539,0.2478746138899053,0.05796646942161353,0.058149053138742975,False,
LA-XN,0,2008-01,1,,1.460094328398581,5.0089527800520806,-1.1205451691675996,0.3395491592309814,5.0089527800520806,,,False,
LA-XN,0,2008-02,2,,1.4869075633396056,5.011468050679224,-1.1101114205768075,0.37679614276279816,5.011468050679224,,,False,
LA-XN,0,2008-03,3,,1.4869074485014442,5.011468033890812,-0.8613103800569619,0.6255970684444823,5.011468033890812,,,False,
LA-AT,1,2008-04,1,0.0,5.09424398649857,20.764924208634657,-1.8586294839089932,3.235614502589576,20.764924208634657,5.348757777189396,5.053390103604879,False,
LA-AT,1,2008-05,2,4.0,5.141654636827492,20.76492475944396,0.008195987077955581,5.149850623905448,20.76492475944396,4.877693170812917,4.878053817127677,False,
LA-AT,1,2008-06,3,10.0,5.503140459138477,20.764924760052082,1.3243203809218644,6.827460840060342,20.764924760052082,5.2396539033665,5.045655385300744,False,
LA-BK,1,2008-04,1,0.0,-0.07769298812470746,2.0126217750669584,0.29114761430872393,0.21345462618401648,2.0126217750669584,0.4715359482065285,0.4793626261703173,False,
LA-BK,1,2008-05,2,12.0,0.02230702379866383,2.0679326458979292,0.1963002322786768,0.21860725607734063,2.0679326458979292,10.81098692025926,10.61468668981189,False,
LA-BK,1,2008-06,3,53.0,0.32230707712023376,2.1218021650658705,0.2792393497424555,0.6015464268626893,2.1218021650658705,51.480594243000525,51.20135489325807,False,
LA-BL,1,2008-04,1,3.0,3.267826971487222,34.09838376163041,1.2588850034651382,4.52671197495236,34.09838376163041,7.96946025081707,7.995886799237547,False,
LA-BL,1,2008-05,2,15.0,35.16604889336776,42.64496250300983,-14.425970057956752,20.740078835411005,42.64496250300983,13.700954463952899,10.273681241756996,False,
LA-BL,1,2008-06,3,19.0,36.066877053957114,49.7441992468179,-16.434362417186854,19.63251463677026,49.7441992468179,13.938337167165121,11.628178018105972,False,
LA-CH,1,2008-04,1,69.0,82.4426948228807,73.13886484433425,-38.60858486091689,43.834109961963804,73.13886484433425,18.075096702575994,20.513011879819054,False,
LA-CH,1,2008-05,2,113.0,139.52905067976457,100.75704353423843,-43.73122185625524,95.79782882350932,100.75704353423843,26.317049313768422,24.715236123737498,False,
LA-CH,1,2008-06,3,295.0,171.02262172663944,122.28928602432171,-91.25695049954383,79.76567122709561,122.28928602432171,74.83017893281406,150.09841721060695,False,
LA-HO,1,2008-04,1,0.0,0.17800318501838322,1.0042828683978564,-0.00355136816723973,0.1744518168511435,1.0042828683978564,0.24724964674935573,0.24675496151401627,False,
