model,weighting,location,split_first_period,n_cells,mean_crps
climatology,unweighted,TH-10,201001,3,81.117385
climatology,unweighted,TH-10,201004,3,64.84606133333332
climatology,unweighted,TH-10,201007,3,123.55411666666664
climatology,unweighted,TH-10,201010,3,110.26010700000002
climatology,unweighted,TH-11,201001,3,15.208273
climatology,unweighted,TH-11,201004,3,13.781648666666667
climatology,unweighted,TH-11,201007,3,15.870583666666667
climatology,unweighted,TH-11,201010,3,11.357436333333334
climatology,unweighted,TH-12,201001,3,16.54535733333333
climatology,unweighted,TH-12,201004,3,11.864124666666669
climatology,unweighted,TH-12,201007,3,20.707774000000004
climatology,unweighted,TH-12,201010,3,11.435622000000002
climatology,unweighted,TH-13,201001,3,10.756239333333335
climatology,unweighted,TH-13,201004,3,11.229702000000001
climatology,unweighted,TH-13,201007,3,10.061389000000004
climatology,unweighted,TH-13,201010,3,5.576671666666667
climatology,unweighted,TH-14,201001,3,5.944398
climatology,unweighted,TH-14,201004,3,10.56769833333333
climatology,unweighted,TH-14,201007,3,8.005934000000002
climatology,unweighted,TH-14,201010,3,4.73556
climatology,unweighted,TH-15,201001,3,4.859095999999998
climatology,unweighted,TH-15,201004,3,5.663712666666666
climatology,unweighted,TH-15,201007,3,13.843930666666665
climatology,unweighted,TH-15,201010,3,3.695577666666667
climatology,unweighted,TH-16,201001,3,8.843585666666668
climatology,unweighted,TH-16,201004,3,12.161138
climatology,unweighted,TH-16,201007,3,55.68680366666666
climatology,unweighted,TH-16,201010,3,9.364876
climatology,unweighted,TH-17,201001,3,1.363875666666667
climatology,unweighted,TH-17,201004,3,1.897057666666667
climatology,unweighted,TH-17,201007,3,2.442985333333333
climatology,unweighted,TH-17,201010,3,1.7212803333333333
climatology,unweighted,TH-18,201001,3,2.6651939999999996
climatology,unweighted,TH-18,201004,3,4.751448
climatology,unweighted,TH-18,201007,3,8.969413000000001
climatology,unweighted,TH-18,201010,3,2.0690016666666664
climatology,unweighted,TH-19,201001,3,3.3823019999999993
climatology,unweighted,TH-19,201004,3,8.6882
climatology,unweighted,TH-19,201007,3,17.409733999999997
climatology,unweighted,TH-19,201010,3,5.9545786666666665
climatology,unweighted,TH-20,201001,3,29.328295
climatology,unweighted,TH-20,201004,3,41.552461
climatology,unweighted,TH-20,201007,3,54.91476233333333
climatology,unweighted,TH-20,201010,3,13.920679000000002
climatology,unweighted,TH-21,201001,3,10.00445
climatology,unweighted,TH-21,201004,3,18.055003
climatology,unweighted,TH-21,201007,3,77.62229366666666
climatology,unweighted,TH-21,201010,3,6.396152666666667
climatology,unweighted,TH-22,201001,3,9.460002999999999
climatology,unweighted,TH-22,201004,3,78.46305733333334
climatology,unweighted,TH-22,201007,3,69.182958
climatology,unweighted,TH-22,201010,3,9.550485
climatology,unweighted,TH-23,201001,3,4.977186666666666
climatology,unweighted,TH-23,201004,3,30.840564
climatology,unweighted,TH-23,201007,3,33.19598833333333
climatology,unweighted,TH-23,201010,3,10.924001333333331
climatology,unweighted,TH-24,201001,3,4.9043
climatology,unweighted,TH-24,201004,3,9.648513333333332
climatology,unweighted,TH-24,201007,3,8.878478333333332
climatology,unweighted,TH-24,201010,3,6.424337000000001
climatology,unweighted,TH-25,201001,3,10.246133666666667
climatology,unweighted,TH-25,201004,3,35.67584233333333
climatology,unweighted,TH-25,201007,3,53.85736033333333
climatology,unweighted,TH-25,201010,3,11.267558333333334
climatology,unweighted,TH-26,201001,3,1.896058
climatology,unweighted,TH-26,201004,3,8.325690666666668
climatology,unweighted,TH-26,201007,3,7.304709333333334
climatology,unweighted,TH-26,201010,3,2.068668666666667
climatology,unweighted,TH-27,201001,3,9.080559
climatology,unweighted,TH-27,201004,3,17.654901666666667
climatology,unweighted,TH-27,201007,3,52.66301000000001
climatology,unweighted,TH-27,201010,3,1.573049
climatology,unweighted,TH-30,201001,3,25.150531666666666
climatology,unweighted,TH-30,201004,3,68.86289766666668
climatology,unweighted,TH-30,201007,3,256.6833206666667
climatology,unweighted,TH-30,201010,3,32.351813666666665
climatology,unweighted,TH-31,201001,3,20.386510666666666
climatology,unweighted,TH-31,201004,3,31.182531333333333
climatology,unweighted,TH-31,201007,3,108.92528333333333
climatology,unweighted,TH-31,201010,3,14.785493
climatology,unweighted,TH-32,201001,3,17.325768
climatology,unweighted,TH-32,201004,3,114.22849266666667
climatology,unweighted,TH-32,201007,3,343.9771123333333
climatology,unweighted,TH-32,201010,3,19.792768666666664
climatology,unweighted,TH-33,201001,3,14.095886666666667
climatology,unweighted,TH-33,201004,3,47.92597833333334
climatology,unweighted,TH-33,201007,3,181.59091433333333
climatology,unweighted,TH-33,201010,3,66.48972666666667
climatology,unweighted,TH-34,201001,3,6.7740843333333345
climatology,unweighted,TH-34,201004,3,23.744439000000003
climatology,unweighted,TH-34,201007,3,30.796900333333326
climatology,unweighted,TH-34,201010,3,11.679414333333334
climatology,unweighted,TH-35,201001,3,2.0641563333333335
climatology,unweighted,TH-35,201004,3,8.448166000000002
climatology,unweighted,TH-35,201007,3,15.429141666666666
climatology,unweighted,TH-35,201010,3,2.2380196666666667
climatology,unweighted,TH-36,201001,3,7.866620666666667
climatology,unweighted,TH-36,201004,3,13.674377333333334
climatology,unweighted,TH-36,201007,3,24.54898266666666
climatology,unweighted,TH-36,201010,3,5.220154999999999
climatology,unweighted,TH-37,201001,3,0.31989133333333325
climatology,unweighted,TH-37,201004,3,5.482151666666667
climatology,unweighted,TH-37,201007,3,21.572152666666668
climatology,unweighted,TH-37,201010,3,1.612517666666667
climatology,unweighted,TH-39,201001,3,2.414082
climatology,unweighted,TH-39,201004,3,2.7142866666666663
climatology,unweighted,TH-39,201007,3,3.013157333333334
climatology,unweighted,TH-39,201010,3,0.5308166666666666
climatology,unweighted,TH-40,201001,3,13.877006666666668
climatology,unweighted,TH-40,201004,3,24.376073
climatology,unweighted,TH-40,201007,3,35.65970600000001
climatology,unweighted,TH-40,201010,3,9.109769
climatology,unweighted,TH-41,201001,3,3.982951333333334
climatology,unweighted,TH-41,201004,3,17.13265833333334
climatology,unweighted,TH-41,201007,3,26.132737000000002
climatology,unweighted,TH-41,201010,3,4.007578666666667
climatology,unweighted,TH-42,201001,3,19.688027666666667
climatology,unweighted,TH-42,201004,3,42.81558866666668
climatology,unweighted,TH-42,201007,3,35.118535
climatology,unweighted,TH-42,201010,3,1.3681683333333332
climatology,unweighted,TH-43,201001,3,5.561824333333334
climatology,unweighted,TH-43,201004,3,26.056493333333336
climatology,unweighted,TH-43,201007,3,19.485693666666666
climatology,unweighted,TH-43,201010,3,1.4467416666666668
climatology,unweighted,TH-44,201001,3,3.7863366666666654
climatology,unweighted,TH-44,201004,3,11.356145666666665
climatology,unweighted,TH-44,201007,3,37.06183133333334
climatology,unweighted,TH-44,201010,3,3.9075650000000004
climatology,unweighted,TH-45,201001,3,5.944926666666667
climatology,unweighted,TH-45,201004,3,19.952646666666666
climatology,unweighted,TH-45,201007,3,41.034971000000006
climatology,unweighted,TH-45,201010,3,5.816839333333334
climatology,unweighted,TH-46,201001,3,14.331043333333335
climatology,unweighted,TH-46,201004,3,31.075693333333334
climatology,unweighted,TH-46,201007,3,32.44025633333333
climatology,unweighted,TH-46,201010,3,12.495801666666667
climatology,unweighted,TH-47,201001,3,19.970952333333333
climatology,unweighted,TH-47,201004,3,69.22747133333333
climatology,unweighted,TH-47,201007,3,38.620343
climatology,unweighted,TH-47,201010,3,3.584521333333333
climatology,unweighted,TH-48,201001,3,7.096838000000001
climatology,unweighted,TH-48,201004,3,36.97056633333333
climatology,unweighted,TH-48,201007,3,40.95430533333333
climatology,unweighted,TH-48,201010,3,4.592655
climatology,unweighted,TH-49,201001,3,10.155156999999999
climatology,unweighted,TH-49,201004,3,61.328043666666666
climatology,unweighted,TH-49,201007,3,39.517241
climatology,unweighted,TH-49,201010,3,1.9586266666666667
climatology,unweighted,TH-50,201001,3,10.512782999999999
climatology,unweighted,TH-50,201004,3,52.874631666666666
climatology,unweighted,TH-50,201007,3,818.8240973333333
climatology,unweighted,TH-50,201010,3,38.75538533333333
climatology,unweighted,TH-51,201001,3,3.060982333333333
climatology,unweighted,TH-51,201004,3,26.958083
climatology,unweighted,TH-51,201007,3,49.486159333333326
climatology,unweighted,TH-51,201010,3,2.291335333333333
climatology,unweighted,TH-52,201001,3,3.0372643333333333
climatology,unweighted,TH-52,201004,3,8.968716666666667
climatology,unweighted,TH-52,201007,3,180.88255966666668
climatology,unweighted,TH-52,201010,3,24.079208000000005
climatology,unweighted,TH-53,201001,3,3.517488333333333
climatology,unweighted,TH-53,201004,3,15.12789
climatology,unweighted,TH-53,201007,3,17.89829466666667
climatology,unweighted,TH-53,201010,3,6.290059
climatology,unweighted,TH-54,201001,3,1.4358930000000008
climatology,unweighted,TH-54,201004,3,18.57557733333334
climatology,unweighted,TH-54,201007,3,22.983180000000004
climatology,unweighted,TH-54,201010,3,5.121373
climatology,unweighted,TH-55,201001,3,0.8004643333333333
climatology,unweighted,TH-55,201004,3,4.095363999999999
climatology,unweighted,TH-55,201007,3,7.700200333333334
climatology,unweighted,TH-55,201010,3,4.471667
climatology,unweighted,TH-56,201001,3,0.7859099999999998
climatology,unweighted,TH-56,201004,3,16.418537
climatology,unweighted,TH-56,201007,3,200.09032066666668
climatology,unweighted,TH-56,201010,3,9.011631
climatology,unweighted,TH-57,201001,3,2.998390666666667
climatology,unweighted,TH-57,201004,3,13.73384766666667
climatology,unweighted,TH-57,201007,3,240.36623166666666
climatology,unweighted,TH-57,201010,3,30.352687666666668
climatology,unweighted,TH-58,201001,3,0.21275966666666665
climatology,unweighted,TH-58,201004,3,8.079209666666666
climatology,unweighted,TH-58,201007,3,67.19350966666667
climatology,unweighted,TH-58,201010,3,2.6730563333333333
climatology,unweighted,TH-60,201001,3,13.525330333333335
climatology,unweighted,TH-60,201004,3,33.040594666666664
climatology,unweighted,TH-60,201007,3,22.840844333333333
climatology,unweighted,TH-60,201010,3,8.942381666666668
climatology,unweighted,TH-61,201001,3,3.101818666666667
climatology,unweighted,TH-61,201004,3,10.914067333333334
climatology,unweighted,TH-61,201007,3,6.257714
climatology,unweighted,TH-61,201010,3,1.7455766666666668
climatology,unweighted,TH-62,201001,3,6.543469333333334
climatology,unweighted,TH-62,201004,3,22.448216333333335
climatology,unweighted,TH-62,201007,3,15.361804999999999
climatology,unweighted,TH-62,201010,3,3.355026
climatology,unweighted,TH-63,201001,3,8.052613666666668
climatology,unweighted,TH-63,201004,3,34.49804966666667
climatology,unweighted,TH-63,201007,3,117.60777466666667
climatology,unweighted,TH-63,201010,3,6.269226333333333
climatology,unweighted,TH-64,201001,3,3.385489333333334
climatology,unweighted,TH-64,201004,3,7.612807333333333
climatology,unweighted,TH-64,201007,3,11.317753333333334
climatology,unweighted,TH-64,201010,3,2.1810573333333334
climatology,unweighted,TH-65,201001,3,5.479506333333334
climatology,unweighted,TH-65,201004,3,15.978119000000001
climatology,unweighted,TH-65,201007,3,34.02264266666666
climatology,unweighted,TH-65,201010,3,9.023674
climatology,unweighted,TH-66,201001,3,3.75119
climatology,unweighted,TH-66,201004,3,10.515438
climatology,unweighted,TH-66,201007,3,16.652688
climatology,unweighted,TH-66,201010,3,4.811096333333333
climatology,unweighted,TH-67,201001,3,4.830246666666667
climatology,unweighted,TH-67,201004,3,27.756412
climatology,unweighted,TH-67,201007,3,79.919683
climatology,unweighted,TH-67,201010,3,5.862633333333332
climatology,unweighted,TH-70,201001,3,19.243886333333332
climatology,unweighted,TH-70,201004,3,17.81152233333334
climatology,unweighted,TH-70,201007,3,19.630024666666664
climatology,unweighted,TH-70,201010,3,9.634675
climatology,unweighted,TH-71,201001,3,6.296938666666667
climatology,unweighted,TH-71,201004,3,12.036605
climatology,unweighted,TH-71,201007,3,9.839317
climatology,unweighted,TH-71,201010,3,5.984005000000001
climatology,unweighted,TH-72,201001,3,8.888720333333334
climatology,unweighted,TH-72,201004,3,5.934638333333335
climatology,unweighted,TH-72,201007,3,11.186327333333333
climatology,unweighted,TH-72,201010,3,7.812952333333333
climatology,unweighted,TH-73,201001,3,12.997315333333333
climatology,unweighted,TH-73,201004,3,11.051464666666666
climatology,unweighted,TH-73,201007,3,16.192612666666665
climatology,unweighted,TH-73,201010,3,29.670486666666672
climatology,unweighted,TH-74,201001,3,8.538505333333333
climatology,unweighted,TH-74,201004,3,7.775078666666666
climatology,unweighted,TH-74,201007,3,7.214383999999999
climatology,unweighted,TH-74,201010,3,5.679432666666667
