model,weighting,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,n_locations,n_splits,observed_total
ensemble,unweighted,371,19.011371735849057,23.704851752021565,0.8652291105121294,0.7681940700808625,16,8,12291.0
reference_r2,unweighted,371,21.709377231805927,28.495956873315365,0.8274932614555256,0.6118598382749326,16,8,12291.0
reference_r1,unweighted,371,21.887237433962266,28.444743935309972,0.8113207547169812,0.6172506738544474,16,8,12291.0
reference,unweighted,371,21.910239361185983,28.621967654986523,0.8180592991913747,0.6159029649595688,16,8,12291.0
reference_r3,unweighted,371,21.960492506738543,28.768194070080863,0.816711590296496,0.6199460916442049,16,8,12291.0
reference_r4,unweighted,371,22.083850272237196,28.778975741239893,0.816711590296496,0.6145552560646901,16,8,12291.0
climatology,unweighted,371,24.336908636118597,30.619946091644206,0.6495956873315364,0.5417789757412399,16,8,12291.0
persistence,unweighted,371,24.879338288409706,29.07277628032345,0.6657681940700808,0.49056603773584906,16,8,12291.0
