model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
persistence,reference_r2,unweighted,200910,48,7.116760562499997,37.81606260416667,30.69930204166667
persistence,reference_r3,unweighted,200801,45,1.434390133333333,6.611819177777777,5.177429044444445
persistence,reference_r3,unweighted,200804,45,1.9030117777777773,20.304079,18.401067222222224
persistence,reference_r3,unweighted,200807,45,4.39571111111111,33.16028768888889,28.76457657777778
persistence,reference_r3,unweighted,200810,45,-2.8158990222222213,19.002294022222223,21.818193044444442
persistence,reference_r3,unweighted,200901,48,11.327778854166667,16.822697104166668,5.4949182500000004
persistence,reference_r3,unweighted,200904,48,-8.618471020833333,19.039242229166668,27.65771325
persistence,reference_r3,unweighted,200907,47,-7.813534553191492,45.428911,53.24244555319149
persistence,reference_r3,unweighted,200910,48,6.368385083333334,37.81606260416667,31.447677520833334
persistence,reference_r4,unweighted,200801,45,1.4375446888888888,6.611819177777777,5.174274488888888
persistence,reference_r4,unweighted,200804,45,1.630862822222223,20.304079,18.67321617777778
persistence,reference_r4,unweighted,200807,45,3.6858633333333337,33.16028768888889,29.474424355555552
persistence,reference_r4,unweighted,200810,45,4.024865977777778,19.002294022222223,14.977428044444446
persistence,reference_r4,unweighted,200901,48,11.25977025,16.822697104166668,5.562926854166666
persistence,reference_r4,unweighted,200904,48,-7.396663875000001,19.039242229166668,26.435906104166666
persistence,reference_r4,unweighted,200907,47,-7.694337148936169,45.428911,53.12324814893616
persistence,reference_r4,unweighted,200910,48,6.864772999999997,37.81606260416667,30.951289604166664
