model,weighting,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,n_locations,n_splits,observed_total
ensemble,unweighted,912,25.604624298245614,34.15076754385965,0.875,0.6206140350877193,76,4,53149.0
reference,unweighted,912,26.120476487664476,34.8922697368421,0.7014802631578947,0.4298245614035088,76,4,53149.0
climatology,unweighted,912,29.387517301535087,40.203947368421055,0.7478070175438597,0.4385964912280701,76,4,53149.0
persistence,unweighted,912,35.95913277960526,45.16557017543859,0.6677631578947368,0.3333333333333333,76,4,53149.0
