model,against,weighting,n_cells,mean_crps_model,mean_crps_against,mean_diff,skill_score,sd_diff_cell,se_cell_naive,se_cluster_location,se_cluster_split,mean_diff_by_split,se_split_level,cells_model_better,cells_model_worse,cells_tied,splits_model_better,n_splits,win_rate_cells
ensemble,reference,unweighted,912,25.604624298245614,26.120476487664476,-0.5158521894188592,0.019748957859267,16.09419984469423,0.5329322113842178,0.5432246121735028,1.0540993342827407,-0.5158521894188592,1.2171690688014911,369,543,0,2,4,0.4046052631578947
climatology,reference,unweighted,912,29.387517301535087,26.120476487664476,3.267040813870615,-0.1250758505654936,18.80702711872125,0.6227628989736514,0.7843269903311627,1.4895589406023195,3.267040813870614,1.719994510661126,328,584,0,0,4,0.3596491228070175
persistence,reference,unweighted,912,35.95913277960526,26.120476487664476,9.838656291940792,-0.3766645029077911,57.674445508452095,1.909791731293237,2.0513262699324395,9.745595820024812,9.83865629194079,11.253244740209237,346,566,0,2,4,0.3793859649122807
