model,against,split_first_period,n_cells,mean_diff,crps_model,crps_against
ensemble,reference,200801,45,-0.21826996666666665,4.9433880666666665,5.1616580333333335
ensemble,reference,200804,45,2.2170564666666674,22.07319231111111,19.856135844444445
ensemble,reference,200807,45,-3.1798888555555562,18.464174177777778,21.644063033333335
ensemble,reference,200810,45,-0.34217843888888905,16.747688155555554,17.089866594444445
ensemble,reference,200901,48,0.43642777083333356,6.1811166250000005,5.744688854166667
ensemble,reference,200904,48,-4.612310234375001,18.473858333333332,23.08616856770833
ensemble,reference,200907,47,-14.147600446808505,42.81029055319149,56.957891
ensemble,reference,200910,48,-2.980859791666667,21.99178225,24.97264204166667
ensemble,reference_r1,200801,45,-0.32423844444444416,4.9433880666666665,5.267626511111111
ensemble,reference_r1,200804,45,2.498624733333334,22.07319231111111,19.574567577777778
ensemble,reference_r1,200807,45,-3.1451840222222205,18.464174177777778,21.6093582
ensemble,reference_r1,200810,45,0.28568391111111074,16.747688155555554,16.462004244444447
ensemble,reference_r1,200901,48,0.3576938125000002,6.1811166250000005,5.8234228125
ensemble,reference_r1,200904,48,-6.359265541666665,18.473858333333332,24.833123875
ensemble,reference_r1,200907,47,-14.047152361702128,42.81029055319149,56.85744291489362
ensemble,reference_r1,200910,48,-2.9821170000000006,21.99178225,24.973899250000002
ensemble,reference_r2,200801,45,-0.033377200000000204,4.9433880666666665,4.976765266666667
ensemble,reference_r2,200804,45,2.362362866666668,22.07319231111111,19.710829444444443
ensemble,reference_r2,200807,45,-3.1124040666666697,18.464174177777778,21.57657824444445
ensemble,reference_r2,200810,45,0.3819418888888887,16.747688155555554,16.365746266666665
ensemble,reference_r2,200901,48,0.4720297500000003,6.1811166250000005,5.709086875
ensemble,reference_r2,200904,48,-4.071066791666666,18.473858333333332,22.544925125000002
ensemble,reference_r2,200907,47,-14.087501489361697,42.81029055319149,56.89779204255319
ensemble,reference_r2,200910,48,-3.2906179375000018,21.99178225,25.282400187500002
ensemble,reference_r3,200801,45,-0.13193235555555585,4.9433880666666665,5.075320422222222
ensemble,reference_r3,200804,45,1.5491442,22.07319231111111,20.52404811111111
ensemble,reference_r3,200807,45,-3.699947711111114,18.464174177777778,22.164121888888893
ensemble,reference_r3,200810,45,-1.0271011333333333,16.747688155555554,17.774789288888886
ensemble,reference_r3,200901,48,0.36689593750000027,6.1811166250000005,5.8142206875
ensemble,reference_r3,200904,48,-4.037328958333332,18.473858333333332,22.51118729166667
ensemble,reference_r3,200907,47,-14.611048702127647,42.81029055319149,57.42133925531914
ensemble,reference_r3,200910,48,-2.746023458333332,21.99178225,24.73780570833333
ensemble,reference_r4,200801,45,-0.3835318666666667,4.9433880666666665,5.3269199333333335
ensemble,reference_r4,200804,45,2.458094066666667,22.07319231111111,19.615098244444447
ensemble,reference_r4,200807,45,-2.7620196222222213,18.464174177777778,21.2261938
ensemble,reference_r4,200810,45,-1.0092384222222222,16.747688155555554,17.756926577777776
ensemble,reference_r4,200901,48,0.5490915833333337,6.1811166250000005,5.632025041666666
ensemble,reference_r4,200904,48,-3.981579645833334,18.473858333333332,22.455437979166664
ensemble,reference_r4,200907,47,-13.844699234042551,42.81029055319149,56.65498978723404
