model,weighting,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,n_locations,n_splits,observed_total
reference_r4,unweighted,371,22.120000590296495,28.68867924528302,0.8301886792452831,0.6145552560646901,16,8,12291.0
reference_r2,unweighted,371,22.387993822102423,29.52964959568733,0.8221024258760108,0.6199460916442049,16,8,12291.0
reference_r3,unweighted,371,22.45163244204852,28.828840970350406,0.8086253369272237,0.6064690026954178,16,8,12291.0
reference,unweighted,371,22.51058850134771,29.242924528301888,0.816711590296496,0.6118598382749326,16,8,12291.0
reference_r1,unweighted,371,23.0827271509434,29.92452830188679,0.8059299191374663,0.6064690026954178,16,8,12291.0
hier_nb,unweighted,371,23.656004010781672,27.66846361185984,0.7008086253369272,0.5822102425876011,16,8,12291.0
climatology,unweighted,371,24.336908636118597,30.619946091644206,0.6495956873315364,0.5417789757412399,16,8,12291.0
persistence,unweighted,371,24.879338288409706,29.07277628032345,0.6657681940700808,0.49056603773584906,16,8,12291.0
