province,split,month,actual,forecast_mean,forecast_se,crps,fit_failed,error
LA-XE,5,2009-05,2.0,2.0,2.17806049625415,0.5090017981323653,False,
LA-XE,5,2009-06,9.0,2.0,2.17806049625415,5.771927385316557,False,
LA-XE,6,2009-07,29.0,9.0,2.2401146098987628,18.736150671141974,False,
LA-XE,6,2009-08,27.0,9.0,2.2401146098987628,16.73615067114197,False,
LA-XE,6,2009-09,6.0,9.0,2.2401146098987628,1.9236987678218767,False,
LA-XE,7,2009-10,7.0,6.0,3.341917052539851,0.8994816993207903,False,
LA-XE,7,2009-11,3.0,6.0,3.341917052539851,1.7886388810556393,False,
LA-XE,7,2009-12,7.0,6.0,3.341917052539851,0.8994816993207903,False,
LA-XI,0,2008-01,0.0,0.0,0.31889640207164033,0.07452448742886812,False,
LA-XI,0,2008-02,0.0,0.0,0.31889640207164033,0.07452448742886812,False,
LA-XI,0,2008-03,0.0,0.0,0.31889640207164033,0.07452448742886812,False,
LA-XI,1,2008-04,0.0,0.0,0.3149183286488868,0.07359483165081858,False,
LA-XI,1,2008-05,0.0,0.0,0.3149183286488868,0.07359483165081858,False,
LA-XI,1,2008-06,1.0,0.0,0.3149183286488868,0.8224541350451148,False,
LA-XI,2,2008-07,0.0,1.0,0.32368842047312585,0.8175581417639224,False,
LA-XI,2,2008-08,0.0,1.0,0.32368842047312585,0.8175581417639224,False,
LA-XI,2,2008-09,0.0,1.0,0.32368842047312585,0.8175581417639224,False,
LA-XI,3,2008-10,0.0,0.0,0.3320184038158743,0.07759103332802837,False,
LA-XI,3,2008-11,0.0,0.0,0.3320184038158743,0.07759103332802837,False,
LA-XI,3,2008-12,0.0,0.0,0.3320184038158743,0.07759103332802837,False,
LA-XI,4,2009-01,0.0,0.0,0.3281650616569468,0.07669052661984167,False,
LA-XI,4,2009-02,0.0,0.0,0.3281650616569468,0.07669052661984167,False,
LA-XI,4,2009-03,0.0,0.0,0.3281650616569468,0.07669052661984167,False,
LA-XI,5,2009-04,0.0,0.0,0.3244428422615251,0.07582066264289006,False,
LA-XI,5,2009-05,39.0,0.0,0.3244428422615251,38.81695272793942,False,
LA-XI,5,2009-06,33.0,0.0,0.3244428422615251,32.816952727939416,False,
LA-XI,6,2009-07,1.0,33.0,3.3901360970539036,30.08732052723294,False,
LA-XI,6,2009-08,10.0,33.0,3.3901360970539036,21.08732052723854,False,
LA-XI,6,2009-09,0.0,33.0,3.3901360970539036,31.087320527232944,False,
LA-XI,7,2009-10,0.0,0.0,4.46891743284464,1.0443635578235888,False,
LA-XI,7,2009-11,0.0,0.0,4.46891743284464,1.0443635578235888,False,
LA-XI,7,2009-12,0.0,0.0,4.46891743284464,1.0443635578235888,False,
LA-XN,0,2008-01,,32.0,4.193740336110347,,False,
LA-XN,0,2008-02,,32.0,4.193740336110347,,False,
LA-XN,0,2008-03,,32.0,4.193740336110347,,False,
LA-XN,1,2008-04,,32.0,4.193740336110347,,False,
LA-XN,1,2008-05,,32.0,4.193740336110347,,False,
LA-XN,1,2008-06,,32.0,4.193740336110347,,False,
LA-XN,2,2008-07,,32.0,4.193740336110347,,False,
LA-XN,2,2008-08,,32.0,4.193740336110347,,False,
LA-XN,2,2008-09,,32.0,4.193740336110347,,False,
LA-XN,3,2008-10,,32.0,4.193740336110347,,False,
LA-XN,3,2008-11,,32.0,4.193740336110347,,False,
LA-XN,3,2008-12,,32.0,4.193740336110347,,False,
LA-XN,4,2009-01,,32.0,4.193740336110347,,False,
LA-XN,4,2009-02,,32.0,4.193740336110347,,False,
LA-XN,4,2009-03,,32.0,4.193740336110347,,False,
LA-XN,5,2009-04,,32.0,4.193740336110347,,False,
LA-XN,5,2009-05,,32.0,4.193740336110347,,False,
LA-XN,5,2009-06,,32.0,4.193740336110347,,False,
LA-XN,6,2009-07,,32.0,4.193740336110347,,False,
LA-XN,6,2009-08,,32.0,4.193740336110347,,False,
LA-XN,6,2009-09,,32.0,4.193740336110347,,False,
LA-XN,7,2009-10,,32.0,4.193740336110347,,False,
LA-XN,7,2009-11,,32.0,4.193740336110347,,False,
LA-XN,7,2009-12,,32.0,4.193740336110347,,False,
