model,weighting,location,split_first_period,n_cells,mean_crps
climatology,unweighted,TH-10,200801,3,93.42666666666666
climatology,unweighted,TH-10,200804,3,84.74666666666666
climatology,unweighted,TH-10,200807,3,132.38666666666668
climatology,unweighted,TH-10,200810,3,103.71999999999998
climatology,unweighted,TH-10,200901,3,78.62662266666665
climatology,unweighted,TH-10,200904,3,73.60847166666666
climatology,unweighted,TH-10,200907,3,117.69648933333333
climatology,unweighted,TH-10,200910,3,99.97786533333333
climatology,unweighted,TH-11,200801,3,15.093333333333334
climatology,unweighted,TH-11,200804,3,22.929999999999996
climatology,unweighted,TH-11,200807,3,64.59666666666666
climatology,unweighted,TH-11,200810,3,31.403333333333336
climatology,unweighted,TH-11,200901,3,12.823697999999998
climatology,unweighted,TH-11,200904,3,12.395053333333335
climatology,unweighted,TH-11,200907,3,16.465734333333334
climatology,unweighted,TH-11,200910,3,10.027265666666667
climatology,unweighted,TH-12,200801,3,15.836666666666668
climatology,unweighted,TH-12,200804,3,27.343333333333334
climatology,unweighted,TH-12,200807,3,44.559999999999995
climatology,unweighted,TH-12,200810,3,19.0
climatology,unweighted,TH-12,200901,3,13.165251999999997
climatology,unweighted,TH-12,200904,3,12.493549000000003
climatology,unweighted,TH-12,200907,3,20.460421333333336
climatology,unweighted,TH-12,200910,3,13.624986666666667
climatology,unweighted,TH-13,200801,3,12.826666666666668
climatology,unweighted,TH-13,200804,3,21.723333333333333
climatology,unweighted,TH-13,200807,3,34.156666666666666
climatology,unweighted,TH-13,200810,3,11.833333333333334
climatology,unweighted,TH-13,200901,3,8.581214666666668
climatology,unweighted,TH-13,200904,3,11.545145333333336
climatology,unweighted,TH-13,200907,3,13.504631333333336
climatology,unweighted,TH-13,200910,3,5.44839
climatology,unweighted,TH-14,200801,3,7.236666666666667
climatology,unweighted,TH-14,200804,3,13.409999999999997
climatology,unweighted,TH-14,200807,3,8.726666666666667
climatology,unweighted,TH-14,200810,3,4.163333333333333
climatology,unweighted,TH-14,200901,3,6.684379333333332
climatology,unweighted,TH-14,200904,3,9.158515666666665
climatology,unweighted,TH-14,200907,3,7.9463696666666666
climatology,unweighted,TH-14,200910,3,4.3795340000000005
climatology,unweighted,TH-15,200801,3,22.183333333333334
climatology,unweighted,TH-15,200804,3,11.179999999999998
climatology,unweighted,TH-15,200807,3,13.75
climatology,unweighted,TH-15,200810,3,4.823333333333333
climatology,unweighted,TH-15,200901,3,5.127216666666666
climatology,unweighted,TH-15,200904,3,8.000760666666666
climatology,unweighted,TH-15,200907,3,8.943338666666666
climatology,unweighted,TH-15,200910,3,3.804079666666668
climatology,unweighted,TH-16,200801,3,10.396666666666667
climatology,unweighted,TH-16,200804,3,16.333333333333332
climatology,unweighted,TH-16,200807,3,15.403333333333334
climatology,unweighted,TH-16,200810,3,3.436666666666666
climatology,unweighted,TH-16,200901,3,5.905113
climatology,unweighted,TH-16,200904,3,16.53508366666667
climatology,unweighted,TH-16,200907,3,24.12889
climatology,unweighted,TH-16,200910,3,11.475782333333333
climatology,unweighted,TH-17,200801,3,2.7566666666666664
