model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
ensemble,reference,unweighted,200801,228,0.23453902850877176,6.5394819780701745,6.304942949561403
ensemble,reference,unweighted,200804,228,1.7194234035087712,19.057896052631577,17.338472649122807
ensemble,reference,unweighted,200807,228,-3.2229763739035087,22.243907302631577,25.466883676535087
ensemble,reference,unweighted,200810,228,-0.3885835252192979,9.864539421052633,10.25312294627193
ensemble,reference,unweighted,200901,228,-0.5584618179824563,5.548390723684211,6.106852541666667
ensemble,reference,unweighted,200904,228,-6.132276923245613,15.108673377192984,21.240950300438595
ensemble,reference,unweighted,200907,228,0.11415507894736901,14.769653583333334,14.655498504385964
ensemble,reference,unweighted,200910,228,-1.146808083333333,7.033515855263158,8.18032393859649
ensemble,reference_r1,unweighted,200801,228,0.23900762280701723,6.5394819780701745,6.300474355263158
ensemble,reference_r1,unweighted,200804,228,1.6350484473684204,19.057896052631577,17.422847605263158
ensemble,reference_r1,unweighted,200807,228,-3.176372671052632,22.243907302631577,25.42027997368421
ensemble,reference_r1,unweighted,200810,228,-0.3881257368421051,9.864539421052633,10.252665157894738
ensemble,reference_r1,unweighted,200901,228,-0.5279578728070178,5.548390723684211,6.076348596491228
ensemble,reference_r1,unweighted,200904,228,-6.264552434210525,15.108673377192984,21.373225811403508
ensemble,reference_r1,unweighted,200907,228,0.09063924122807068,14.769653583333334,14.679014342105264
ensemble,reference_r1,unweighted,200910,228,-1.1382194824561402,7.033515855263158,8.171735337719298
ensemble,reference_r2,unweighted,200801,228,0.2462835614035084,6.5394819780701745,6.293198416666667
ensemble,reference_r2,unweighted,200804,228,1.7174065526315787,19.057896052631577,17.3404895
ensemble,reference_r2,unweighted,200807,228,-3.1912637324561404,22.243907302631577,25.435171035087716
ensemble,reference_r2,unweighted,200810,228,-0.38458922368421017,9.864539421052633,10.249128644736842
ensemble,reference_r2,unweighted,200901,228,-0.619496100877193,5.548390723684211,6.167886824561403
ensemble,reference_r2,unweighted,200904,228,-6.046357684210527,15.108673377192984,21.15503106140351
ensemble,reference_r2,unweighted,200907,228,0.18697322807017616,14.769653583333334,14.58268035526316
ensemble,reference_r2,unweighted,200910,228,-1.1803076052631578,7.033515855263158,8.213823460526315
ensemble,reference_r3,unweighted,200801,228,0.21372490350877174,6.5394819780701745,6.325757074561403
ensemble,reference_r3,unweighted,200804,228,1.728584074561403,19.057896052631577,17.329311978070177
ensemble,reference_r3,unweighted,200807,228,-3.1541479692982457,22.243907302631577,25.398055271929827
ensemble,reference_r3,unweighted,200810,228,-0.4241635789473681,9.864539421052633,10.288703
ensemble,reference_r3,unweighted,200901,228,-0.5369653289473686,5.548390723684211,6.085356052631579
ensemble,reference_r3,unweighted,200904,228,-6.18118301754386,15.108673377192984,21.289856394736844
ensemble,reference_r3,unweighted,200907,228,0.06578951754386002,14.769653583333334,14.703864065789473
ensemble,reference_r3,unweighted,200910,228,-1.123312342105263,7.033515855263158,8.156828197368421
ensemble,reference_r4,unweighted,200801,228,0.23914002631578923,6.5394819780701745,6.300341951754386
ensemble,reference_r4,unweighted,200804,228,1.796654539473684,19.057896052631577,17.261241513157895
ensemble,reference_r4,unweighted,200807,228,-3.3701211228070176,22.243907302631577,25.614028425438594
ensemble,reference_r4,unweighted,200810,228,-0.35745556140350837,9.864539421052633,10.221994982456142
ensemble,reference_r4,unweighted,200901,228,-0.5494279692982458,5.548390723684211,6.0978186929824565
ensemble,reference_r4,unweighted,200904,228,-6.037014557017543,15.108673377192984,21.145687934210528
ensemble,reference_r4,unweighted,200907,228,0.11321832894736901,14.769653583333334,14.656435254385965
ensemble,reference_r4,unweighted,200910,228,-1.1453929035087718,7.033515855263158,8.17890875877193
persistence,reference,unweighted,200801,228,0.4388932171052633,6.743836166666667,6.304942949561403
persistence,reference,unweighted,200804,228,6.684787535087719,24.023260184210525,17.338472649122807
persistence,reference,unweighted,200807,228,-2.1837315581140353,23.283152118421054,25.466883676535087
persistence,reference,unweighted,200810,228,6.0316488125,16.284771758771928,10.25312294627193
persistence,reference,unweighted,200901,228,0.330116335526316,6.436968877192983,6.106852541666667
persistence,reference,unweighted,200904,228,-3.4359499934210525,17.805000307017544,21.240950300438595
persistence,reference,unweighted,200907,228,1.9437852982456143,16.59928380263158,14.655498504385964
persistence,reference,unweighted,200910,228,1.5096066403508774,9.689930578947369,8.18032393859649
persistence,reference_r1,unweighted,200801,228,0.4433618114035087,6.743836166666667,6.300474355263158
persistence,reference_r1,unweighted,200804,228,6.600412578947369,24.023260184210525,17.422847605263158
persistence,reference_r1,unweighted,200807,228,-2.137127855263158,23.283152118421054,25.42027997368421
persistence,reference_r1,unweighted,200810,228,6.032106600877193,16.284771758771928,10.252665157894738
persistence,reference_r1,unweighted,200901,228,0.36062028070175456,6.436968877192983,6.076348596491228
persistence,reference_r1,unweighted,200904,228,-3.5682255043859645,17.805000307017544,21.373225811403508
persistence,reference_r1,unweighted,200907,228,1.920269460526316,16.59928380263158,14.679014342105264
persistence,reference_r1,unweighted,200910,228,1.5181952412280704,9.689930578947369,8.171735337719298
persistence,reference_r2,unweighted,200801,228,0.45063774999999995,6.743836166666667,6.293198416666667
persistence,reference_r2,unweighted,200804,228,6.682770684210527,24.023260184210525,17.3404895
persistence,reference_r2,unweighted,200807,228,-2.1520189166666666,23.283152118421054,25.435171035087716
persistence,reference_r2,unweighted,200810,228,6.0356431140350875,16.284771758771928,10.249128644736842
persistence,reference_r2,unweighted,200901,228,0.26908205263157914,6.436968877192983,6.167886824561403
persistence,reference_r2,unweighted,200904,228,-3.3500307543859655,17.805000307017544,21.15503106140351
persistence,reference_r2,unweighted,200907,228,2.0166034473684213,16.59928380263158,14.58268035526316
persistence,reference_r2,unweighted,200910,228,1.4761071184210528,9.689930578947369,8.213823460526315
persistence,reference_r3,unweighted,200801,228,0.4180790921052633,6.743836166666667,6.325757074561403
persistence,reference_r3,unweighted,200804,228,6.693948206140352,24.023260184210525,17.329311978070177
persistence,reference_r3,unweighted,200807,228,-2.1149031535087723,23.283152118421054,25.398055271929827
