model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
climatology,reference,unweighted,200907,47,-6.353531696808505,51.11837406382978,57.471905760638286
climatology,reference,unweighted,200910,48,2.1993297760416657,29.698516229166668,27.499186453125002
climatology,reference_r1,unweighted,200801,45,0.2592375777777778,5.359555555555555,5.100317977777777
climatology,reference_r1,unweighted,200804,45,5.850450333333333,26.23410315555556,20.38365282222222
climatology,reference_r1,unweighted,200807,45,12.438595133333328,33.693777777777775,21.25518264444445
climatology,reference_r1,unweighted,200810,45,3.908761711111112,21.7052214,17.796459688888888
climatology,reference_r1,unweighted,200901,48,0.15691935416666658,5.830577854166666,5.673658499999999
climatology,reference_r1,unweighted,200904,48,-1.6989565624999987,20.965904208333335,22.664860770833332
climatology,reference_r1,unweighted,200907,47,-6.249253936170205,51.11837406382978,57.36762799999999
climatology,reference_r1,unweighted,200910,48,4.176062562499999,29.698516229166668,25.522453666666667
climatology,reference_r2,unweighted,200801,45,0.03870744444444416,5.359555555555555,5.320848111111111
climatology,reference_r2,unweighted,200804,45,4.360538511111112,26.23410315555556,21.873564644444443
climatology,reference_r2,unweighted,200807,45,12.324378488888895,33.693777777777775,21.369399288888886
climatology,reference_r2,unweighted,200810,45,3.855622933333335,21.7052214,17.849598466666666
climatology,reference_r2,unweighted,200901,48,0.0086873541666664,5.830577854166666,5.821890499999999
climatology,reference_r2,unweighted,200904,48,-2.3103427500000002,20.965904208333335,23.276246958333335
climatology,reference_r2,unweighted,200907,47,-6.049296468085105,51.11837406382978,57.16767053191489
climatology,reference_r2,unweighted,200910,48,4.406712874999998,29.698516229166668,25.29180335416667
climatology,reference_r3,unweighted,200801,45,0.27794268888888857,5.359555555555555,5.081612866666667
climatology,reference_r3,unweighted,200804,45,5.480872,26.23410315555556,20.753231155555554
climatology,reference_r3,unweighted,200807,45,12.437769222222215,33.693777777777775,21.25600855555556
climatology,reference_r3,unweighted,200810,45,3.9746774888888905,21.7052214,17.73054391111111
climatology,reference_r3,unweighted,200901,48,0.17641310416666625,5.830577854166666,5.6541647500000005
climatology,reference_r3,unweighted,200904,48,-4.104877708333332,20.965904208333335,25.070781916666665
climatology,reference_r3,unweighted,200907,47,-6.822841297872328,51.11837406382978,57.94121536170212
climatology,reference_r3,unweighted,200910,48,4.259091374999999,29.698516229166668,25.43942485416667
climatology,reference_r4,unweighted,200801,45,0.11706377777777734,5.359555555555555,5.2424917777777775
climatology,reference_r4,unweighted,200804,45,6.654940933333335,26.23410315555556,19.57916222222222
climatology,reference_r4,unweighted,200807,45,11.683853622222223,33.693777777777775,22.009924155555552
climatology,reference_r4,unweighted,200810,45,5.223234266666667,21.7052214,16.481987133333334
climatology,reference_r4,unweighted,200901,48,0.18331864583333313,5.830577854166666,5.647259208333334
climatology,reference_r4,unweighted,200904,48,-1.4091463125000006,20.965904208333335,22.375050520833337
climatology,reference_r4,unweighted,200907,47,-6.292735085106381,51.11837406382978,57.41110914893617
climatology,reference_r4,unweighted,200910,48,-4.044547708333333,29.698516229166668,33.7430639375
persistence,reference,unweighted,200801,45,1.4255014944444446,6.611819177777777,5.186317683333333
persistence,reference,unweighted,200804,45,-0.34332371111111015,20.304079,20.64740271111111
persistence,reference,unweighted,200807,45,11.687659027777777,33.16028768888889,21.472628661111113
persistence,reference,unweighted,200810,45,1.5376467222222228,19.002294022222223,17.4646473
persistence,reference,unweighted,200901,48,11.123453864583333,16.822697104166668,5.699243239583333
persistence,reference,unweighted,200904,48,-4.307492812499999,19.039242229166668,23.346735041666665
persistence,reference,unweighted,200907,47,-12.042994760638294,45.428911,57.471905760638286
persistence,reference,unweighted,200910,48,10.316876151041665,37.81606260416667,27.499186453125002
persistence,reference_r1,unweighted,200801,45,1.5115012000000003,6.611819177777777,5.100317977777777
persistence,reference_r1,unweighted,200804,45,-0.07957382222222185,20.304079,20.38365282222222
persistence,reference_r1,unweighted,200807,45,11.90510504444444,33.16028768888889,21.25518264444445
persistence,reference_r1,unweighted,200810,45,1.2058343333333341,19.002294022222223,17.796459688888888
persistence,reference_r1,unweighted,200901,48,11.149038604166668,16.822697104166668,5.673658499999999
persistence,reference_r1,unweighted,200904,48,-3.625618541666666,19.039242229166668,22.664860770833332
persistence,reference_r1,unweighted,200907,47,-11.938716999999992,45.428911,57.36762799999999
persistence,reference_r1,unweighted,200910,48,12.293608937499997,37.81606260416667,25.522453666666667
persistence,reference_r2,unweighted,200801,45,1.2909710666666667,6.611819177777777,5.320848111111111
persistence,reference_r2,unweighted,200804,45,-1.5694856444444434,20.304079,21.873564644444443
persistence,reference_r2,unweighted,200807,45,11.790888400000007,33.16028768888889,21.369399288888886
persistence,reference_r2,unweighted,200810,45,1.1526955555555571,19.002294022222223,17.849598466666666
persistence,reference_r2,unweighted,200901,48,11.000806604166668,16.822697104166668,5.821890499999999
persistence,reference_r2,unweighted,200904,48,-4.237004729166666,19.039242229166668,23.276246958333335
