model,weighting,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,n_locations,n_splits,observed_total
ensemble,unweighted,371,18.75066177897574,25.359838274932613,0.8355795148247979,0.6307277628032345,16,8,12291.0
reference,unweighted,371,21.46914599393531,27.94811320754717,0.8483827493261455,0.6442048517520216,16,8,12291.0
climatology,unweighted,371,24.134000749326145,29.552560646900268,0.6307277628032345,0.444743935309973,16,8,12291.0
persistence,unweighted,371,24.616087997304582,29.068733153638817,0.7115902964959568,0.5202156334231806,16,8,12291.0
