model,against,weighting,n_cells,mean_crps_model,mean_crps_against,mean_diff,skill_score,sd_diff_cell,se_cell_naive,se_cluster_location,se_cluster_split,mean_diff_by_split,se_split_level,cells_model_better,cells_model_worse,cells_tied,splits_model_better,n_splits,win_rate_cells
reference_r1,reference_r2,unweighted,1512,56.044974420634915,55.78683519775132,0.2581392228835976,-0.00462724264548342,5.933534867146379,0.15259405118626035,0.20362175651868197,0.1586395568125957,0.2581392228835976,0.1695928198806837,780,727,5,2,8,0.5158730158730159
reference_r1,reference_r3,unweighted,1512,56.044974420634915,55.68342949007937,0.36154493055555637,-0.006492863924984382,5.30225470320559,0.13635927717614665,0.14315879804086126,0.11146686476216004,0.3615449305555564,0.11916309083367659,726,780,6,1,8,0.4801587301587302
reference_r1,reference_r4,unweighted,1512,56.044974420634915,62.765634649470904,-6.720660228835979,0.10707547635531867,42.17684656715596,1.0846714526915535,1.557541359322249,6.42012492201103,-6.720660228835978,6.863402239558297,827,675,10,5,8,0.546957671957672
reference_r2,reference_r3,unweighted,1512,55.78683519775132,55.68342949007937,0.1034057076719588,-0.0018570283586856196,5.676496017210793,0.14598372525034964,0.1480082433202082,0.133031299031624,0.10340570767195877,0.1422164407696597,729,777,6,3,8,0.48214285714285715
reference_r2,reference_r4,unweighted,1512,55.78683519775132,62.765634649470904,-6.978799451719576,0.11118822410853146,42.411896155897985,1.0907162758499045,1.6627293832757075,6.356055785818182,-6.978799451719577,6.794909451929671,833,670,9,5,8,0.5509259259259259
reference_r3,reference_r4,unweighted,1512,55.68342949007937,62.765634649470904,-7.082205159391536,0.11283571334765807,42.47566491269866,1.092356231316115,1.6365087692644766,6.4188622427084985,-7.082205159391535,6.86205237860417,827,673,12,5,8,0.546957671957672
