model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
persistence,reference_r1,unweighted,200901,189,47.19207177248677,68.86675567195768,21.6746838994709
persistence,reference_r1,unweighted,200904,189,-1.0372470634920632,45.04238695238095,46.07963401587301
persistence,reference_r1,unweighted,200907,189,-13.048780084656089,84.13558478306878,97.18436486772487
persistence,reference_r1,unweighted,200910,189,5.408640539682537,71.22492105291005,65.81628051322751
persistence,reference_r2,unweighted,200801,189,15.002881301587301,34.31856477248677,19.31568347089947
persistence,reference_r2,unweighted,200804,189,1.6813862433862437,36.06857103174603,34.38718478835979
persistence,reference_r2,unweighted,200807,189,-11.40688825925926,67.23215127513228,78.63903953439153
persistence,reference_r2,unweighted,200810,189,-5.856929656084656,78.49209103174603,84.34902068783069
persistence,reference_r2,unweighted,200901,189,47.495742904761904,68.86675567195768,21.371012767195765
persistence,reference_r2,unweighted,200904,189,-0.8217809682539682,45.04238695238095,45.86416792063492
persistence,reference_r2,unweighted,200907,189,-12.665807682539688,84.13558478306878,96.80139246560847
persistence,reference_r2,unweighted,200910,189,5.657741105820105,71.22492105291005,65.56717994708994
persistence,reference_r3,unweighted,200801,189,15.182352629629628,34.31856477248677,19.136212142857143
persistence,reference_r3,unweighted,200804,189,1.6462335291005317,36.06857103174603,34.4223375026455
persistence,reference_r3,unweighted,200807,189,-10.820975507936504,67.23215127513228,78.05312678306878
persistence,reference_r3,unweighted,200810,189,-6.471287915343911,78.49209103174603,84.96337894708994
persistence,reference_r3,unweighted,200901,189,47.24370261904762,68.86675567195768,21.623053052910052
persistence,reference_r3,unweighted,200904,189,-0.4418310634920627,45.04238695238095,45.48421801587302
persistence,reference_r3,unweighted,200907,189,-12.166838920634921,84.13558478306878,96.30242370370371
persistence,reference_r3,unweighted,200910,189,5.742235280423278,71.22492105291005,65.48268577248678
persistence,reference_r4,unweighted,200801,189,15.251926380952382,34.31856477248677,19.06663839153439
persistence,reference_r4,unweighted,200804,189,1.43624037037037,36.06857103174603,34.63233066137566
persistence,reference_r4,unweighted,200807,189,-65.92534979894181,67.23215127513228,133.15750107407408
persistence,reference_r4,unweighted,200810,189,-7.106755746031739,78.49209103174603,85.59884677777778
persistence,reference_r4,unweighted,200901,189,47.547434597883594,68.86675567195768,21.31932107407407
persistence,reference_r4,unweighted,200904,189,-1.1157251269841266,45.04238695238095,46.158112079365075
persistence,reference_r4,unweighted,200907,189,-11.821978820105823,84.13558478306878,95.9575636031746
persistence,reference_r4,unweighted,200910,189,4.990157518518517,71.22492105291005,66.23476353439153
climatology,reference,unweighted,200801,189,-4.313944503968254,14.829219576719575,19.143164080687832
climatology,reference,unweighted,200804,189,4.93940682936508,39.42597883597884,34.486572006613756
climatology,reference,unweighted,200807,189,15.075010451058203,107.13953703703704,92.06452658597884
climatology,reference,unweighted,200810,189,15.752345867724863,100.88961640211639,85.13727053439153
climatology,reference,unweighted,200901,189,4.486517513227513,25.98353521164021,21.497017698412698
climatology,reference,unweighted,200904,189,4.374421992063492,50.270954999999994,45.89653300793651
climatology,reference,unweighted,200907,189,7.787049956349207,104.34848611640211,96.5614361600529
climatology,reference,unweighted,200910,189,15.831189309523808,81.60641675132275,65.77522744179893
climatology,reference_r1,unweighted,200801,189,-4.224902740740742,14.829219576719575,19.05412231746032
climatology,reference_r1,unweighted,200804,189,4.921543761904763,39.42597883597884,34.504435074074074
climatology,reference_r1,unweighted,200807,189,28.731098084656086,107.13953703703704,78.40843895238095
climatology,reference_r1,unweighted,200810,189,15.251780677248673,100.88961640211639,85.63783572486773
climatology,reference_r1,unweighted,200901,189,4.308851312169312,25.98353521164021,21.6746838994709
climatology,reference_r1,unweighted,200904,189,4.191320984126984,50.270954999999994,46.07963401587301
climatology,reference_r1,unweighted,200907,189,7.164121248677248,104.34848611640211,97.18436486772487
climatology,reference_r1,unweighted,200910,189,15.790136238095233,81.60641675132275,65.81628051322751
climatology,reference_r2,unweighted,200801,189,-4.486463894179894,14.829219576719575,19.31568347089947
climatology,reference_r2,unweighted,200804,189,5.038794047619048,39.42597883597884,34.38718478835979
climatology,reference_r2,unweighted,200807,189,28.5004975026455,107.13953703703704,78.63903953439153
climatology,reference_r2,unweighted,200810,189,16.540595714285708,100.88961640211639,84.34902068783069
climatology,reference_r2,unweighted,200901,189,4.612522444444446,25.98353521164021,21.371012767195765
climatology,reference_r2,unweighted,200904,189,4.406787079365079,50.270954999999994,45.86416792063492
climatology,reference_r2,unweighted,200907,189,7.5470936507936495,104.34848611640211,96.80139246560847
climatology,reference_r2,unweighted,200910,189,16.0392368042328,81.60641675132275,65.56717994708994
climatology,reference_r3,unweighted,200801,189,-4.306992566137567,14.829219576719575,19.136212142857143
