model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
ensemble,reference,unweighted,201001,189,-3.100091943121693,30.11775531746032,33.21784726058201
ensemble,reference,unweighted,201004,189,-1.70106585978836,30.85015884656085,32.55122470634921
ensemble,reference,unweighted,201007,189,30.188434195767197,178.14398961375662,147.95555541798942
ensemble,reference,unweighted,201010,189,1.2549966468253955,96.53867688888889,95.28368024206348
ensemble,reference_r1,unweighted,201001,189,-3.094946878306877,30.11775531746032,33.21270219576719
ensemble,reference_r1,unweighted,201004,189,-1.6481101216931215,30.85015884656085,32.49826896825397
ensemble,reference_r1,unweighted,201007,189,30.386457761904765,178.14398961375662,147.75753185185187
ensemble,reference_r1,unweighted,201010,189,1.1988778941798917,96.53867688888889,95.339798994709
ensemble,reference_r2,unweighted,201001,189,-3.0827294126984124,30.11775531746032,33.20048473015873
ensemble,reference_r2,unweighted,201004,189,-1.5794363968253975,30.85015884656085,32.429595243386245
ensemble,reference_r2,unweighted,201007,189,30.969693915343917,178.14398961375662,147.1742956984127
ensemble,reference_r2,unweighted,201010,189,1.4329983756613756,96.53867688888889,95.1056785132275
ensemble,reference_r3,unweighted,201001,189,-3.0086062010581998,30.11775531746032,33.12636151851852
ensemble,reference_r3,unweighted,201004,189,-1.8960021534391525,30.85015884656085,32.746161
ensemble,reference_r3,unweighted,201007,189,29.913541544973548,178.14398961375662,148.23044806878306
ensemble,reference_r3,unweighted,201010,189,0.6785072222222219,96.53867688888889,95.86016966666668
ensemble,reference_r4,unweighted,201001,189,-3.2140852804232805,30.11775531746032,33.3318405978836
ensemble,reference_r4,unweighted,201004,189,-1.6807147671957665,30.85015884656085,32.53087361375661
ensemble,reference_r4,unweighted,201007,189,29.484043560846562,178.14398961375662,148.65994605291004
ensemble,reference_r4,unweighted,201010,189,1.7096030952380945,96.53867688888889,94.82907379365079
climatology,reference,unweighted,201001,189,-4.031044197089947,29.186803063492064,33.21784726058201
climatology,reference,unweighted,201004,189,6.721994362433862,39.27321906878307,32.55122470634921
climatology,reference,unweighted,201007,189,40.33884665079365,188.29440206878306,147.95555541798942
climatology,reference,unweighted,201010,189,45.324041043650794,140.6077212857143,95.28368024206348
climatology,reference_r1,unweighted,201001,189,-4.025899132275132,29.186803063492064,33.21270219576719
climatology,reference_r1,unweighted,201004,189,6.7749501005291,39.27321906878307,32.49826896825397
climatology,reference_r1,unweighted,201007,189,40.53687021693122,188.29440206878306,147.75753185185187
climatology,reference_r1,unweighted,201010,189,45.267922291005284,140.6077212857143,95.339798994709
climatology,reference_r2,unweighted,201001,189,-4.013681666666667,29.186803063492064,33.20048473015873
climatology,reference_r2,unweighted,201004,189,6.843623825396825,39.27321906878307,32.429595243386245
climatology,reference_r2,unweighted,201007,189,41.12010637037037,188.29440206878306,147.1742956984127
climatology,reference_r2,unweighted,201010,189,45.502042772486774,140.6077212857143,95.1056785132275
climatology,reference_r3,unweighted,201001,189,-3.9395584550264546,29.186803063492064,33.12636151851852
climatology,reference_r3,unweighted,201004,189,6.52705806878307,39.27321906878307,32.746161
climatology,reference_r3,unweighted,201007,189,40.063954,188.29440206878306,148.23044806878306
climatology,reference_r3,unweighted,201010,189,44.74755161904762,140.6077212857143,95.86016966666668
climatology,reference_r4,unweighted,201001,189,-4.145037534391535,29.186803063492064,33.3318405978836
climatology,reference_r4,unweighted,201004,189,6.742345455026456,39.27321906878307,32.53087361375661
climatology,reference_r4,unweighted,201007,189,39.63445601587302,188.29440206878306,148.65994605291004
climatology,reference_r4,unweighted,201010,189,45.778647492063484,140.6077212857143,94.82907379365079
persistence,reference,unweighted,201001,189,31.221345644179895,64.43919290476191,33.21784726058201
persistence,reference,unweighted,201004,189,-5.597626420634921,26.953598285714286,32.55122470634921
persistence,reference,unweighted,201007,189,36.054663894179896,184.01021931216934,147.95555541798942
persistence,reference,unweighted,201010,189,47.4848641600529,142.76854440211642,95.28368024206348
persistence,reference_r1,unweighted,201001,189,31.226490708994707,64.43919290476191,33.21270219576719
persistence,reference_r1,unweighted,201004,189,-5.5446706825396825,26.953598285714286,32.49826896825397
persistence,reference_r1,unweighted,201007,189,36.25268746031746,184.01021931216934,147.75753185185187
persistence,reference_r1,unweighted,201010,189,47.428745407407405,142.76854440211642,95.339798994709
persistence,reference_r2,unweighted,201001,189,31.238708174603175,64.43919290476191,33.20048473015873
persistence,reference_r2,unweighted,201004,189,-5.475996957671958,26.953598285714286,32.429595243386245
persistence,reference_r2,unweighted,201007,189,36.83592361375661,184.01021931216934,147.1742956984127
persistence,reference_r2,unweighted,201010,189,47.66286588888889,142.76854440211642,95.1056785132275
persistence,reference_r3,unweighted,201001,189,31.31283138624339,64.43919290476191,33.12636151851852
persistence,reference_r3,unweighted,201004,189,-5.7925627142857135,26.953598285714286,32.746161
persistence,reference_r3,unweighted,201007,189,35.77977124338624,184.01021931216934,148.23044806878306
persistence,reference_r3,unweighted,201010,189,46.90837473544973,142.76854440211642,95.86016966666668
persistence,reference_r4,unweighted,201001,189,31.107352306878305,64.43919290476191,33.3318405978836
persistence,reference_r4,unweighted,201004,189,-5.577275328042327,26.953598285714286,32.53087361375661
persistence,reference_r4,unweighted,201007,189,35.35027325925926,184.01021931216934,148.65994605291004
persistence,reference_r4,unweighted,201010,189,47.939470608465605,142.76854440211642,94.82907379365079
