model,against,weighting,n_cells,mean_crps_model,mean_crps_against,mean_diff,skill_score,sd_diff_cell,se_cell_naive,se_cluster_location,se_cluster_split,mean_diff_by_split,se_split_level,cells_model_better,cells_model_worse,cells_tied,splits_model_better,n_splits,win_rate_cells
ensemble,reference,unweighted,756,83.91264516666666,77.25207690674603,6.660568259920635,-0.0862186303154135,67.26500001651073,2.446404398387827,3.420078393003432,6.837251333278078,6.660568259920636,7.894977795570455,298,458,0,2,4,0.3941798941798942
climatology,reference,unweighted,756,99.34053637169312,77.25207690674603,22.08845946494709,-0.2859270630563233,110.18860403333568,4.007520783367279,7.746015325016261,10.581013671406412,22.08845946494709,12.217902182971203,402,354,0,1,4,0.5317460317460317
persistence,reference,unweighted,756,104.54288872619048,77.25207690674603,27.290811819444446,-0.3532696195648983,146.9997057043332,5.346327607351894,6.506498639246296,9.942658469764208,27.290811819444443,11.480793087957757,342,414,0,1,4,0.4523809523809524
