model,against,weighting,n_cells,mean_crps_model,mean_crps_against,mean_diff,skill_score,sd_diff_cell,se_cell_naive,se_cluster_location,se_cluster_split,mean_diff_by_split,se_split_level,cells_model_better,cells_model_worse,cells_tied,splits_model_better,n_splits,win_rate_cells
persistence,reference,cases,371,86.59836223090068,116.49777739498413,-29.89941516408348,0.2566522369153009,76.69244479527869,9.534863473160016,21.456660426670513,13.703892859332113,-18.10145558757833,11.470472496655487,190,181,0,5,8,0.5121293800539084
ensemble,reference,cases,371,90.41046637564072,116.49777739498413,-26.08731101934342,0.2239296886402797,42.522458099654024,5.286646339227517,13.897999423185212,9.558446380633889,-14.893217996228673,7.393475347255941,167,204,0,7,8,0.4501347708894879
climatology,reference,cases,371,102.89885811317224,116.49777739498413,-13.5989192818119,0.1167311478888127,56.361720035608414,7.007226162714233,10.707697139700754,12.592969734955735,-3.660054469905668,7.0226728108934555,172,199,0,3,8,0.4636118598382749
