model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
ensemble,reference_r2,cases,200807,45,-21.27245999578652,49.6920040252809,70.96446402106741
ensemble,reference_r2,cases,200810,45,-8.212003100979654,51.48552846872644,59.69753156970611
ensemble,reference_r2,cases,200901,48,-6.095787431603774,26.96060234669811,33.05638977830189
ensemble,reference_r2,cases,200904,48,-3.8363322901473995,71.99965485802949,75.83598714817688
ensemble,reference_r2,cases,200907,47,-53.33433746698868,118.36182300375738,171.69616047074604
ensemble,reference_r2,cases,200910,48,-49.56951401479915,115.32098335010572,164.89049736490486
ensemble,reference_r3,cases,200801,45,-3.8440253578680204,30.74106859898477,34.585093956852795
ensemble,reference_r3,cases,200804,45,-6.09793541132637,105.85038937630404,111.9483247876304
ensemble,reference_r3,cases,200807,45,-23.39253399367978,49.6920040252809,73.08453801896067
ensemble,reference_r3,cases,200810,45,-3.744830412207994,51.48552846872644,55.23035888093444
ensemble,reference_r3,cases,200901,48,1.2567205188679247,26.96060234669811,25.703881827830187
ensemble,reference_r3,cases,200904,48,0.6101456896819285,71.99965485802949,71.38950916834756
ensemble,reference_r3,cases,200907,47,-50.795496023617815,118.36182300375738,169.1573190273752
ensemble,reference_r3,cases,200910,48,-37.06308108160676,115.32098335010572,152.3840644317125
ensemble,reference_r4,cases,200801,45,-2.6220990736040597,30.74106859898477,33.36316767258883
ensemble,reference_r4,cases,200804,45,16.894651832339797,105.85038937630404,88.95573754396422
ensemble,reference_r4,cases,200807,45,-22.028562782303393,49.6920040252809,71.72056680758429
ensemble,reference_r4,cases,200810,45,-9.120788519216282,51.48552846872644,60.606316987942726
ensemble,reference_r4,cases,200901,48,1.1571702641509432,26.96060234669811,25.80343208254717
ensemble,reference_r4,cases,200904,48,-4.498885489526767,71.99965485802949,76.49854034755624
ensemble,reference_r4,cases,200907,47,-51.52020972034356,118.36182300375738,169.88203272410095
ensemble,reference_r4,cases,200910,48,-37.852865530655386,115.32098335010572,153.17384888076108
climatology,reference,cases,200801,45,1.0425422658629417,36.16154822335025,35.11900595748731
climatology,reference,cases,200804,45,8.715145989008946,107.8175260804769,99.10238009146795
climatology,reference,cases,200807,45,8.649269385533701,78.68306882022472,70.033799434691
climatology,reference,cases,200810,45,4.105719211002263,61.80635291710625,57.70063370610399
climatology,reference,cases,200901,48,2.1307008260613194,29.6791279504717,27.54842712441038
climatology,reference,cases,200904,48,-0.21399227618308211,73.77407301784329,73.98806529402637
climatology,reference,cases,200907,47,-51.88795556380838,117.50881418840581,169.39676975221417
climatology,reference,cases,200910,48,-1.821865596723051,154.84685104059196,156.66871663731501
climatology,reference_r1,cases,200801,45,-3.013977936548224,36.16154822335025,39.17552615989848
climatology,reference_r1,cases,200804,45,10.11493403278689,107.8175260804769,97.70259204769002
