model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
persistence,reference,population,200907,47,-21.220660750820162,68.55270109629303,89.77336184711321
persistence,reference,population,200910,48,-11.026791182098977,47.7312005874102,58.757991769509175
persistence,reference_r1,population,200801,45,6.64304609992964,15.535524619957485,8.892478520027847
persistence,reference_r1,population,200804,45,-1.3269596570666362,26.081821820559465,27.408781477626103
persistence,reference_r1,population,200807,45,1.5417143146555081,43.029174394248415,41.487460079592914
persistence,reference_r1,population,200810,45,2.9814063909548327,26.978570219201625,23.997163828246794
persistence,reference_r1,population,200901,48,15.255717587088373,22.749339084128202,7.493621497039827
persistence,reference_r1,population,200904,48,-18.14018351436951,19.19093939647936,37.33112291084887
persistence,reference_r1,population,200907,47,-21.659323499725563,68.55270109629303,90.2120245960186
persistence,reference_r1,population,200910,48,-10.303383877590285,47.7312005874102,58.03458446500048
persistence,reference_r2,population,200801,45,6.580535908814613,15.535524619957485,8.954988711142873
persistence,reference_r2,population,200804,45,-2.3918276309495403,26.081821820559465,28.473649451509008
persistence,reference_r2,population,200807,45,1.891234304754309,43.029174394248415,41.13794008949411
persistence,reference_r2,population,200810,45,2.773552533380776,26.978570219201625,24.20501768582085
persistence,reference_r2,population,200901,48,15.182406735691297,22.749339084128202,7.5669323484369055
persistence,reference_r2,population,200904,48,-18.408603858760245,19.19093939647936,37.5995432552396
persistence,reference_r2,population,200907,47,-20.807344938031843,68.55270109629303,89.36004603432488
persistence,reference_r2,population,200910,48,-9.786044626051275,47.7312005874102,57.51724521346147
persistence,reference_r3,population,200801,45,6.086772173857838,15.535524619957485,9.448752446099647
persistence,reference_r3,population,200804,45,-3.3001457911308556,26.081821820559465,29.38196761169032
persistence,reference_r3,population,200807,45,1.8310750988938165,43.029174394248415,41.1980992953546
persistence,reference_r3,population,200810,45,5.538674396064793,26.978570219201625,21.43989582313683
persistence,reference_r3,population,200901,48,15.04456700379527,22.749339084128202,7.7047720803329325
persistence,reference_r3,population,200904,48,-20.721714997809638,19.19093939647936,39.912654394289
persistence,reference_r3,population,200907,47,-22.18362409309333,68.55270109629303,90.73632518938636
persistence,reference_r3,population,200910,48,-13.308017311219867,47.7312005874102,61.03921789863006
persistence,reference_r4,population,200801,45,6.608143584469091,15.535524619957485,8.927381035488395
persistence,reference_r4,population,200804,45,-1.44788672176848,26.081821820559465,27.529708542327946
persistence,reference_r4,population,200807,45,1.3911162003111515,43.029174394248415,41.63805819393727
persistence,reference_r4,population,200810,45,3.1194496973262806,26.978570219201625,23.859120521875344
persistence,reference_r4,population,200901,48,15.359291427546276,22.749339084128202,7.390047656581925
persistence,reference_r4,population,200904,48,-18.45231060317424,19.19093939647936,37.643249999653605
persistence,reference_r4,population,200907,47,-20.232350472429907,68.55270109629303,88.78505156872293
persistence,reference_r4,population,200910,48,-10.709718913534495,47.7312005874102,58.44091950094469
climatology,reference,population,200801,45,0.5236895114294936,9.579589689619183,9.05590017818969
climatology,reference,population,200804,45,11.238299356883871,39.43682612767221,28.19852677078834
climatology,reference,population,200807,45,29.174847088400828,70.54023650299555,41.36538941459472
climatology,reference,population,200810,45,7.389572281764836,30.764871746534787,23.375299464769952
climatology,reference,population,200901,48,-1.444253445389941,6.094589950207957,7.5388433955978975
climatology,reference,population,200904,48,-14.560482522984111,23.561160117023654,38.12164264000777
climatology,reference,population,200907,47,-19.337754108319228,70.43560773879396,89.77336184711321
climatology,reference,population,200910,48,5.351951920273365,64.10994368978254,58.757991769509175
climatology,reference_r1,population,200801,45,0.6871111695913369,9.579589689619183,8.892478520027847
climatology,reference_r1,population,200804,45,12.028044650046112,39.43682612767221,27.408781477626103
climatology,reference_r1,population,200807,45,29.05277642340264,70.54023650299555,41.487460079592914
climatology,reference_r1,population,200810,45,6.767707918287996,30.764871746534787,23.997163828246794
climatology,reference_r1,population,200901,48,-1.3990315468318713,6.094589950207957,7.493621497039827
climatology,reference_r1,population,200904,48,-13.769962793825217,23.561160117023654,37.33112291084887
climatology,reference_r1,population,200907,47,-19.776416857224632,70.43560773879396,90.2120245960186
climatology,reference_r1,population,200910,48,6.075359224782058,64.10994368978254,58.03458446500048
climatology,reference_r2,population,200801,45,0.624600978476311,9.579589689619183,8.954988711142873
climatology,reference_r2,population,200804,45,10.963176676163208,39.43682612767221,28.473649451509008
climatology,reference_r2,population,200807,45,29.40229641350144,70.54023650299555,41.13794008949411
climatology,reference_r2,population,200810,45,6.559854060713941,30.764871746534787,24.20501768582085
climatology,reference_r2,population,200901,48,-1.472342398228949,6.094589950207957,7.5669323484369055
climatology,reference_r2,population,200904,48,-14.038383138215949,23.561160117023654,37.5995432552396
climatology,reference_r2,population,200907,47,-18.924438295530905,70.43560773879396,89.36004603432488
climatology,reference_r2,population,200910,48,6.5926984763210665,64.10994368978254,57.51724521346147
climatology,reference_r3,population,200801,45,0.1308372435195365,9.579589689619183,9.448752446099647
climatology,reference_r3,population,200804,45,10.054858515981891,39.43682612767221,29.38196761169032
climatology,reference_r3,population,200807,45,29.34213720764095,70.54023650299555,41.1980992953546
climatology,reference_r3,population,200810,45,9.324975923397957,30.764871746534787,21.43989582313683
climatology,reference_r3,population,200901,48,-1.6101821301249761,6.094589950207957,7.7047720803329325
climatology,reference_r3,population,200904,48,-16.351494277265346,23.561160117023654,39.912654394289
climatology,reference_r3,population,200907,47,-20.300717450592394,70.43560773879396,90.73632518938636
climatology,reference_r3,population,200910,48,3.070725791152475,64.10994368978254,61.03921789863006
climatology,reference_r4,population,200801,45,0.6522086541307893,9.579589689619183,8.927381035488395
climatology,reference_r4,population,200804,45,11.907117585344269,39.43682612767221,27.529708542327946
climatology,reference_r4,population,200807,45,28.902178309058286,70.54023650299555,41.63805819393727
climatology,reference_r4,population,200810,45,6.9057512246594435,30.764871746534787,23.859120521875344
climatology,reference_r4,population,200901,48,-1.2954577063739687,6.094589950207957,7.390047656581925
climatology,reference_r4,population,200904,48,-14.082089882629944,23.561160117023654,37.643249999653605
climatology,reference_r4,population,200907,47,-18.349443829928973,70.43560773879396,88.78505156872293
climatology,reference_r4,population,200910,48,5.669024188837851,64.10994368978254,58.44091950094469
