model,weighting,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,n_locations,n_splits,observed_total
ensemble,population,371,28.576665035953052,34.24994874246968,0.9199400718479612,0.7729833366562269,16,8,12291.0
persistence,population,371,33.74413311106453,42.2105468438364,0.7712427293645007,0.5673678308694702,16,8,12291.0
reference,population,371,37.05501059613431,50.59535301567096,0.8380941718369861,0.5621860843573698,16,8,12291.0
climatology,population,371,39.31154324476414,51.89149945190622,0.666951855166311,0.5260672824230784,16,8,12291.0
