model,location,time_period,horizon_distance,crps,abs_error,in_10_90,in_25_75,observed,split_first_period,n_samples
climatology,TH-10,200801,1,98.99999999999997,18.5,1.0,1.0,122.0,200801,1000
climatology,TH-10,200802,2,85.61000000000001,12.5,1.0,1.0,107.0,200801,1000
climatology,TH-10,200803,3,95.66999999999999,15.5,1.0,1.0,102.0,200801,1000
climatology,TH-10,200804,1,63.870000000000005,5.0,1.0,1.0,91.0,200804,1000
climatology,TH-10,200805,2,73.51999999999998,40.0,1.0,1.0,115.0,200804,1000
climatology,TH-10,200806,3,116.85,118.5,1.0,1.0,123.0,200804,1000
climatology,TH-10,200807,1,139.47000000000003,174.0,1.0,1.0,116.0,200807,1000
climatology,TH-10,200808,2,141.74,161.0,1.0,1.0,175.0,200807,1000
climatology,TH-10,200809,3,115.94999999999999,139.5,1.0,1.0,112.0,200807,1000
climatology,TH-10,200810,1,102.62,72.5,1.0,1.0,299.0,200810,1000
climatology,TH-10,200811,2,112.67999999999998,23.5,1.0,1.0,235.0,200810,1000
climatology,TH-10,200812,3,95.86000000000001,7.5,1.0,1.0,160.0,200810,1000
climatology,TH-10,200901,1,83.78189999999998,20.0,1.0,1.0,142.0,200901,1000
climatology,TH-10,200902,2,72.87364099999996,22.0,1.0,1.0,85.0,200901,1000
climatology,TH-10,200903,3,79.22432699999999,0.0,1.0,1.0,102.0,200901,1000
climatology,TH-10,200904,1,60.50074699999999,34.0,1.0,1.0,57.0,200904,1000
climatology,TH-10,200905,2,61.33191199999999,5.0,1.0,1.0,120.0,200904,1000
climatology,TH-10,200906,3,98.99275600000001,44.0,1.0,1.0,186.0,200904,1000
climatology,TH-10,200907,1,123.59510700000004,90.0,1.0,1.0,206.0,200907,1000
climatology,TH-10,200908,2,124.93489400000001,84.0,1.0,1.0,259.0,200907,1000
climatology,TH-10,200909,3,104.55946700000001,103.0,1.0,1.0,223.0,200907,1000
climatology,TH-10,200910,1,91.09962199999998,68.0,1.0,1.0,231.0,200910,1000
climatology,TH-10,200911,2,96.460308,35.0,1.0,1.0,270.0,200910,1000
climatology,TH-10,200912,3,112.37366599999999,132.0,1.0,1.0,292.0,200910,1000
climatology,TH-11,200801,1,12.529999999999998,6.0,1.0,1.0,34.0,200801,1000
climatology,TH-11,200802,2,16.540000000000003,16.0,1.0,1.0,31.0,200801,1000
climatology,TH-11,200803,3,16.21,0.0,1.0,1.0,29.0,200801,1000
climatology,TH-11,200804,1,11.959999999999997,5.5,1.0,1.0,31.0,200804,1000
climatology,TH-11,200805,2,14.080000000000002,21.5,1.0,1.0,54.0,200804,1000
climatology,TH-11,200806,3,42.75,70.5,1.0,0.0,120.0,200804,1000
climatology,TH-11,200807,1,74.55000000000001,102.5,0.0,0.0,145.0,200807,1000
climatology,TH-11,200808,2,59.17999999999999,95.0,0.0,0.0,146.0,200807,1000
climatology,TH-11,200809,3,60.059999999999995,98.0,0.0,0.0,132.0,200807,1000
climatology,TH-11,200810,1,43.43,61.5,0.0,0.0,106.0,200810,1000
climatology,TH-11,200811,2,31.610000000000003,49.5,0.0,0.0,96.0,200810,1000
climatology,TH-11,200812,3,19.17,40.5,1.0,0.0,61.0,200810,1000
climatology,TH-11,200901,1,11.276093,10.0,1.0,1.0,24.0,200901,1000
climatology,TH-11,200902,2,13.3215,10.0,1.0,1.0,27.0,200901,1000
climatology,TH-11,200903,3,13.873500999999997,5.0,1.0,1.0,34.0,200901,1000
climatology,TH-11,200904,1,9.718621000000002,3.0,1.0,1.0,29.0,200904,1000
climatology,TH-11,200905,2,10.378919,5.0,1.0,1.0,40.0,200904,1000
climatology,TH-11,200906,3,17.08762,4.0,1.0,1.0,61.0,200904,1000
climatology,TH-11,200907,1,15.458444999999998,2.0,1.0,1.0,59.0,200907,1000
climatology,TH-11,200908,2,19.471654,20.0,1.0,1.0,76.0,200907,1000
climatology,TH-11,200909,3,14.467103999999999,15.0,1.0,1.0,51.0,200907,1000
climatology,TH-11,200910,1,9.997993000000001,5.0,1.0,1.0,47.0,200910,1000
climatology,TH-11,200911,2,10.686407000000003,4.0,1.0,1.0,58.0,200910,1000
climatology,TH-11,200912,3,9.397397,9.0,1.0,1.0,30.0,200910,1000
climatology,TH-12,200801,1,15.61,12.0,1.0,1.0,31.0,200801,1000
climatology,TH-12,200802,2,15.840000000000003,18.5,1.0,1.0,33.0,200801,1000
climatology,TH-12,200803,3,16.06,10.5,1.0,1.0,36.0,200801,1000
climatology,TH-12,200804,1,15.68,27.5,1.0,1.0,45.0,200804,1000
climatology,TH-12,200805,2,10.64,8.0,1.0,1.0,36.0,200804,1000
climatology,TH-12,200806,3,55.71,84.0,1.0,0.0,129.0,200804,1000
climatology,TH-12,200807,1,81.21,123.0,0.0,0.0,183.0,200807,1000
climatology,TH-12,200808,2,32.849999999999994,59.5,1.0,1.0,109.0,200807,1000
climatology,TH-12,200809,3,19.619999999999997,26.5,1.0,1.0,81.0,200807,1000
climatology,TH-12,200810,1,26.34,53.0,1.0,1.0,102.0,200810,1000
climatology,TH-12,200811,2,20.429999999999996,33.5,1.0,0.0,88.0,200810,1000
climatology,TH-12,200812,3,10.23,10.0,1.0,1.0,39.0,200810,1000
climatology,TH-12,200901,1,12.464639999999996,6.0,1.0,1.0,26.0,200901,1000
climatology,TH-12,200902,2,12.201830000000001,4.0,1.0,1.0,15.0,200901,1000
climatology,TH-12,200903,3,14.829286,17.0,1.0,1.0,19.0,200901,1000
climatology,TH-12,200904,1,9.887514000000003,0.0,1.0,1.0,19.0,200904,1000
climatology,TH-12,200905,2,8.444438000000002,2.0,1.0,1.0,32.0,200904,1000
climatology,TH-12,200906,3,19.148695000000004,20.0,1.0,1.0,39.0,200904,1000
climatology,TH-12,200907,1,22.866136000000004,20.0,1.0,1.0,48.0,200907,1000
climatology,TH-12,200908,2,23.277444000000003,8.0,1.0,1.0,50.0,200907,1000
climatology,TH-12,200909,3,15.237684000000002,7.0,1.0,1.0,56.0,200907,1000
climatology,TH-12,200910,1,15.599419000000001,17.0,1.0,1.0,72.0,200910,1000
climatology,TH-12,200911,2,12.088078,2.0,1.0,1.0,69.0,200910,1000
climatology,TH-12,200912,3,13.187463000000001,16.0,1.0,1.0,55.0,200910,1000
climatology,TH-13,200801,1,9.160000000000004,10.0,1.0,1.0,21.0,200801,1000
climatology,TH-13,200802,2,14.34,22.5,1.0,0.0,31.0,200801,1000
climatology,TH-13,200803,3,14.98,29.5,1.0,1.0,39.0,200801,1000
climatology,TH-13,200804,1,19.03,36.0,1.0,0.0,45.0,200804,1000
climatology,TH-13,200805,2,14.490000000000002,25.5,1.0,1.0,43.0,200804,1000
climatology,TH-13,200806,3,31.65,52.0,1.0,1.0,84.0,200804,1000
climatology,TH-13,200807,1,47.26,74.0,1.0,0.0,109.0,200807,1000
climatology,TH-13,200808,2,35.42,49.5,0.0,0.0,86.0,200807,1000
climatology,TH-13,200809,3,19.79,25.5,1.0,0.0,71.0,200807,1000
climatology,TH-13,200810,1,24.86,32.5,0.0,0.0,62.0,200810,1000
climatology,TH-13,200811,2,7.23,11.0,1.0,1.0,33.0,200810,1000
climatology,TH-13,200812,3,3.4099999999999993,0.5,1.0,1.0,15.0,200810,1000
climatology,TH-13,200901,1,6.9466680000000025,1.0,1.0,1.0,14.0,200901,1000
climatology,TH-13,200902,2,9.309131999999998,14.0,1.0,1.0,23.0,200901,1000
climatology,TH-13,200903,3,9.487843999999999,2.0,1.0,1.0,13.0,200901,1000
climatology,TH-13,200904,1,9.471281999999999,2.0,1.0,1.0,8.0,200904,1000
climatology,TH-13,200905,2,8.718802000000004,1.0,1.0,1.0,17.0,200904,1000
climatology,TH-13,200906,3,16.445352,14.0,1.0,1.0,21.0,200904,1000
climatology,TH-13,200907,1,16.070888000000004,15.0,1.0,1.0,22.0,200907,1000
climatology,TH-13,200908,2,12.635280000000002,21.0,1.0,1.0,19.0,200907,1000
climatology,TH-13,200909,3,11.807726000000002,21.0,1.0,1.0,27.0,200907,1000
climatology,TH-13,200910,1,6.729642,10.0,1.0,1.0,24.0,200910,1000
climatology,TH-13,200911,2,5.613707,8.0,1.0,1.0,17.0,200910,1000
climatology,TH-13,200912,3,4.0018210000000005,5.0,1.0,1.0,20.0,200910,1000
climatology,TH-14,200801,1,4.579999999999998,1.5,1.0,1.0,15.0,200801,1000
climatology,TH-14,200802,2,7.360000000000001,11.0,1.0,1.0,23.0,200801,1000
climatology,TH-14,200803,3,9.77,5.5,0.0,0.0,2.0,200801,1000
climatology,TH-14,200804,1,11.479999999999997,8.0,0.0,0.0,1.0,200804,1000
climatology,TH-14,200805,2,10.169999999999998,10.0,1.0,0.0,5.0,200804,1000
climatology,TH-14,200806,3,18.580000000000002,19.5,0.0,0.0,5.0,200804,1000
climatology,TH-14,200807,1,12.219999999999999,14.5,1.0,0.0,8.0,200807,1000
climatology,TH-14,200808,2,8.740000000000002,14.0,1.0,1.0,37.0,200807,1000
climatology,TH-14,200809,3,5.219999999999999,8.0,1.0,1.0,20.0,200807,1000
climatology,TH-14,200810,1,5.52,7.5,1.0,0.0,29.0,200810,1000
climatology,TH-14,200811,2,3.34,5.0,1.0,1.0,12.0,200810,1000
climatology,TH-14,200812,3,3.6300000000000003,7.0,1.0,0.0,13.0,200810,1000
climatology,TH-14,200901,1,6.061606999999999,6.0,1.0,1.0,8.0,200901,1000
climatology,TH-14,200902,2,7.906086999999999,7.0,0.0,0.0,5.0,200901,1000
climatology,TH-14,200903,3,6.085443999999999,1.0,1.0,1.0,8.0,200901,1000
climatology,TH-14,200904,1,7.956949999999999,1.0,1.0,1.0,6.0,200904,1000
climatology,TH-14,200905,2,7.50723,3.0,1.0,1.0,7.0,200904,1000
climatology,TH-14,200906,3,12.011366999999996,4.0,1.0,1.0,16.0,200904,1000
climatology,TH-14,200907,1,8.205379999999998,1.0,1.0,1.0,17.0,200907,1000
climatology,TH-14,200908,2,6.415593000000001,2.0,1.0,1.0,24.0,200907,1000
climatology,TH-14,200909,3,9.218136000000001,18.0,1.0,0.0,8.0,200907,1000
climatology,TH-14,200910,1,8.647838000000002,17.0,1.0,0.0,8.0,200910,1000
climatology,TH-14,200911,2,2.7613079999999997,4.0,1.0,1.0,12.0,200910,1000
climatology,TH-14,200912,3,1.7294559999999999,1.0,1.0,1.0,5.0,200910,1000
climatology,TH-15,200801,1,20.13,30.5,0.0,0.0,35.0,200801,1000
climatology,TH-15,200802,2,24.04,38.5,0.0,0.0,43.0,200801,1000
climatology,TH-15,200803,3,22.380000000000003,43.5,1.0,0.0,50.0,200801,1000
climatology,TH-15,200804,1,7.34,15.0,1.0,1.0,22.0,200804,1000
climatology,TH-15,200805,2,9.54,19.5,1.0,0.0,30.0,200804,1000
climatology,TH-15,200806,3,16.659999999999997,31.0,1.0,0.0,50.0,200804,1000
climatology,TH-15,200807,1,22.669999999999998,39.0,1.0,0.0,60.0,200807,1000
climatology,TH-15,200808,2,8.480000000000002,13.5,1.0,1.0,28.0,200807,1000
climatology,TH-15,200809,3,10.1,20.0,1.0,0.0,32.0,200807,1000
climatology,TH-15,200810,1,9.36,15.5,0.0,0.0,31.0,200810,1000
climatology,TH-15,200811,2,1.9399999999999995,0.5,1.0,1.0,13.0,200810,1000
climatology,TH-15,200812,3,3.170000000000001,5.0,1.0,1.0,11.0,200810,1000
climatology,TH-15,200901,1,3.727638999999999,6.0,1.0,1.0,11.0,200901,1000
climatology,TH-15,200902,2,4.509689999999999,3.0,1.0,1.0,8.0,200901,1000
climatology,TH-15,200903,3,7.144320999999998,2.0,1.0,1.0,11.0,200901,1000
climatology,TH-15,200904,1,5.075161999999999,1.0,1.0,1.0,13.0,200904,1000
climatology,TH-15,200905,2,6.159525999999998,9.0,1.0,1.0,7.0,200904,1000
climatology,TH-15,200906,3,12.767593999999999,21.0,0.0,0.0,5.0,200904,1000
climatology,TH-15,200907,1,14.830651000000001,17.0,1.0,0.0,5.0,200907,1000
climatology,TH-15,200908,2,6.921922999999998,8.0,1.0,1.0,9.0,200907,1000
climatology,TH-15,200909,3,5.0774420000000005,6.0,1.0,1.0,8.0,200907,1000
climatology,TH-15,200910,1,5.190830000000001,8.0,1.0,1.0,9.0,200910,1000
climatology,TH-15,200911,2,2.7845140000000006,5.0,1.0,1.0,8.0,200910,1000
climatology,TH-15,200912,3,3.4368950000000007,7.0,1.0,1.0,2.0,200910,1000
climatology,TH-16,200801,1,5.470000000000001,6.0,1.0,1.0,17.0,200801,1000
climatology,TH-16,200802,2,9.899999999999999,16.5,1.0,1.0,26.0,200801,1000
climatology,TH-16,200803,3,15.82,24.0,1.0,1.0,34.0,200801,1000
climatology,TH-16,200804,1,10.66,18.5,1.0,0.0,28.0,200804,1000
climatology,TH-16,200805,2,17.87,28.0,1.0,1.0,57.0,200804,1000
climatology,TH-16,200806,3,20.46999999999999,24.0,1.0,1.0,67.0,200804,1000
climatology,TH-16,200807,1,17.799999999999997,14.0,1.0,1.0,58.0,200807,1000
climatology,TH-16,200808,2,10.060000000000002,4.0,1.0,1.0,34.0,200807,1000
climatology,TH-16,200809,3,18.35,24.0,1.0,0.0,52.0,200807,1000
climatology,TH-16,200810,1,3.59,3.0,1.0,1.0,32.0,200810,1000
climatology,TH-16,200811,2,2.869999999999999,2.0,1.0,1.0,24.0,200810,1000
climatology,TH-16,200812,3,3.8499999999999996,4.5,1.0,1.0,16.0,200810,1000
climatology,TH-16,200901,1,4.254252000000001,2.0,1.0,1.0,14.0,200901,1000
climatology,TH-16,200902,2,5.6465510000000005,1.0,1.0,1.0,10.0,200901,1000
climatology,TH-16,200903,3,7.814536,2.0,1.0,1.0,8.0,200901,1000
climatology,TH-16,200904,1,6.456816,2.0,1.0,1.0,8.0,200904,1000
climatology,TH-16,200905,2,16.043049999999997,23.0,1.0,1.0,9.0,200904,1000
climatology,TH-16,200906,3,27.105385000000005,34.0,0.0,0.0,11.0,200904,1000
climatology,TH-16,200907,1,29.442358999999996,37.0,0.0,0.0,10.0,200907,1000
climatology,TH-16,200908,2,23.503231,24.0,0.0,0.0,13.0,200907,1000
climatology,TH-16,200909,3,19.441079999999996,22.0,0.0,0.0,7.0,200907,1000
climatology,TH-16,200910,1,19.693788,23.0,0.0,0.0,10.0,200910,1000
climatology,TH-16,200911,2,10.369556000000001,15.0,0.0,0.0,8.0,200910,1000
climatology,TH-16,200912,3,4.364003,7.0,1.0,1.0,7.0,200910,1000
climatology,TH-17,200801,1,3.0700000000000003,4.5,1.0,0.0,6.0,200801,1000
climatology,TH-17,200802,2,1.6399999999999997,2.0,1.0,1.0,3.0,200801,1000
climatology,TH-17,200803,3,3.5599999999999996,6.0,1.0,1.0,6.0,200801,1000
climatology,TH-17,200804,1,1.9000000000000004,1.0,1.0,1.0,3.0,200804,1000
climatology,TH-17,200805,2,2.0500000000000003,2.0,1.0,1.0,1.0,200804,1000
climatology,TH-17,200806,3,2.9299999999999997,1.0,1.0,1.0,5.0,200804,1000
climatology,TH-17,200807,1,4.130000000000001,2.5,1.0,1.0,1.0,200807,1000
climatology,TH-17,200808,2,3.6100000000000003,3.5,1.0,1.0,2.0,200807,1000
climatology,TH-17,200809,3,1.8099999999999996,2.0,1.0,1.0,1.0,200807,1000
climatology,TH-17,200810,1,2.41,2.5,1.0,0.0,0.0,200810,1000
climatology,TH-17,200811,2,2.66,3.0,0.0,0.0,0.0,200810,1000
climatology,TH-17,200812,3,0.96,1.5,1.0,1.0,1.0,200810,1000
climatology,TH-17,200901,1,1.8108110000000002,2.0,1.0,0.0,0.0,200901,1000
climatology,TH-17,200902,2,1.6299020000000004,1.0,1.0,1.0,0.0,200901,1000
climatology,TH-17,200903,3,2.0371260000000007,0.0,1.0,1.0,0.0,200901,1000
climatology,TH-17,200904,1,2.02539,3.0,1.0,1.0,0.0,200904,1000
climatology,TH-17,200905,2,2.1505140000000003,2.0,1.0,1.0,0.0,200904,1000
climatology,TH-17,200906,3,3.786333,5.0,1.0,0.0,0.0,200904,1000
climatology,TH-17,200907,1,3.689871,3.0,1.0,1.0,0.0,200907,1000
climatology,TH-17,200908,2,4.077259000000001,4.0,0.0,0.0,0.0,200907,1000
climatology,TH-17,200909,3,1.950679,3.0,1.0,1.0,0.0,200907,1000
climatology,TH-17,200910,1,1.9931750000000008,2.0,1.0,1.0,0.0,200910,1000
