province,split,month,h,actual,stage1_mean,stage1_se,stage2_correction,final_mean,final_se,crps_stage1,crps,fit_failed,error
LA-AT,0,2008-01,1,4.0,4.103908898730386,19.410750502675594,-4.371780638850301,0.0,19.410750502675594,4.536416804831934,4.863878451502458,False,
LA-AT,0,2008-02,2,2.0,4.80212191253651,19.7734184426588,-3.7109842501339054,1.0911376624026046,19.7734184426588,4.779101201697389,4.637611376685668,False,
LA-AT,0,2008-03,3,0.0,4.920911443366263,19.80435544110605,-3.3058186307382105,1.6150928126280526,19.80435544110605,5.113482554900363,4.680695854629177,False,
LA-BK,0,2008-01,1,1.0,0.48063019598686724,1.8765424473141747,-0.38827418475414643,0.0923560112327208,1.8765424473141747,0.49552151829517654,0.6103413247514352,False,
LA-BK,0,2008-02,2,0.0,0.6566622021558151,2.0044092923989947,-0.48020592697493064,0.17645627518088441,2.0044092923989947,0.5534847307657131,0.474613618411124,False,
LA-BK,0,2008-03,3,0.0,0.7211343627786801,2.023108843930076,-0.48101371466258624,0.2401206481160939,2.023108843930076,0.5742653069529458,0.48414676848848737,False,
LA-BL,0,2008-01,1,10.0,4.52523927927731,32.065831760355195,-6.0992283693437255,0.0,32.065831760355195,7.865625282702532,8.727772915259882,False,
LA-BL,0,2008-02,2,7.0,10.184473297785225,38.4783743655274,-7.100692505750135,3.08378079203509,38.4783743655274,9.097282997911094,9.15107676477562,False,
LA-BL,0,2008-03,3,1.0,17.08526817597907,41.01550710425417,-9.059944665219723,8.025323510759348,41.01550710425417,12.069977797098717,10.064006776104929,False,
LA-CH,0,2008-01,1,73.0,46.73807088172603,63.99224745934991,-16.898341569409325,29.839729312316706,63.99224745934991,19.194999632559057,26.14685006832848,False,
LA-CH,0,2008-02,2,90.0,63.30020081407488,78.41293171869822,-31.852288012881015,31.447912801193862,78.41293171869822,21.916990943486898,34.999711795509846,False,
LA-CH,0,2008-03,3,92.0,72.93081324990386,84.96319096100622,-33.886526672094895,39.04428657780897,84.96319096100622,21.55577216710967,32.61274794677106,False,
LA-HO,0,2008-01,1,0.0,0.22977145642942476,0.9715574422454025,-0.18583776623813908,0.04393369019128568,0.9715574422454025,0.24862633841065293,0.22784052809761043,False,
LA-HO,0,2008-02,2,0.0,0.2819942462421852,0.9731845766686849,-0.111676423101088,0.17031782314109722,0.9731845766686849,0.2598004887599149,0.23928954476799133,False,
LA-HO,0,2008-03,3,0.0,0.27845345331962607,0.9732329777448774,-0.057601708932070055,0.220851744387556,0.9732329777448774,0.25900786766536554,0.24734807987076132,False,
LA-KH,0,2008-01,1,0.0,11.415042490769233,65.73653641897177,-7.675867604859767,3.739174885909466,65.73653641897177,16.15110206429242,15.447126090837397,False,
LA-KH,0,2008-02,2,0.0,9.297809215219308,112.23066276083395,-6.956986060681869,2.340823154537439,112.23066276083395,26.53486458946777,26.247219088818092,False,
