model,against,n_cells,mean_crps_model,mean_crps_against,mean_diff,skill_score,sd_diff_cell,se_cell_naive,se_cluster_location,se_cluster_split,mean_diff_by_split,se_split_level,cells_model_better,cells_model_worse,cells_tied,splits_model_better,n_splits,win_rate_cells
reference_r1,reference_r2,371,22.32688626954178,23.169820765498653,-0.8429344959568743,0.036380708529780925,14.740270297599888,0.7652767032059882,1.2187248139999256,0.799995445303537,-0.8742933189753259,0.8745659810313534,179,192,0,4,8,0.48247978436657685
reference_r1,reference_r3,371,22.32688626954178,23.060169563342317,-0.7332832938005391,0.03179869479217545,15.050689270372857,0.7813928532697334,1.2336284101676411,0.8076291955500043,-0.76928680856974,0.8818244500479431,181,189,1,5,8,0.48787061994609165
reference_r1,reference_r4,371,22.32688626954178,24.044264654986524,-1.717378385444744,0.07142569798193332,16.804849769255224,0.8724643286481362,1.515363137921553,1.2528489849427131,-1.7841292795175825,1.363658203844206,184,187,0,5,8,0.49595687331536387
reference_r2,reference_r3,371,23.169820765498653,23.060169563342317,0.109651202156335,-0.004755004157933174,2.895198765128647,0.15031123048431905,0.06928180384513288,0.11348376615898348,0.10500651040558584,0.12054759680120367,176,195,0,4,8,0.4743935309973046
reference_r2,reference_r4,371,23.169820765498653,24.044264654986524,-0.87444388948787,0.036368086195828875,6.65413401903881,0.34546542512249506,0.47411585727837063,0.7086034154831211,-0.9098359605422571,0.7723826385464033,193,177,1,4,8,0.5202156334231806
reference_r3,reference_r4,371,23.060169563342317,24.044264654986524,-0.984095091644205,0.040928475283610544,6.449183972953756,0.3348249489016877,0.4634208107501006,0.6935366695331451,-1.014842470947843,0.7578965146480938,198,172,1,4,8,0.5336927223719676
