model,against,n_cells,mean_crps_model,mean_crps_against,mean_diff,skill_score,sd_diff_cell,se_cell_naive,se_cluster_location,se_cluster_split,mean_diff_by_split,se_split_level,cells_model_better,cells_model_worse,cells_tied,splits_model_better,n_splits,win_rate_cells
ensemble,reference,371,18.843148671159028,23.485174665768195,-4.642025994609164,0.1976577164391009,26.51015071309245,1.3763384476411284,2.7983517984035458,1.9907051212444504,-4.574009571766031,2.138970338275847,140,231,0,5,8,0.3773584905660377
climatology,reference,371,24.3369086361186,23.485174665768195,0.8517339703504042,-0.036266878252853,33.006373801295496,1.713605545724135,3.5299559854085825,1.484317055868685,0.9528844909925384,1.5884596567249072,178,193,0,3,8,0.4797843665768194
persistence,reference,371,24.879338288409706,23.485174665768195,1.39416362264151,-0.0593635620123205,42.913046411344794,2.2279343607116076,3.9622130491606,2.2995192416657284,1.4003048137429817,2.395423152498785,161,210,0,2,8,0.4339622641509434
