province,split,month,h,actual,stage1_mean,stage1_se,stage2_zhat,stage2_correction,stage2_abstained,final_mean_unclipped,final_mean,final_se,crps,fit_failed,error
LA-KH,1,2008-05,2,0.0,-1.6485657315570967,110.65924839557128,0.14336677049287888,15.864859067642344,False,14.216293336085247,14.216293336085247,110.65924839557128,26.588120044817778,False,
LA-KH,1,2008-06,3,1.0,-1.6439896140204615,139.62586125540102,0.2281777222111816,31.85951098303188,False,30.215521369011416,30.215521369011416,139.62586125540102,35.0597769975927,False,
LA-LM,1,2008-04,1,0.0,0.16600586883794743,0.7042880118519302,-0.1007470728568688,-0.0709549556422657,False,0.09505091319568174,0.09505091319568174,0.7042880118519302,0.16969848807739304,False,
LA-LM,1,2008-05,2,0.0,0.17257669615790514,0.7050884167233377,-0.09450643141384857,-0.06663539009576319,False,0.10594130606214194,0.10594130606214194,0.7050884167233377,0.1711140436474494,False,
LA-LM,1,2008-06,3,0.0,0.1728367819727678,0.7050995204432439,-0.038797131143462046,-0.02735583856382873,False,0.14548094340893908,0.14548094340893908,0.7050995204432439,0.1767108139760371,False,
LA-LP,1,2008-04,1,33.0,18.877355187647154,38.29165137978832,-0.0036660760409256855,-0.14038010569092094,False,18.736975081956235,18.736975081956235,38.29165137978832,11.043876609096188,False,
LA-LP,1,2008-05,2,116.0,18.102771419400455,39.92139329047611,0.08856619820646472,3.535686030842538,False,21.638457450242992,21.638457450242992,39.92139329047611,72.08049971453894,False,
LA-LP,1,2008-06,3,160.0,17.79040337715438,40.07855954834676,0.1976476070436524,7.921431388487263,False,25.711834765641644,25.711834765641644,40.07855954834676,111.68466673341577,False,
LA-OU,1,2008-04,1,0.0,4.0827751593962237e-07,0.5633573293146457,0.015591840068101983,0.008783777379867016,False,0.008784185657382955,0.008784185657382955,0.5633573293146457,0.13170841947349768,False,
LA-OU,1,2008-05,2,0.0,-0.010784164695711676,0.5924660086086837,0.09288971918972819,0.05503400116911971,False,0.044249836473408036,0.044249836473408036,0.5924660086086837,0.13977418698837976,False,
LA-OU,1,2008-06,3,0.0,3.1169234951389235e-07,0.7247477635997234,0.11399712886243195,0.08261916419983703,False,0.08261947589218654,0.08261947589218654,0.7247477635997234,0.17312325369909448,False,
LA-PH,1,2008-04,1,,0.037263806389440456,0.3884530341822674,-0.004534298158312338,-0.0017613618774834949,False,0.035502444511956964,0.035502444511956964,0.3884530341822674,,False,
LA-PH,1,2008-05,2,,0.037263806440704525,0.3884530341995679,0.016917055441663005,0.006571481516036305,False,0.04383528795674083,0.04383528795674083,0.3884530341995679,,False,
LA-PH,1,2008-06,3,,0.03726380644039279,0.38845303421199473,0.051817322234332316,0.020128596046667047,False,0.05739240248705983,0.05739240248705983,0.38845303421199473,,False,
LA-SL,1,2008-04,1,2.0,5.698058027008456,13.025327792893624,-0.05222733707507195,-0.6802781851527582,False,5.017779841855698,5.017779841855698,13.025327792893624,3.321643464176927,False,
LA-SL,1,2008-05,2,105.0,6.025438329304205,14.536195232205829,-0.01569667778331432,-0.22816997275528475,False,5.79726835654892,5.79726835654892,14.536195232205829,91.00156170904205,False,
LA-SL,1,2008-06,3,226.0,6.174285523348434,14.921832157101784,0.11501995077739406,1.716308400218383,False,7.890593923566817,7.890593923566817,14.921832157101784,209.6906638059484,False,
LA-SV,1,2008-04,1,0.0,6.134848383008844,215.5552457286874,0.07740927710033955,16.685975747043745,False,22.82082413005259,22.82082413005259,215.5552457286874,51.337139329883534,False,
LA-SV,1,2008-05,2,1.0,21.4969700231047,329.25670049461996,0.1740863578073414,57.319099772771054,False,78.81606979587576,78.81606979587576,329.25670049461996,84.24860018352467,False,
LA-SV,1,2008-06,3,10.0,53.563041180923975,413.7805186935503,0.3038946691121898,125.74569381344674,False,179.3087349943707,179.3087349943707,413.7805186935503,123.95669029616543,False,
LA-VT,1,2008-04,1,4.0,18.685443161432634,153.31154803778543,0.0716737070256902,10.988406977715263,False,29.673850139147895,29.673850139147895,153.31154803778543,37.53935117804892,False,
LA-VT,1,2008-05,2,17.0,19.081639603228,222.5285107848952,0.16835078773269208,37.46285008361997,False,56.54448968684797,56.54448968684797,222.5285107848952,54.79991374193103,False,
LA-VT,1,2008-06,3,60.0,36.16065182233108,275.30948330428737,0.2938117394763606,80.88915818397072,False,117.04981000630181,117.04981000630181,275.30948330428737,69.03789436531862,False,
LA-XA,1,2008-04,1,0.0,11.326357840841244,43.83059131038296,-0.10706508141186495,-4.692725826976332,False,6.633632013864911,6.633632013864911,43.83059131038296,10.642756647397958,False,
LA-XA,1,2008-05,2,2.0,15.00037299717875,46.21213428787435,-0.08891446285320358,-4.108927097506459,False,10.891445899672291,10.891445899672291,46.21213428787435,11.479939935889925,False,
