model,weighting,location,split_first_period,n_cells,mean_crps
climatology,unweighted,VN-01,200801,3,0.0
climatology,unweighted,VN-01,200804,3,0.0
climatology,unweighted,VN-01,200807,3,0.006666666666666667
climatology,unweighted,VN-01,200810,3,0.006666666666666667
climatology,unweighted,VN-01,200901,3,0.0
climatology,unweighted,VN-01,200904,3,0.0
climatology,unweighted,VN-01,200907,3,0.005520666666666633
climatology,unweighted,VN-01,200910,3,0.0055206666666666
climatology,unweighted,VN-02,200801,3,0.0
climatology,unweighted,VN-02,200804,3,0.0033333333333333335
climatology,unweighted,VN-02,200807,3,0.02333333333333333
climatology,unweighted,VN-02,200810,3,0.0133333333333333
climatology,unweighted,VN-02,200901,3,0.0
climatology,unweighted,VN-02,200904,3,0.0027603333333333
climatology,unweighted,VN-02,200907,3,0.0193223333333333
climatology,unweighted,VN-02,200910,3,0.0110413333333333
climatology,unweighted,VN-03,200801,3,0.0
climatology,unweighted,VN-03,200804,3,0.006666666666666667
climatology,unweighted,VN-03,200807,3,0.046666666666666634
climatology,unweighted,VN-03,200810,3,0.0033333333333333335
climatology,unweighted,VN-03,200901,3,0.0
climatology,unweighted,VN-03,200904,3,0.005520666666666633
climatology,unweighted,VN-03,200907,3,0.03864466666666663
climatology,unweighted,VN-03,200910,3,0.0027603333333333
climatology,unweighted,VN-04,200801,3,0.0333333333333333
climatology,unweighted,VN-04,200804,3,0.08666666666666673
climatology,unweighted,VN-04,200807,3,0.0
climatology,unweighted,VN-04,200810,3,0.0
climatology,unweighted,VN-04,200901,3,0.0276033333333333
climatology,unweighted,VN-04,200904,3,0.07176866666666666
climatology,unweighted,VN-04,200907,3,0.0
climatology,unweighted,VN-04,200910,3,0.0
climatology,unweighted,VN-05,200801,3,0.023333333333333334
climatology,unweighted,VN-05,200804,3,0.0
climatology,unweighted,VN-05,200807,3,0.06999999999999997
climatology,unweighted,VN-05,200810,3,0.0
climatology,unweighted,VN-05,200901,3,0.0193223333333333
climatology,unweighted,VN-05,200904,3,0.0
climatology,unweighted,VN-05,200907,3,0.057967
climatology,unweighted,VN-05,200910,3,3.6666666666666665
climatology,unweighted,VN-06,200801,3,0.0
climatology,unweighted,VN-06,200804,3,0.0
climatology,unweighted,VN-06,200807,3,0.0
climatology,unweighted,VN-06,200810,3,0.016666666666666666
climatology,unweighted,VN-06,200901,3,0.0
climatology,unweighted,VN-06,200904,3,0.0
climatology,unweighted,VN-06,200907,3,0.0
climatology,unweighted,VN-06,200910,3,0.0138016666666666
climatology,unweighted,VN-07,200801,3,0.0
climatology,unweighted,VN-07,200804,3,0.0
climatology,unweighted,VN-07,200807,3,0.0
climatology,unweighted,VN-07,200810,3,0.0
climatology,unweighted,VN-07,200901,3,0.0
climatology,unweighted,VN-07,200904,3,0.0
climatology,unweighted,VN-07,200907,3,0.0
climatology,unweighted,VN-07,200910,3,0.0
climatology,unweighted,VN-09,200801,3,0.023333333333333334
climatology,unweighted,VN-09,200804,3,0.016666666666666666
climatology,unweighted,VN-09,200807,3,0.06999999999999997
