model,weighting,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,n_locations,n_splits,observed_total
reference,unweighted,371,23.486596836927227,28.276617250673855,0.7931266846361186,0.6354447439353099,16,8,12291.0
hier_nb,unweighted,371,23.602404148247977,27.646900269541774,0.7035040431266847,0.5849056603773585,16,8,12291.0
climatology,unweighted,371,24.336908636118597,30.61994609164421,0.6495956873315364,0.5417789757412399,16,8,12291.0
persistence,unweighted,371,24.879338288409706,29.07277628032345,0.6657681940700808,0.490566037735849,16,8,12291.0
