province,split,month,actual,stage1_mean,stage1_se,stage2_correction,stage2_abstained,final_mean,final_se,crps,fit_failed,error
LA-CH,6,2009-08,110.0,105.66370144519648,76.16736363492153,18.83823709165936,False,124.50193853685585,76.16736363492153,18.898136993354985,False,
LA-CH,6,2009-09,105.0,116.43379855786468,81.94452300538752,15.7224632593338,False,132.15626181719847,81.94452300538752,22.70781699295583,False,
LA-CH,7,2009-10,59.0,102.0717290270198,62.09841962541085,1.2386100475796837,False,103.31033907459948,62.09841962541085,26.616575142786438,False,
LA-CH,7,2009-11,35.0,98.53534193890775,75.30311557485774,-13.220107350976086,False,85.31523458793166,75.30311557485774,30.5324731163297,False,
LA-CH,7,2009-12,32.0,95.43607198990658,81.01334525162424,-18.044061650459135,False,77.39201033944744,81.01334525162424,28.821479210235744,False,
LA-HO,0,2008-01,0.0,0.22977145642942476,0.9715574422454025,0.10759823026216342,False,0.3373696866915882,0.9715574422454025,0.2733203078925903,False,
LA-HO,0,2008-02,0.0,0.2819942462421852,0.9731845766686849,-0.03916542381667032,False,0.2428288224255149,0.9731845766686849,0.2514758625359535,False,
LA-HO,0,2008-03,0.0,0.27845345331962607,0.9732329777448774,-0.12203698355008896,False,0.1564164697695371,0.9732329777448774,0.23744713977984216,False,
LA-HO,1,2008-04,0.0,0.29014350504451,0.9590509815578375,0.16054572221666064,False,0.4506892272611706,0.9590509815578375,0.3070975229414056,False,
LA-HO,1,2008-05,0.0,0.2703392103541706,0.9606989261079935,0.42514141336733413,False,0.6954806237215048,0.9606989261079935,0.41703711736950805,False,
LA-HO,1,2008-06,0.0,0.2716909900127283,0.9607464409443158,0.36632417564650055,False,0.6380151656592288,0.9607464409443158,0.38760301389563656,False,
LA-HO,2,2008-07,0.0,0.2819050976766924,0.9471802129977438,0.43939826401239923,False,0.7213033616890916,0.9471802129977438,0.4304806339711573,False,
LA-HO,2,2008-08,0.0,0.2632929539066991,0.9486993541703217,0.3450426441144705,False,0.6083355980211695,0.9486993541703217,0.3722063112894998,False,
LA-HO,2,2008-09,1.0,0.2645217784244884,0.9487418300524846,0.29383476815565235,False,0.5583565465801408,0.9487418300524846,0.30228395311416595,False,
LA-HO,3,2008-10,0.0,0.21694739972018973,0.9378018349525139,0.14415787193864027,False,0.36110527165883,0.9378018349525139,0.27395531124863876,False,
