model,weighting,location,n_cells,mean_crps,mae,coverage_10_90,coverage_25_75,observed_total
climatology,unweighted,LA-AT,24,21.032083333333333,22.583333333333332,0.4583333333333333,0.25,566.0
climatology,unweighted,LA-BK,24,35.799375000000005,38.354166666666664,0.4583333333333333,0.25,927.0
climatology,unweighted,LA-BL,24,12.350833333333334,16.0625,0.5,0.25,228.0
climatology,unweighted,LA-CH,24,32.37864583333333,45.125,0.7916666666666666,0.4166666666666667,2431.0
climatology,unweighted,LA-HO,24,0.23281249999999998,0.20833333333333334,0.875,0.8333333333333334,6.0
climatology,unweighted,LA-KH,24,33.767500000000005,45.25,0.625,0.375,1056.0
climatology,unweighted,LA-LM,24,0.9467708333333333,0.9583333333333334,0.75,0.7083333333333334,23.0
climatology,unweighted,LA-LP,24,44.704479166666665,50.645833333333336,0.5,0.2916666666666667,1336.0
climatology,unweighted,LA-OU,24,2.1557291666666667,2.2291666666666665,0.8333333333333334,0.7916666666666666,53.0
climatology,unweighted,LA-PH,11,0.022727272727272728,0.0,1.0,1.0,0.0
climatology,unweighted,LA-SL,24,44.45520833333333,58.375,0.16666666666666666,0.08333333333333333,1455.0
climatology,unweighted,LA-SV,24,58.2953125,69.6875,0.5416666666666666,0.125,192.0
climatology,unweighted,LA-VT,24,71.36041666666667,90.64583333333333,0.625,0.3333333333333333,3707.0
climatology,unweighted,LA-XA,24,8.227291666666666,8.916666666666666,0.875,0.5416666666666666,125.0
climatology,unweighted,LA-XE,24,3.894344916666667,4.291666666666667,0.5,0.375,102.0
climatology,unweighted,LA-XI,24,3.4602083333333336,3.5,0.7916666666666666,0.7916666666666666,84.0
ensemble,unweighted,LA-AT,24,16.009372458333335,22.708333333333332,0.625,0.3333333333333333,566.0
ensemble,unweighted,LA-BK,24,29.200993583333332,38.041666666666664,0.7083333333333334,0.5416666666666666,927.0
ensemble,unweighted,LA-BL,24,6.286020999999999,7.833333333333333,0.9583333333333334,0.5416666666666666,228.0
ensemble,unweighted,LA-CH,24,30.810139375000002,42.270833333333336,0.9166666666666666,0.625,2431.0
ensemble,unweighted,LA-HO,24,0.18563462499999997,0.25,1.0,0.9166666666666666,6.0
ensemble,unweighted,LA-KH,24,29.273153458333336,38.375,0.875,0.625,1056.0
ensemble,unweighted,LA-LM,24,0.6596425416666666,0.9583333333333334,0.7916666666666666,0.75,23.0
ensemble,unweighted,LA-LP,24,44.32466374999999,52.229166666666664,0.625,0.3333333333333333,1336.0
ensemble,unweighted,LA-OU,24,1.6132027500000008,2.2083333333333335,0.9166666666666666,0.875,53.0
ensemble,unweighted,LA-PH,11,0.004200363636363582,0.0,1.0,1.0,0.0
ensemble,unweighted,LA-SL,24,38.44768929166667,49.041666666666664,0.5833333333333334,0.4583333333333333,1455.0
ensemble,unweighted,LA-SV,24,30.917421333333333,51.0625,1.0,0.2916666666666667,192.0
ensemble,unweighted,LA-VT,24,51.538397499999995,76.125,0.875,0.625,3707.0
ensemble,unweighted,LA-XA,24,3.984777291666667,3.3333333333333335,1.0,0.875,125.0
ensemble,unweighted,LA-XE,24,3.0900105,4.083333333333333,0.7083333333333334,0.625,102.0
ensemble,unweighted,LA-XI,24,3.5109353750000003,3.5,0.875,0.875,84.0
persistence,unweighted,LA-AT,24,14.401878833333333,16.291666666666668,0.3333333333333333,0.125,566.0
persistence,unweighted,LA-BK,24,38.470807083333334,39.125,0.16666666666666666,0.125,927.0
persistence,unweighted,LA-BL,24,7.026388375,8.729166666666666,1.0,0.8333333333333334,228.0
persistence,unweighted,LA-CH,24,41.42382379166667,56.708333333333336,0.9166666666666666,0.5416666666666666,2431.0
persistence,unweighted,LA-HO,24,0.3413919999999999,0.4166666666666667,1.0,0.5833333333333334,6.0
persistence,unweighted,LA-KH,24,42.75326558333334,50.583333333333336,0.75,0.7083333333333334,1056.0
persistence,unweighted,LA-LM,24,0.41268066666666664,0.4583333333333333,0.7083333333333334,0.7083333333333334,23.0
persistence,unweighted,LA-LP,24,91.14358116666666,104.5,0.4166666666666667,0.16666666666666666,1336.0
persistence,unweighted,LA-OU,24,1.19416875,1.25,0.7916666666666666,0.7916666666666666,53.0
