model,weighting,location,split_first_period,n_cells,mean_crps
reference,unweighted,LA-BK,200810,3,25.819411583333334
reference,unweighted,LA-BK,200901,3,0.5023180833333333
reference,unweighted,LA-BK,200904,3,58.36664283333332
reference,unweighted,LA-BK,200907,3,47.684339
reference,unweighted,LA-BK,200910,3,17.26805883333333
reference,unweighted,LA-BL,200801,3,3.9965705000000002
reference,unweighted,LA-BL,200804,3,5.13698575
reference,unweighted,LA-BL,200807,3,16.1405175
reference,unweighted,LA-BL,200810,3,4.865400833333333
reference,unweighted,LA-BL,200901,3,1.1581954166666666
reference,unweighted,LA-BL,200904,3,2.64118775
reference,unweighted,LA-BL,200907,3,9.152661416666666
reference,unweighted,LA-BL,200910,3,1.9367970833333334
reference,unweighted,LA-CH,200801,3,46.733091
reference,unweighted,LA-CH,200804,3,56.923973749999995
reference,unweighted,LA-CH,200807,3,95.16623891666666
reference,unweighted,LA-CH,200810,3,40.08424566666667
reference,unweighted,LA-CH,200901,3,17.450379416666667
reference,unweighted,LA-CH,200904,3,81.19953933333333
reference,unweighted,LA-CH,200907,3,101.4460935
reference,unweighted,LA-CH,200910,3,25.861664916666665
reference,unweighted,LA-HO,200801,3,0.004421666666666601
reference,unweighted,LA-HO,200804,3,0.053405166666666636
reference,unweighted,LA-HO,200807,3,0.5690836666666667
reference,unweighted,LA-HO,200810,3,0.31923741666666666
reference,unweighted,LA-HO,200901,3,0.0241386666666666
reference,unweighted,LA-HO,200904,3,0.025896249999999968
reference,unweighted,LA-HO,200907,3,0.24653233333333335
reference,unweighted,LA-HO,200910,3,0.8047701666666667
reference,unweighted,LA-KH,200801,3,0.2718190833333333
reference,unweighted,LA-KH,200804,3,0.4198279999999999
reference,unweighted,LA-KH,200807,3,6.077850333333334
reference,unweighted,LA-KH,200810,3,1.9445860833333335
reference,unweighted,LA-KH,200901,3,1.5313484166666667
reference,unweighted,LA-KH,200904,3,20.12546875
reference,unweighted,LA-KH,200907,3,177.4691971666667
reference,unweighted,LA-KH,200910,3,28.214357333333336
reference,unweighted,LA-LM,200801,3,7.958333333330009e-05
reference,unweighted,LA-LM,200804,3,0.008505416666666566
reference,unweighted,LA-LM,200807,3,0.9820169999999999
reference,unweighted,LA-LM,200810,3,0.10121116666666659
reference,unweighted,LA-LM,200901,3,0.0002370833333333
reference,unweighted,LA-LM,200904,3,0.8145658333333333
reference,unweighted,LA-LM,200907,3,1.0568435
reference,unweighted,LA-LM,200910,3,3.5788912500000003
reference,unweighted,LA-LP,200801,3,12.009036833333333
reference,unweighted,LA-LP,200804,3,47.087692833333335
reference,unweighted,LA-LP,200807,3,85.921579
reference,unweighted,LA-LP,200810,3,77.171211
reference,unweighted,LA-LP,200901,3,9.208246833333334
reference,unweighted,LA-LP,200904,3,41.66790475
reference,unweighted,LA-LP,200907,3,115.82857208333333
reference,unweighted,LA-LP,200910,3,52.79861416666666
reference,unweighted,LA-OU,200801,3,0.0004933333333333
reference,unweighted,LA-OU,200804,3,0.013373916666666633
reference,unweighted,LA-OU,200807,3,1.826857333333333
reference,unweighted,LA-OU,200810,3,0.15365374999999992
reference,unweighted,LA-OU,200901,3,0.00024341666666663334
reference,unweighted,LA-OU,200904,3,0.026254749999999966
reference,unweighted,LA-OU,200907,3,4.821385166666667
reference,unweighted,LA-OU,200910,3,10.40060725
reference,unweighted,LA-PH,200901,3,0.015797583333333233
reference,unweighted,LA-PH,200904,3,0.02251858333333333
reference,unweighted,LA-PH,200907,2,0.033779125
reference,unweighted,LA-PH,200910,3,0.0035894999999999664
reference,unweighted,LA-SL,200801,3,1.7214759166666667
reference,unweighted,LA-SL,200804,3,95.43732458333334
reference,unweighted,LA-SL,200807,3,41.73436175
reference,unweighted,LA-SL,200810,3,20.007183
reference,unweighted,LA-SL,200901,3,10.922138083333332
reference,unweighted,LA-SL,200904,3,28.882111166666665
reference,unweighted,LA-SL,200907,3,47.66225141666666
reference,unweighted,LA-SL,200910,3,18.642809666666665
reference,unweighted,LA-SV,200801,3,2.02034425
reference,unweighted,LA-SV,200804,3,2.3409973333333336
reference,unweighted,LA-SV,200807,3,25.967628416666667
reference,unweighted,LA-SV,200810,3,3.6589858333333325
reference,unweighted,LA-SV,200901,3,0.08069699999999996
reference,unweighted,LA-SV,200904,3,0.89487025
reference,unweighted,LA-SV,200907,3,28.560362749999996
reference,unweighted,LA-SV,200910,3,10.051384583333332
reference,unweighted,LA-VT,200801,3,11.358478083333333
reference,unweighted,LA-VT,200804,3,44.44018941666667
reference,unweighted,LA-VT,200807,3,79.58624108333333
reference,unweighted,LA-VT,200810,3,51.97369866666667
reference,unweighted,LA-VT,200901,3,13.001658083333334
reference,unweighted,LA-VT,200904,3,102.17920883333333
reference,unweighted,LA-VT,200907,3,121.2339015
reference,unweighted,LA-VT,200910,3,272.4590783333333
reference,unweighted,LA-XA,200801,3,0.5080360833333334
reference,unweighted,LA-XA,200804,3,1.8036305
reference,unweighted,LA-XA,200807,3,5.221336333333333
reference,unweighted,LA-XA,200810,3,0.8577347500000001
reference,unweighted,LA-XA,200901,3,0.1372423333333333
reference,unweighted,LA-XA,200904,3,2.7468974999999998
reference,unweighted,LA-XA,200907,3,11.287664083333334
reference,unweighted,LA-XA,200910,3,1.7215521666666669
reference,unweighted,LA-XE,200801,3,0.012100249999999967
reference,unweighted,LA-XE,200804,3,1.3444112499999996
reference,unweighted,LA-XE,200807,3,0.8624696666666667
reference,unweighted,LA-XE,200810,3,0.3669716666666667
reference,unweighted,LA-XE,200901,3,1.1979176666666669
reference,unweighted,LA-XE,200904,3,1.8621778333333332
reference,unweighted,LA-XE,200907,3,11.049798916666667
reference,unweighted,LA-XE,200910,3,6.9997035
reference,unweighted,LA-XI,200801,3,0.00027883333333329996
reference,unweighted,LA-XI,200804,3,0.2796504166666666
reference,unweighted,LA-XI,200807,3,0.6267724166666667
reference,unweighted,LA-XI,200810,3,0.047136999999999964
reference,unweighted,LA-XI,200901,3,0.0017020833333333332
reference,unweighted,LA-XI,200904,3,23.840301166666666
reference,unweighted,LA-XI,200907,3,13.781579583333334
reference,unweighted,LA-XI,200910,3,6.844848666666667
reference_r1,unweighted,LA-AT,200801,3,1.4625213333333333
reference_r1,unweighted,LA-AT,200804,3,2.2297993333333337
